Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,6775.000000,1627561.000000,4507247.000000,0.000000,240.230405,665.276309,0.000000,0.000000,12042868.747746,1425335.336383,-673660.319852,0.000000,0.000000,0.000000,93.940071,11.118289,-5.254869,0.000000,0.000000,105.058361,1016.839282,0.000000,105.058361,31.887917,-0.000000,27.779550,82.126339,0.000000,665,240,0,589,207,0,734,272,0,207,721,0,448,65.129661,145.289243,-0.063110,77.206346,   248.361016,    15.759473,   129.000000,    56.000000,    72.000000,523073.000000,6775,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1727625.000000,6775,8,9,1,347,732,217,732,219,734,224,731,253,729,262,591,270,589,262,589,226,-99,-99
1,5645.000000,1418568.000000,4489311.000000,0.000000,251.296368,795.272099,0.000000,0.000000,5544562.055623,1599009.175553,-53077.221966,0.000000,0.000000,0.000000,55.163098,15.908614,-0.528067,0.000000,0.000000,71.071713,877.289620,0.000000,71.071713,29.619075,-0.000000,32.330209,60.220116,0.000000,795,251,0,733,214,0,844,301,0,214,842,0,454,87.007868,111.010039,-0.013449,86.007263,   223.425354,    14.947419,   202.000000,    57.000000,    84.000000,485511.000000,5645,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,844,214,844,300,734,266,737,229,750,227,-99,-99,-99,-99,-99,-99,-99,-99
2,2078.000000,525534.000000,1174687.000000,0.000000,252.903753,565.296920,0.000000,0.000000,342009.800288,392316.750721,-24267.615976,0.000000,0.000000,0.000000,12.897667,14.794812,-0.915165,0.000000,0.000000,27.692479,189.981034,0.000000,27.692479,13.783360,-0.000000,27.395672,24.900859,0.000000,565,253,0,539,225,0,589,277,0,225,576,0,204,53.921624,56.078489,0.383737,79.638594,    88.190459,     9.390977,   130.000000,    57.000000,    79.000000,165489.000000,2078,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,165,584,226,586,233,588,277,539,268,542,240,544,235,-99,-99,-99,-99,-99,-99
3,6638.000000,2210739.000000,4860295.000000,0.000000,333.042934,732.192678,0.000000,0.000000,3418100.564175,5647948.763631,-1255416.913377,0.000000,0.000000,0.000000,27.399028,45.273188,-10.063251,0.000000,0.000000,72.672217,1139.172386,0.000000,72.672217,33.751627,-0.000000,58.446554,39.615791,0.000000,732,333,0,677,268,0,773,383,0,268,727,0,468,105.246001,126.075939,0.422300,81.017023,   117.625595,    10.845533,   117.000000,    56.000000,    81.000000,537791.000000,6638,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,743,274,764,279,764,377,679,368,728,268,-99,-99,-99,-99,-99,-99,-99,-99
4,25.000000,6788.000000,16219.000000,0.000000,271.519999,648.759999,0.000000,0.000000,326.559999,6.239999,3.120000,0.000000,0.000000,0.000000,4.467277,0.085361,0.042680,0.000000,0.000000,4.552639,0.379514,0.000000,4.552639,0.616047,-0.000000,1.021824,7.410469,0.000000,649,272,0,643,271,0,655,272,0,271,643,0,25,1.000047,12.000569,0.009739,90.879999,    15.943333,     3.992910,    98.000000,    85.000000,    92.000000,  2272.000000,25,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5,4653.000000,1431219.000000,2348196.000000,0.000000,307.590586,504.662798,0.000000,0.000000,2253033.930367,1563737.067697,-381655.369438,0.000000,0.000000,0.000000,29.003939,20.130427,-4.913156,0.000000,0.000000,49.134367,559.722591,0.000000,49.134367,23.658457,-0.000000,34.064906,44.905179,0.000000,505,308,0,461,273,0,555,348,0,273,533,0,338,82.071223,102.862600,-0.418153,78.512142,   126.680258,    11.255232,   123.000000,    55.000000,    78.000000,365317.000000,4653,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,177,553,278,532,338,485,347,462,316,462,290,-99,-99,-99,-99,-99,-99,-99,-99
6,3535.000000,1076391.000000,2400324.000000,0.000000,304.495332,679.016690,0.000000,0.000000,2138496.015275,552339.672984,-156358.224610,0.000000,0.000000,0.000000,39.712072,10.256999,-2.903586,0.000000,0.000000,49.969072,398.895904,0.000000,49.969072,19.972378,-0.000000,24.173547,48.408597,0.000000,679,304,0,618,274,0,718,329,0,274,701,0,316,55.261535,100.475519,-0.097328,83.524752,   270.320765,    16.441434,   168.000000,    58.000000,    80.000000,295260.000000,3535,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,174,712,275,716,285,717,291,718,295,718,302,718,322,620,302,-99,-99,-99,-99
7,7287.000000,2491426.000000,5868864.000000,0.000000,341.900096,805.388225,0.000000,0.000000,2894810.709756,7471417.269930,1084519.628241,0.000000,0.000000,0.000000,20.490622,52.885664,7.676661,0.000000,0.000000,73.376286,1024.729036,0.000000,73.376286,32.011389,-0.000000,63.983000,37.503796,0.000000,805,342,0,768,280,0,844,411,0,280,774,0,438,77.899602,134.274314,-0.221291,83.783038,   151.988468,    12.328360,   136.000000,    56.000000,    83.000000,610527.000000,7287,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1858185.000000,7287,7,9,1,354,844,306,838,403,834,405,826,411,773,383,771,281,774,280,-99,-99,-99,-99
8,3858.000000,1210336.000000,2209104.000000,0.000000,313.721099,572.603421,0.000000,0.000000,1375611.234836,1234777.902539,-432881.718506,0.000000,0.000000,0.000000,22.734186,20.406689,-7.154066,0.000000,0.000000,43.140875,412.748815,0.000000,43.140875,20.316220,-0.000000,29.698041,42.126643,0.000000,573,314,0,536,281,0,614,355,0,281,560,0,309,97.143352,102.394344,-0.704769,83.667962,   198.147176,    14.076476,   128.000000,    57.000000,    82.000000,322791.000000,3858,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,171,592,281,594,283,597,285,614,296,549,354,539,343,536,340,-99,-99,-99,-99
9,5586.000000,2019579.000000,3548360.000000,0.000000,361.542964,635.223773,0.000000,0.000000,2013774.282849,3774732.188506,-209061.705692,0.000000,0.000000,0.000000,20.317778,38.084790,-2.109307,0.000000,0.000000,58.402568,769.349145,0.000000,58.402568,27.737143,-0.000000,50.848155,36.794085,0.000000,635,362,0,600,306,0,678,415,0,306,617,0,406,78.532896,109.744689,0.116561,80.868421,   134.846605,    11.612347,   116.000000,    53.000000,    80.000000,451731.000000,5586,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,357,677,333,677,344,643,409,607,414,605,321,608,316,616,307,-99,-99,-99,-99
