Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,13.000000,38.000000,10967.000000,0.000000,2.923076,843.615384,0.000000,0.000000,3.076923,58.923076,4.615384,0.000000,0.000000,0.000000,0.100660,1.927647,0.150990,0.000000,0.000000,2.028307,0.171239,0.000000,2.028307,0.413811,-0.000000,4.337574,0.925205,0.000000,844,3,0,843,0,0,844,7,0,0,843,0,9,1.003363,7.023544,-0.081904,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  3315.000000,13
1,158.000000,2447.000000,128778.000000,0.000000,15.487341,815.050632,0.000000,0.000000,2649.594936,4635.474683,-2553.898734,0.000000,0.000000,0.000000,3.101963,5.426895,-2.989929,0.000000,0.000000,8.528858,7.894355,0.000000,8.528858,2.809689,-0.000000,12.124905,4.559080,0.000000,815,15,0,806,6,0,824,26,0,6,815,0,82,21.809217,24.232464,0.599993,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40290.000000,158
2,141.000000,4708.000000,117497.000000,0.000000,33.390070,833.312056,0.000000,0.000000,3996.269503,1465.546099,1425.836879,0.000000,0.000000,0.000000,5.445393,1.996981,1.942872,0.000000,0.000000,7.442375,7.099594,0.000000,7.442375,2.664506,-0.000000,4.587001,10.877957,0.000000,833,33,0,824,26,0,844,40,0,26,827,0,86,15.349607,21.928010,0.422478,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 35955.000000,141
3,296.000000,25639.000000,187187.000000,0.000000,86.618243,632.388513,0.000000,0.000000,31646.320945,35439.861486,-32569.097972,0.000000,0.000000,0.000000,16.042336,17.965379,-16.510115,0.000000,0.000000,34.007715,15.622742,0.000000,34.007715,3.952561,-0.000000,29.078092,3.426543,0.000000,632,87,0,614,62,0,653,106,0,62,653,0,162,53.617686,60.491749,0.756311,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 75480.000000,296
4,150.000000,11528.000000,113470.000000,0.000000,76.853333,756.466666,0.000000,0.000000,2307.333333,3024.773333,762.266666,0.000000,0.000000,0.000000,2.895045,3.795227,0.956427,0.000000,0.000000,6.690272,10.072601,0.000000,6.690272,3.173736,-0.000000,8.872220,6.396400,0.000000,756,77,0,749,68,0,763,87,0,68,758,0,99,16.581096,22.502916,-0.565473,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 38250.000000,150
5,230.000000,19514.000000,187638.000000,0.000000,84.843478,815.817391,0.000000,0.000000,2106.330434,13920.365217,2147.426086,0.000000,0.000000,0.000000,1.494706,9.878253,1.523869,0.000000,0.000000,11.372960,12.442916,0.000000,11.372960,3.527451,-0.000000,15.127469,5.259016,0.000000,816,85,0,811,69,0,823,98,0,69,812,0,89,12.184709,29.446381,-0.174342,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 58650.000000,230
6,122.000000,11918.000000,96669.000000,0.000000,97.688524,792.368852,0.000000,0.000000,914.401639,2718.163934,-980.983606,0.000000,0.000000,0.000000,1.511206,4.492235,-1.621244,0.000000,0.000000,6.003442,4.160261,0.000000,6.003442,2.039671,-0.000000,10.056797,3.941686,0.000000,792,98,0,787,88,0,797,106,0,88,795,0,59,10.921291,19.658323,0.413692,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 31110.000000,122
7,48.000000,5624.000000,32742.000000,0.000000,117.166666,682.125000,0.000000,0.000000,203.250000,390.666666,212.999999,0.000000,0.000000,0.000000,1.165133,2.239501,1.221025,0.000000,0.000000,3.404634,1.118415,0.000000,3.404634,1.057551,-0.000000,6.633414,2.310447,0.000000,682,117,0,678,112,0,686,122,0,112,679,0,35,9.552633,11.940791,-0.578167,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 12240.000000,48
8,166.000000,21069.000000,97305.000000,0.000000,126.921686,586.174698,0.000000,0.000000,6211.933734,6049.981927,-5572.728915,0.000000,0.000000,0.000000,6.808990,6.631472,-6.108348,0.000000,0.000000,13.440462,7.841708,0.000000,13.440462,2.800305,-0.000000,3.528315,16.164505,0.000000,586,127,0,575,113,0,598,137,0,113,597,0,94,32.293160,33.697211,-0.778133,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 42330.000000,166
9,66.000000,8323.000000,43678.000000,0.000000,126.106060,661.787878,0.000000,0.000000,109.030303,1484.257575,-81.515151,0.000000,0.000000,0.000000,0.408779,5.564814,-0.305618,0.000000,0.000000,5.973593,2.181376,0.000000,5.973593,1.476948,-0.000000,9.200881,2.434095,0.000000,662,126,0,659,117,0,664,133,0,117,662,0,44,5.008714,16.027887,0.058998,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16830.000000,66
