Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,11500.000000,4189789.000000,2720381.000000,0.000000,364.329478,236.554869,0.000000,0.000000,22686452.377296,9187682.606866,8130212.599215,0.000000,0.000000,0.000000,87.398262,35.395022,31.321179,0.000000,0.000000,122.793285,2112.447194,0.000000,122.793285,45.961366,-0.000000,41.885768,93.050117,0.000000,237,364,0,145,311,0,322,436,0,311,228,0,681,138.092350,195.538767,0.438966,74.720869,   146.315331,    12.096087,   124.000000,    51.000000,    72.000000,859290.000000,11500,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,360,322,406,320,409,316,414,310,425,296,436,147,321,-99,-99,-99,-99,-99,-99
1,5633.000000,2054958.000000,1903291.000000,0.000000,364.807030,337.882300,0.000000,0.000000,4270196.965381,2288131.241611,1543339.060890,0.000000,0.000000,0.000000,42.605098,22.829405,15.398379,0.000000,0.000000,65.434503,735.538968,0.000000,65.434503,27.120821,-0.000000,31.448064,59.156942,0.000000,338,365,0,281,321,0,396,404,0,321,281,0,401,94.577210,131.040713,0.499984,76.751109,   154.348909,    12.423723,   113.000000,    51.000000,    75.000000,432339.000000,5633,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1436415.000000,5633,4,9,2,171,396,361,380,394,372,403,283,324,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,6219.000000,2613631.000000,2607849.000000,0.000000,420.265476,419.335745,0.000000,0.000000,2119248.963820,5506506.697860,885296.684515,0.000000,0.000000,0.000000,18.530532,48.148426,7.740958,0.000000,0.000000,66.678958,832.293540,0.000000,66.678958,28.849498,-0.000000,59.630257,34.371979,0.000000,419,420,0,374,364,0,454,476,0,364,401,0,445,82.377376,115.328326,-0.240829,76.710403,   185.034968,    13.602755,   118.000000,    48.000000,    75.000000,477062.000000,6219,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,177,425,369,440,375,443,377,451,380,452,474,429,476,415,476,400,365,-99,-99
3,5398.000000,2359059.000000,2603439.000000,0.000000,437.024638,482.296961,0.000000,0.000000,1580308.970173,3902709.723044,571788.504075,0.000000,0.000000,0.000000,16.689045,41.215041,6.038442,0.000000,0.000000,57.904087,651.376921,0.000000,57.904087,25.522086,-0.000000,54.123838,32.410058,0.000000,482,437,0,448,384,0,518,494,0,384,460,0,371,71.872717,112.942841,-0.228779,76.566320,   120.694414,    10.986100,   118.000000,    54.000000,    75.000000,413305.000000,5398,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,512,402,482,494,466,480,456,476,460,385,-99,-99,-99,-99,-99,-99,-99,-99
4,7081.000000,3133307.000000,1599069.000000,0.000000,442.494986,225.825307,0.000000,0.000000,6832118.904955,2919546.072022,-183532.701595,0.000000,0.000000,0.000000,50.245359,21.471178,-1.349752,0.000000,0.000000,71.716537,1077.005228,0.000000,71.716537,32.817757,-0.000000,39.432402,60.448566,0.000000,226,442,0,150,394,0,291,486,0,394,205,0,490,92.100720,141.154364,-0.046771,76.106623,   108.749505,    10.428303,   124.000000,    47.000000,    75.000000,538911.000000,7081,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,354,291,439,279,454,265,486,150,466,206,394,-99,-99,-99,-99,-99,-99,-99,-99
5,8554.000000,3740985.000000,4943750.000000,0.000000,437.337502,577.945990,0.000000,0.000000,9842077.047460,3756312.629061,341427.926349,0.000000,0.000000,0.000000,56.259314,21.471846,1.951671,0.000000,0.000000,77.731160,1204.182358,0.000000,77.731160,34.701330,-0.000000,41.370626,67.201998,0.000000,578,437,0,515,397,0,645,487,0,397,533,0,455,90.140643,130.203151,0.055869,79.582534,   252.564507,    15.892278,   158.000000,    49.000000,    77.000000,680749.000000,8554,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2181270.000000,8554,7,9,2,177,644,409,634,452,630,466,521,458,518,447,516,404,534,397,-99,-99,-99,-99
6,5310.000000,2289528.000000,3742218.000000,0.000000,431.172881,704.749152,0.000000,0.000000,5061543.871185,1058443.294915,-95244.722033,0.000000,0.000000,0.000000,54.637435,11.425491,-1.028130,0.000000,0.000000,66.062927,623.202522,0.000000,66.062927,24.964024,-0.000000,27.994283,61.297018,0.000000,705,431,0,646,406,0,766,463,0,406,679,0,364,57.016113,120.033922,-0.023774,79.039171,   284.906357,    16.879169,   121.000000,    49.000000,    74.000000,419698.000000,5310,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,174,766,410,647,416,679,406,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,5061.000000,2253677.000000,1775035.000000,0.000000,445.302706,350.728116,0.000000,0.000000,2506139.888954,1950050.252914,536069.524797,0.000000,0.000000,0.000000,28.841877,22.442127,6.169348,0.000000,0.000000,51.284004,609.212215,0.000000,51.284004,24.682224,-0.000000,35.375846,46.712300,0.000000,351,445,0,300,407,0,402,487,0,407,327,0,367,93.619283,119.364586,0.546161,75.471645,   199.395490,    14.120746,   138.000000,    50.000000,    73.000000,381962.000000,5061,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,345,399,459,402,469,300,439,322,413,324,411,327,407,-99,-99,-99,-99,-99,-99
8,10826.000000,5061076.000000,8407874.000000,0.000000,467.492702,776.637169,0.000000,0.000000,16407554.802876,9681655.923513,-7384085.663585,0.000000,0.000000,0.000000,68.509873,40.425830,-30.832307,0.000000,0.000000,108.935703,1818.937328,0.000000,108.935703,42.649001,-0.000000,41.723956,86.430964,0.000000,777,467,0,696,410,0,844,539,0,410,782,0,497,153.393727,175.986601,-0.571717,80.031405,   184.403263,    13.579516,   128.000000,    50.000000,    79.000000,866420.000000,10826,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,354,844,410,844,482,726,538,712,500,696,487,-99,-99,-99,-99,-99,-99,-99,-99
9,1.000000,435.000000,388.000000,0.000000,435.000000,388.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,388,435,0,388,435,0,388,435,0,435,388,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   103.000000,   103.000000,   103.000000,   103.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
