Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,221.000000,65427.000000,152805.000000,0.000000,296.049773,691.425339,0.000000,0.000000,22014.018099,1838.452488,-4758.678733,0.000000,0.000000,0.000000,16.475665,1.375929,-3.561475,0.000000,0.000000,17.851594,9.985235,0.000000,17.851594,3.159942,-0.000000,3.662355,20.019921,0.000000,691,296,0,670,289,0,708,301,0,289,704,0,111,12.297439,38.941892,-0.220387,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 56355.000000,221
1,145.000000,47815.000000,119779.000000,0.000000,329.758620,826.062068,0.000000,0.000000,1220.441379,3010.551724,106.172413,0.000000,0.000000,0.000000,1.602112,3.952046,0.139375,0.000000,0.000000,5.554159,6.312196,0.000000,5.554159,2.512408,-0.000000,8.821128,5.596133,0.000000,826,330,0,819,320,0,831,340,0,320,828,0,69,12.020940,20.034901,-0.059034,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 36975.000000,145
2,140.000000,46637.000000,112821.000000,0.000000,333.121428,805.864285,0.000000,0.000000,5168.421428,738.935714,-509.692857,0.000000,0.000000,0.000000,7.109742,1.016488,-0.701139,0.000000,0.000000,8.126231,6.735377,0.000000,8.126231,2.595260,-0.000000,4.206234,11.652095,0.000000,806,333,0,794,329,0,816,338,0,329,807,0,71,9.057869,22.141458,-0.113098,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 35700.000000,140
3,115.000000,41780.000000,96100.000000,0.000000,363.304347,835.652173,0.000000,0.000000,634.086956,2986.347826,237.173913,0.000000,0.000000,0.000000,1.133839,5.340024,0.424101,0.000000,0.000000,6.473864,5.874870,0.000000,6.473864,2.423813,-0.000000,9.604801,4.325285,0.000000,836,363,0,829,356,0,840,373,0,356,831,0,61,11.054669,17.084489,-0.099493,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 29325.000000,115
4,70.000000,25545.000000,57658.000000,0.000000,364.928571,823.685714,0.000000,0.000000,293.085714,936.642857,-316.571428,0.000000,0.000000,0.000000,1.015930,3.246708,-1.097339,0.000000,0.000000,4.262638,2.094275,0.000000,4.262638,1.447161,-0.000000,7.673568,3.004564,0.000000,824,365,0,820,359,0,828,372,0,359,824,0,43,8.644605,14.047484,0.388620,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17850.000000,70
5,286.000000,108392.000000,142876.000000,0.000000,378.993006,499.566433,0.000000,0.000000,43336.237762,5047.986013,-13150.867132,0.000000,0.000000,0.000000,22.998340,2.678942,-6.979104,0.000000,0.000000,25.677282,12.903342,0.000000,25.677282,3.592122,-0.000000,3.640283,25.501914,0.000000,500,379,0,478,370,0,524,387,0,370,519,0,134,17.800035,48.164802,-0.300953,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 72930.000000,286
6,58.000000,22182.000000,48802.000000,0.000000,382.448275,841.413793,0.000000,0.000000,162.068965,656.344827,98.241379,0.000000,0.000000,0.000000,0.721875,2.923443,0.437579,0.000000,0.000000,3.645319,1.918887,0.000000,3.645319,1.385239,-0.000000,6.572624,3.027591,0.000000,841,382,0,838,377,0,844,390,0,377,841,0,36,6.108993,13.236153,-0.189181,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14790.000000,58
7,15.000000,5696.000000,12278.000000,0.000000,379.733333,818.533333,0.000000,0.000000,15.733333,24.933333,7.133333,0.000000,0.000000,0.000000,0.425303,0.673998,0.192828,0.000000,0.000000,1.099301,0.249471,0.000000,1.099301,0.499470,-0.000000,2.750590,1.763376,0.000000,819,380,0,817,378,0,820,382,0,378,817,0,14,3.416657,4.555542,-0.499021,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  3825.000000,15
8,164.000000,64599.000000,112312.000000,0.000000,393.896341,684.829268,0.000000,0.000000,5355.219512,1861.237804,2118.097560,0.000000,0.000000,0.000000,5.965572,2.073369,2.359504,0.000000,0.000000,8.038942,6.801575,0.000000,8.038942,2.607983,-0.000000,4.485204,12.172724,0.000000,685,394,0,673,386,0,697,400,0,386,673,0,77,15.477941,26.533614,0.440559,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 41820.000000,164
9,30.000000,11834.000000,24113.000000,0.000000,394.466666,803.766666,0.000000,0.000000,173.366666,49.466666,11.266666,0.000000,0.000000,0.000000,1.859818,0.530661,0.120864,0.000000,0.000000,2.390480,0.972325,0.000000,2.390480,0.986065,-0.000000,2.387956,4.530323,0.000000,804,394,0,800,392,0,808,397,0,392,802,0,27,5.020296,8.032473,0.089950,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7650.000000,30
10,308.000000,126241.000000,61754.000000,0.000000,409.873376,200.500000,0.000000,0.000000,43663.000000,7882.061688,16704.499999,0.000000,0.000000,0.000000,20.991619,3.789415,8.030930,0.000000,0.000000,24.781035,15.050123,0.000000,24.781035,3.879448,-0.000000,4.034512,25.123657,0.000000,201,410,0,178,400,0,224,420,0,400,181,0,140,21.498429,49.446387,0.375565,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 78540.000000,308
11,223.000000,91361.000000,86432.000000,0.000000,409.690582,387.587443,0.000000,0.000000,12590.044843,2245.650224,-3211.466367,0.000000,0.000000,0.000000,9.310095,1.660615,-2.374817,0.000000,0.000000,10.970710,9.820726,0.000000,10.970710,3.133803,-0.000000,4.800909,15.300444,0.000000,388,410,0,374,402,0,403,416,0,402,397,0,84,14.558252,30.156379,-0.277826,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 56865.000000,223
12,138.000000,57842.000000,90454.000000,0.000000,419.144927,655.463768,0.000000,0.000000,3776.318840,2027.101449,-2280.275362,0.000000,0.000000,0.000000,5.295372,2.842518,-3.197534,0.000000,0.000000,8.137891,4.827973,0.000000,8.137891,2.197264,-0.000000,3.618984,12.342285,0.000000,655,419,0,645,412,0,665,426,0,412,661,0,68,16.989267,24.270382,-0.602273,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 35190.000000,138
