Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,412769.000000,261861551.000000,254212539.000000,0.000000,634.402174,615.871199,0.000000,0.000000,10578325097.120985,25524755281.691532,1471014717.636175,0.000000,0.000000,0.000000,344.197315,830.523940,47.863845,0.000000,0.000000,1174.721256,283573.163207,0.000000,1174.721256,532.515880,-0.000000,475.816350,303.379824,0.000000,616,634,0,76,48,0,844,1246,0,48,791,0,3298,771.640561,1203.678897,-0.097176,255.000000,     0.000000,     0.000002,   255.000000,   255.000000,   255.000000,105256095.000000,412769
