Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,530.000000,176664.000000,272495.000000,0.000000,333.328301,514.141509,0.000000,0.000000,133254.386792,13456.875471,-28478.622641,0.000000,0.000000,0.000000,31.068028,3.137447,-6.639741,0.000000,0.000000,34.205475,53.388129,0.000000,34.205475,7.306718,-0.000000,6.694657,29.838140,0.000000,514,333,0,486,321,0,543,344,0,321,536,0,197,23.578142,58.432788,-0.221906,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,135150.000000,530
1,236.000000,90213.000000,131935.000000,0.000000,382.258474,559.046610,0.000000,0.000000,33828.487288,1269.233050,2987.156779,0.000000,0.000000,0.000000,23.195295,0.870279,2.048214,0.000000,0.000000,24.065574,15.991206,0.000000,24.065574,3.998900,-0.000000,3.838981,22.446604,0.000000,559,382,0,538,377,0,579,388,0,377,561,0,118,11.045437,41.169357,0.090735,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 60180.000000,236
2,224.000000,87874.000000,150491.000000,0.000000,392.294642,671.834821,0.000000,0.000000,5126.888392,4440.553571,-1553.098214,0.000000,0.000000,0.000000,3.768684,3.264172,-1.141655,0.000000,0.000000,7.032857,10.998261,0.000000,7.032857,3.316362,-0.000000,7.324137,10.348123,0.000000,672,392,0,660,383,0,680,401,0,383,676,0,80,23.086860,25.652067,-0.676666,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 57120.000000,224
3,483.000000,200976.000000,210018.000000,0.000000,416.099378,434.819875,0.000000,0.000000,51209.329192,59585.229813,35261.645962,0.000000,0.000000,0.000000,13.513035,15.723254,9.304786,0.000000,0.000000,29.236289,125.889844,0.000000,29.236289,11.220064,-0.000000,22.303741,10.432132,0.000000,435,416,0,419,386,0,461,432,0,386,423,0,192,56.176572,61.526722,-0.726291,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,123165.000000,483
4,105.000000,42190.000000,40405.000000,0.000000,401.809523,384.809523,0.000000,0.000000,898.190476,1562.190476,702.190476,0.000000,0.000000,0.000000,1.813215,3.153660,1.417541,0.000000,0.000000,4.966875,3.708840,0.000000,4.966875,1.925835,-0.000000,8.562628,4.070212,0.000000,385,402,0,379,394,0,391,408,0,394,382,0,56,14.204227,16.571599,-0.564569,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26775.000000,105
5,12.000000,4806.000000,8634.000000,0.000000,400.500000,719.500000,0.000000,0.000000,11.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.400391,0.400391,0.000000,0.000000,0.000000,0.800782,0.160312,0.000000,0.800782,0.400391,-0.000000,-nan,-nan,0.000000,720,401,0,718,399,0,721,402,0,399,719,0,12,3.000000,3.000000,-nan,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  3060.000000,12
6,955.000000,414214.000000,482381.000000,0.000000,433.731937,505.110994,0.000000,0.000000,46314.234554,340419.375916,33906.414659,0.000000,0.000000,0.000000,4.924664,36.197322,3.605321,0.000000,0.000000,41.121986,165.261326,0.000000,41.121986,12.855400,-0.000000,33.425362,11.737906,0.000000,505,434,0,489,402,0,520,467,0,402,517,0,298,31.200064,65.419490,-0.113306,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,243525.000000,955
7,261.000000,109040.000000,92318.000000,0.000000,417.777777,353.708812,0.000000,0.000000,4271.869731,17385.111111,-5758.888888,0.000000,0.000000,0.000000,2.561124,10.422937,-3.452640,0.000000,0.000000,12.984061,14.773712,0.000000,12.984061,3.843658,-0.000000,16.600636,5.442474,0.000000,354,418,0,346,403,0,363,434,0,403,359,0,118,18.166837,33.127762,0.360356,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 66555.000000,261
8,45.000000,18628.000000,13555.000000,0.000000,413.955555,301.222222,0.000000,0.000000,155.777777,171.911111,8.444444,0.000000,0.000000,0.000000,0.973244,1.074040,0.052757,0.000000,0.000000,2.047285,1.042520,0.000000,2.047285,1.021039,-0.000000,3.936068,3.664842,0.000000,301,414,0,298,410,0,305,417,0,410,301,0,26,7.613313,7.613313,-0.404137,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11475.000000,45
9,54.000000,22808.000000,13810.000000,0.000000,422.370370,255.740740,0.000000,0.000000,70.370370,828.592592,-17.814814,0.000000,0.000000,0.000000,0.344771,4.059594,-0.087281,0.000000,0.000000,4.404366,1.392014,0.000000,4.404366,1.179836,-0.000000,7.764036,2.255317,0.000000,256,422,0,254,415,0,258,430,0,415,256,0,38,4.001102,15.004135,0.023478,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13770.000000,54
10,73.000000,30994.000000,22026.000000,0.000000,424.575342,301.726027,0.000000,0.000000,932.520547,415.835616,361.506849,0.000000,0.000000,0.000000,3.056524,1.362985,1.184911,0.000000,0.000000,4.419510,2.761982,0.000000,4.419510,1.661921,-0.000000,3.393820,7.486634,0.000000,302,425,0,294,420,0,308,430,0,420,299,0,50,11.245819,15.744147,0.475160,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18615.000000,73
11,65.000000,28288.000000,30734.000000,0.000000,435.199999,472.830769,0.000000,0.000000,833.138461,670.399999,-637.799999,0.000000,0.000000,0.000000,3.187860,2.565170,-2.440431,0.000000,0.000000,5.753031,2.221698,0.000000,5.753031,1.490536,-0.000000,2.494028,8.929638,0.000000,473,435,0,467,430,0,480,441,0,430,477,0,48,14.656558,17.321387,-0.721951,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16575.000000,65
12,204.000000,90791.000000,110997.000000,0.000000,445.053921,544.102941,0.000000,0.000000,7228.838235,6442.406862,-5894.132352,0.000000,0.000000,0.000000,6.019516,5.364648,-4.908095,0.000000,0.000000,11.384164,8.203189,0.000000,11.384164,2.864121,-0.000000,4.226373,15.658002,0.000000,544,445,0,533,434,0,556,456,0,434,553,0,91,30.126174,31.495546,-0.752090,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 52020.000000,204
13,105.000000,46504.000000,41782.000000,0.000000,442.895238,397.923809,0.000000,0.000000,549.390476,1517.847619,-43.838095,0.000000,0.000000,0.000000,1.109077,3.064143,-0.088497,0.000000,0.000000,4.173221,3.390542,0.000000,4.173221,1.841342,-0.000000,7.535487,4.522416,0.000000,398,443,0,393,435,0,402,450,0,435,398,0,47,9.009178,15.015297,0.045142,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26775.000000,105
14,391.000000,176310.000000,128678.000000,0.000000,450.920716,329.099744,0.000000,0.000000,8855.109974,28310.542199,9385.092071,0.000000,0.000000,0.000000,3.097121,9.901762,3.282485,0.000000,0.000000,12.998884,19.892251,0.000000,12.998884,4.460073,-0.000000,17.909532,7.114749,0.000000,329,451,0,318,436,0,341,467,0,436,324,0,108,24.803938,33.431395,-0.383736,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 99705.000000,391
15,31.000000,13824.000000,7926.000000,0.000000,445.935483,255.677419,0.000000,0.000000,72.774193,83.870967,-1.645161,0.000000,0.000000,0.000000,0.747300,0.861250,-0.016893,0.000000,0.000000,1.608550,0.643327,0.000000,1.608550,0.802076,-0.000000,3.276997,3.043182,0.000000,256,446,0,253,443,0,258,449,0,443,255,0,22,5.052384,6.062861,0.144126,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7905.000000,31
16,275.000000,128255.000000,67387.000000,0.000000,466.381818,245.043636,0.000000,0.000000,7303.476363,17236.909090,9205.418181,0.000000,0.000000,0.000000,4.084002,9.638640,5.147542,0.000000,0.000000,13.722643,12.867044,0.000000,13.722643,3.587066,-0.000000,17.894999,5.050273,0.000000,245,466,0,235,451,0,256,480,0,451,237,0,98,24.454694,33.770768,-0.538008,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 70125.000000,275
17,210.000000,98764.000000,87318.000000,0.000000,470.304761,415.799999,0.000000,0.000000,7387.599999,9728.495238,6335.799999,0.000000,0.000000,0.000000,5.918490,7.793872,5.075853,0.000000,0.000000,13.712362,20.363673,0.000000,13.712362,4.512612,-0.000000,15.017867,5.639063,0.000000,416,470,0,401,458,0,424,483,0,458,404,0,106,29.922387,32.524334,-0.694060,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 53550.000000,210
18,211.000000,101427.000000,104200.000000,0.000000,480.696682,493.838862,0.000000,0.000000,1996.521327,10802.587677,890.687203,0.000000,0.000000,0.000000,1.589390,8.599724,0.709058,0.000000,0.000000,10.189115,13.165558,0.000000,10.189115,3.628437,-0.000000,13.492303,5.646124,0.000000,494,481,0,488,465,0,501,494,0,465,489,0,100,13.065007,29.145016,-0.099797,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 53805.000000,211
19,190.000000,90244.000000,87425.000000,0.000000,474.968421,460.131578,0.000000,0.000000,4577.710526,3909.810526,2974.789473,0.000000,0.000000,0.000000,4.190927,3.579460,2.723441,0.000000,0.000000,7.770388,7.584125,0.000000,7.770388,2.753929,-0.000000,5.071767,12.202285,0.000000,460,475,0,451,466,0,471,483,0,466,457,0,78,22.803294,26.827405,0.729502,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 48450.000000,190
20,410.000000,201696.000000,220382.000000,0.000000,491.941463,537.517073,0.000000,0.000000,23332.380487,82272.595121,-35847.590243,0.000000,0.000000,0.000000,7.660325,27.011169,-11.769232,0.000000,0.000000,34.671495,68.399514,0.000000,34.671495,8.270399,-0.000000,26.557845,6.743438,0.000000,538,492,0,524,471,0,554,517,0,471,543,0,164,33.179603,50.875392,0.441363,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,104550.000000,410
21,297.000000,146968.000000,187439.000000,0.000000,494.841750,631.107744,0.000000,0.000000,35184.552188,7837.562289,-12803.936026,0.000000,0.000000,0.000000,17.755930,3.955236,-6.461523,0.000000,0.000000,21.711166,28.477615,0.000000,21.711166,5.336442,-0.000000,5.521725,21.014081,0.000000,631,495,0,609,482,0,648,502,0,482,645,0,129,21.504532,41.933839,-0.376284,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 75735.000000,297
22,123.000000,60527.000000,83936.000000,0.000000,492.089430,682.406504,0.000000,0.000000,1245.674796,1368.016260,-244.471544,0.000000,0.000000,0.000000,2.036406,2.236408,-0.399657,0.000000,0.000000,4.272815,4.394510,0.000000,4.272815,2.096308,-0.000000,7.008601,5.765293,0.000000,682,492,0,676,484,0,689,498,0,484,683,0,55,16.491852,17.760456,0.662807,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 31365.000000,123
23,291.000000,146454.000000,111375.000000,0.000000,503.278350,382.731958,0.000000,0.000000,3215.092783,18634.453608,-3156.288659,0.000000,0.000000,0.000000,1.667258,9.663312,-1.636763,0.000000,0.000000,11.330570,13.432240,0.000000,11.330570,3.665002,-0.000000,16.076404,5.900632,0.000000,383,503,0,375,488,0,389,518,0,488,385,0,88,14.268457,30.575266,0.194288,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 74205.000000,291
