Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,6351.000000,2005482.000000,2375129.000000,0.000000,315.774208,373.977168,0.000000,0.000000,3225633.689496,3337264.215398,-404664.739725,0.000000,0.000000,0.000000,27.425774,28.374906,-3.440639,0.000000,0.000000,55.800680,766.365779,0.000000,55.800680,27.683312,-0.000000,48.036230,42.386079,0.000000,374,316,0,323,267,0,421,363,0,267,372,0,385,127.343129,129.996111,0.716865,73.124389,   101.962477,    10.097647,   113.000000,    51.000000,    71.000000,464413.000000,6351,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1619505.000000,6351,5,9,3,114,374,267,403,280,358,363,343,350,326,334,-99,-99,-99,-99,-99,-99,-99,-99
1,6587.000000,2385786.000000,2993139.000000,0.000000,362.196143,454.400941,0.000000,0.000000,2164994.114163,6297344.582054,517585.983907,0.000000,0.000000,0.000000,17.533683,51.000438,4.191784,0.000000,0.000000,68.534121,876.654494,0.000000,68.534121,29.608351,-0.000000,61.269899,35.213304,0.000000,454,362,0,414,307,0,490,423,0,307,438,0,419,76.575963,116.879102,-0.122726,75.763321,   151.989981,    12.328421,   115.000000,    47.000000,    75.000000,499053.000000,6587,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1679685.000000,6587,7,9,1,354,484,307,482,423,444,419,441,418,423,313,425,308,438,307,-99,-99,-99,-99
2,3663.000000,1282111.000000,2079078.000000,0.000000,350.016653,567.588861,0.000000,0.000000,1379630.825552,862617.984165,2398.079443,0.000000,0.000000,0.000000,24.433198,15.276925,0.042469,0.000000,0.000000,39.710124,373.262347,0.000000,39.710124,19.319998,-0.000000,30.527171,38.606756,0.000000,568,350,0,531,320,0,611,379,0,320,541,0,293,59.000634,80.000860,0.004638,72.482391,   122.517371,    11.068756,   109.000000,    49.000000,    70.000000,265503.000000,3663,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,174,611,346,603,355,597,372,593,375,537,377,531,336,541,320,-99,-99,-99,-99
3,7318.000000,2862835.000000,2244379.000000,0.000000,391.204564,306.692948,0.000000,0.000000,4714121.056161,4145066.767558,-924254.344492,0.000000,0.000000,0.000000,33.180087,29.174829,-6.505314,0.000000,0.000000,62.354916,925.704265,0.000000,62.354916,30.425388,-0.000000,43.349572,54.119018,0.000000,307,391,0,256,336,0,357,442,0,336,320,0,416,125.554548,131.770119,-0.636078,82.267012,   238.774122,    15.452317,   181.000000,    50.000000,    79.000000,602030.000000,7318,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1866090.000000,7318,8,9,2,180,319,337,356,368,356,379,357,383,357,397,315,442,260,424,256,413,-99,-99
4,2599.000000,971047.000000,1321357.000000,0.000000,373.623316,508.409772,0.000000,0.000000,404770.591766,807028.227010,-131989.832243,0.000000,0.000000,0.000000,11.327495,22.584666,-3.693732,0.000000,0.000000,33.912162,242.184059,0.000000,33.912162,15.562263,-0.000000,35.788732,23.511625,0.000000,508,374,0,486,337,0,533,417,0,337,527,0,274,49.053571,83.495441,0.290376,74.460946,   124.643489,    11.164384,   113.000000,    54.000000,    72.000000,193524.000000,2599,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,168,527,337,508,404,502,408,487,416,493,346,504,342,-99,-99,-99,-99,-99,-99
5,2032.000000,775570.000000,1254539.000000,0.000000,381.678149,617.391240,0.000000,0.000000,277731.964074,692299.509842,-226926.128936,0.000000,0.000000,0.000000,10.790980,26.898563,-8.816974,0.000000,0.000000,37.689544,212.522853,0.000000,37.689544,14.578163,-0.000000,38.205206,18.091159,0.000000,617,382,0,587,348,0,649,418,0,348,616,0,275,67.759974,76.503196,0.415302,74.189468,   138.562311,    11.771249,   108.000000,    49.000000,    74.000000,150753.000000,2032,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,160,626,353,647,354,604,418,602,416,589,413,612,354,615,355,-99,-99,-99,-99
6,3721.000000,1450485.000000,1469612.000000,0.000000,389.810534,394.950819,0.000000,0.000000,1026029.999999,1429261.427035,256402.327868,0.000000,0.000000,0.000000,17.794283,24.787464,4.446746,0.000000,0.000000,42.581748,421.301614,0.000000,42.581748,20.525633,-0.000000,40.145248,30.577992,0.000000,395,390,0,360,350,0,427,436,0,350,409,0,316,74.487709,95.611090,-0.452224,74.573501,   200.517243,    14.160411,   130.000000,    50.000000,    72.000000,277488.000000,3721,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,948855.000000,3721,7,9,2,171,408,351,426,408,424,411,415,429,411,431,404,435,360,369,-99,-99,-99,-99
7,9724.000000,4041746.000000,6854220.000000,0.000000,415.646441,704.876593,0.000000,0.000000,9435431.912789,15763982.466881,-7987681.269845,0.000000,0.000000,0.000000,45.460602,75.952022,-38.485233,0.000000,0.000000,121.412624,1971.711480,0.000000,121.412624,44.403957,-0.000000,88.750210,38.597556,0.000000,705,416,0,646,356,0,782,511,0,356,720,0,636,164.423347,187.394256,0.596809,78.262443,   150.984494,    12.287574,   137.000000,    50.000000,    77.000000,761024.000000,9724,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,351,779,368,782,373,691,488,686,486,656,511,673,360,-99,-99,-99,-99,-99,-99
8,1379.000000,515591.000000,332873.000000,0.000000,373.887599,241.387237,0.000000,0.000000,210367.215373,130645.577955,-45089.978245,0.000000,0.000000,0.000000,13.705420,8.511557,-2.937611,0.000000,0.000000,22.216977,108.024912,0.000000,22.216977,10.393503,-0.000000,17.654258,25.528742,0.000000,241,374,0,215,357,0,268,395,0,357,244,0,181,41.681213,58.134323,-0.423437,78.965192,   149.196175,    12.214588,   120.000000,    54.000000,    76.000000,108893.000000,1379,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,147,267,358,252,394,228,391,220,384,216,380,219,372,-99,-99,-99,-99,-99,-99
9,927.000000,348890.000000,605837.000000,0.000000,376.364617,653.545846,0.000000,0.000000,59869.801510,87746.759439,-19386.496224,0.000000,0.000000,0.000000,6.623712,9.707888,-2.144830,0.000000,0.000000,16.331601,59.701967,0.000000,16.331601,7.726704,-0.000000,20.422891,14.601186,0.000000,654,376,0,638,357,0,668,393,0,357,653,0,131,33.712563,40.455075,0.473723,71.297734,    76.608882,     8.752650,   103.000000,    52.000000,    70.000000, 66093.000000,927,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,138,656,359,665,360,648,393,641,392,638,392,-99,-99,-99,-99,-99,-99,-99,-99
