Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,69.000000,231.000000,48410.000000,0.000000,3.347826,701.594202,0.000000,0.000000,440.637681,493.652173,-8.260869,0.000000,0.000000,0.000000,1.556979,1.744304,-0.029189,0.000000,0.000000,3.301283,2.714993,0.000000,3.301283,1.647723,-0.000000,5.085336,4.791560,0.000000,702,3,0,696,0,0,707,10,0,0,696,0,33,10.115180,11.126698,0.151053,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17595.000000,69
1,2498.000000,63325.000000,1884142.000000,0.000000,25.350280,754.260208,0.000000,0.000000,1536066.864691,469248.504803,-15142.682145,0.000000,0.000000,0.000000,45.319684,13.844575,-0.446765,0.000000,0.000000,59.164260,627.232202,0.000000,59.164260,25.044604,-0.000000,23.967357,43.376410,0.000000,754,25,0,709,0,0,798,55,0,0,716,0,767,55.005538,89.008961,-0.014190,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,636990.000000,2498
2,192.000000,1594.000000,161136.000000,0.000000,8.302083,839.250000,0.000000,0.000000,1972.000000,5284.479166,506.499999,0.000000,0.000000,0.000000,1.780349,4.770902,0.457275,0.000000,0.000000,6.551252,8.284773,0.000000,6.551252,2.878328,-0.000000,10.349809,6.155930,0.000000,839,8,0,832,0,0,844,19,0,0,834,0,40,12.133341,19.211124,-0.148390,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 48960.000000,192
3,36.000000,486.000000,26607.000000,0.000000,13.500000,739.083333,0.000000,0.000000,106.749999,115.000000,22.500000,0.000000,0.000000,0.000000,0.898044,0.967448,0.189283,0.000000,0.000000,1.865493,0.832983,0.000000,1.865493,0.912679,-0.000000,3.806513,3.087605,0.000000,739,14,0,736,11,0,742,17,0,11,736,0,24,7.810249,7.810249,-0.694738,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9180.000000,36
4,480.000000,20412.000000,334289.000000,0.000000,42.524999,696.435416,0.000000,0.000000,11079.997916,107979.699999,-26110.724999,0.000000,0.000000,0.000000,2.948162,28.731202,-6.947532,0.000000,0.000000,31.679364,36.436028,0.000000,31.679364,6.036226,-0.000000,29.296790,5.801121,0.000000,696,43,0,684,14,0,705,67,0,14,700,0,173,21.658109,54.660942,0.247149,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,122400.000000,480
5,427.000000,16619.000000,283296.000000,0.000000,38.920374,663.456674,0.000000,0.000000,4059.948477,58251.292740,1812.526932,0.000000,0.000000,0.000000,1.262651,18.116254,0.563699,0.000000,0.000000,19.378905,22.556751,0.000000,19.378905,4.749394,-0.000000,23.074753,6.043043,0.000000,663,39,0,657,16,0,670,63,0,16,661,0,133,13.007253,47.026223,-0.033397,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,108885.000000,427
6,95.000000,2287.000000,54151.000000,0.000000,24.073684,570.010526,0.000000,0.000000,520.989473,1058.484210,-75.073684,0.000000,0.000000,0.000000,1.201888,2.441853,-0.173190,0.000000,0.000000,3.643741,2.904840,0.000000,3.643741,1.704359,-0.000000,6.660990,4.604465,0.000000,570,24,0,565,17,0,575,30,0,17,569,0,45,10.093476,13.121519,0.136201,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 24225.000000,95
7,59.000000,1419.000000,48203.000000,0.000000,24.050847,817.000000,0.000000,0.000000,494.000000,256.847457,-44.999999,0.000000,0.000000,0.000000,2.150754,1.118250,-0.195918,0.000000,0.000000,3.269005,2.366699,0.000000,3.269005,1.538408,-0.000000,3.862980,5.490809,0.000000,817,24,0,811,20,0,822,28,0,20,819,0,41,8.133387,11.183407,-0.181356,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 15045.000000,59
8,204.000000,9376.000000,128294.000000,0.000000,45.960784,628.892156,0.000000,0.000000,9547.627450,13771.686274,-8552.862745,0.000000,0.000000,0.000000,7.950392,11.467803,-7.122043,0.000000,0.000000,19.418195,40.450035,0.000000,19.418195,6.360034,-0.000000,16.256941,6.065957,0.000000,629,46,0,612,33,0,639,60,0,33,633,0,137,34.293670,34.293670,0.664350,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 52020.000000,204
9,206.000000,10326.000000,122031.000000,0.000000,50.126213,592.383495,0.000000,0.000000,5428.703883,5086.718446,-1590.970873,0.000000,0.000000,0.000000,4.462105,4.181011,-1.307693,0.000000,0.000000,8.643117,16.946055,0.000000,8.643117,4.116558,-0.000000,7.636628,10.456797,0.000000,592,50,0,583,38,0,603,60,0,38,598,0,103,26.884275,29.572703,-0.731865,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 52530.000000,206
