Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,1817.000000,382833.000000,1149497.000000,0.000000,210.695101,632.634562,0.000000,0.000000,215889.349477,372073.086406,-40785.452394,0.000000,0.000000,0.000000,9.736988,16.781148,-1.839495,0.000000,0.000000,26.518137,160.014105,0.000000,26.518137,12.649668,-0.000000,28.532152,20.944180,0.000000,633,211,0,606,182,0,654,237,0,182,627,0,228,49.424297,56.632007,0.240654,113.326912,   133.487783,    11.553691,   164.000000,    87.000000,   112.000000,205915.000000,1817,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,5,60,644,187,620,237,609,219,628,182,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,1.000000,191.000000,609.000000,0.000000,191.000000,609.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,609,191,0,609,191,0,609,191,0,191,609,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   124.000000,   124.000000,   124.000000,   124.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,1.000000,193.000000,607.000000,0.000000,193.000000,607.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,607,193,0,607,193,0,607,193,0,193,607,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   124.000000,   124.000000,   124.000000,   124.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,1.000000,195.000000,606.000000,0.000000,195.000000,606.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,606,195,0,606,195,0,606,195,0,195,606,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   126.000000,   126.000000,   126.000000,   126.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,873.000000,194493.000000,449224.000000,0.000000,222.786941,514.575028,0.000000,0.000000,115143.335624,41922.371134,9794.955326,0.000000,0.000000,0.000000,13.800234,5.024507,1.173951,0.000000,0.000000,18.824742,67.961224,0.000000,18.824742,8.243859,-0.000000,13.222252,22.381597,0.000000,515,223,0,493,204,0,535,236,0,204,495,0,161,32.275326,42.361365,0.130711,99.296678,   164.977248,    12.844346,   128.000000,    68.000000,   101.000000, 86686.000000,873,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,130,533,213,534,215,535,232,530,234,496,226,495,219,496,216,-99,-99,-99,-99
5,548.000000,127395.000000,371128.000000,0.000000,232.472627,677.240875,0.000000,0.000000,27182.204379,44934.589416,-22716.386861,0.000000,0.000000,0.000000,6.061460,10.020130,-5.065611,0.000000,0.000000,16.081590,35.076205,0.000000,16.081590,5.922516,-0.000000,20.457979,8.988747,0.000000,677,232,0,665,217,0,696,252,0,217,686,0,131,37.538641,42.382337,0.599149,97.268248,    72.021147,     8.486527,   123.000000,    83.000000,    95.000000, 53303.000000,548,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,84,688,218,688,220,696,221,672,250,670,250,669,249,668,247,-99,-99,-99,-99
6,7.000000,1558.000000,3308.000000,0.000000,222.571428,472.571428,0.000000,0.000000,5.714285,3.714285,0.714285,0.000000,0.000000,0.000000,0.426741,0.277381,0.053342,0.000000,0.000000,0.704122,0.115524,0.000000,0.704122,0.339889,-0.000000,1.357747,1.772978,0.000000,473,223,0,471,222,0,474,224,0,222,471,0,7,2.100188,3.150282,0.310124,124.571428,     9.619047,     3.101458,   128.000000,   120.000000,   125.000000,   872.000000,7,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,730.000000,176236.000000,417580.000000,0.000000,241.419178,572.027397,0.000000,0.000000,56397.452054,87867.731506,-53575.383561,0.000000,0.000000,0.000000,8.580165,13.367974,-8.150823,0.000000,0.000000,21.948139,48.263513,0.000000,21.948139,6.947194,-0.000000,25.994999,9.275810,0.000000,572,241,0,556,222,0,595,264,0,222,575,0,166,48.715791,52.463159,0.642564,96.620547,   107.816038,    10.383450,   123.000000,    75.000000,    95.000000, 70533.000000,730,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,90,577,222,593,223,561,264,557,260,556,258,557,254,-99,-99,-99,-99,-99,-99
8,494.000000,117382.000000,297412.000000,0.000000,237.615384,602.048582,0.000000,0.000000,22874.834008,19988.923076,923.230769,0.000000,0.000000,0.000000,5.857631,5.118626,0.236414,0.000000,0.000000,10.976257,29.927135,0.000000,10.976257,5.470569,-0.000000,12.338181,13.367129,0.000000,602,238,0,587,222,0,615,249,0,222,603,0,115,28.131559,29.173469,0.284592,114.937246,    63.470699,     7.966850,   140.000000,   100.000000,   113.000000, 56779.000000,494,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,3,55,613,240,594,244,589,241,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,1092.000000,264720.000000,500918.000000,0.000000,242.417582,458.716117,0.000000,0.000000,117995.996336,114593.582417,-15228.549450,0.000000,0.000000,0.000000,10.493098,10.190530,-1.354238,0.000000,0.000000,20.683628,105.096277,0.000000,20.683628,10.251647,-0.000000,18.318405,20.914427,0.000000,459,242,0,439,223,0,486,268,0,223,462,0,202,60.376281,63.059671,-0.729772,119.198717,   101.779906,    10.088602,   157.000000,   100.000000,   117.000000,130165.000000,1092,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,141,464,224,480,238,483,247,462,263,453,268,439,235,441,232,-99,-99,-99,-99
