Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,314274.000000,207901428.000000,142699496.000000,0.000000,661.529200,454.060774,0.000000,0.000000,9098353133.077283,14477507238.334472,-6999481871.606195,0.000000,0.000000,0.000000,425.812282,677.562226,-327.582949,0.000000,0.000000,1103.374509,181203.729703,0.000000,1103.374509,425.680313,-0.000000,477.689519,225.280412,0.000000,454,662,0,26,131,0,786,1045,0,131,667,0,3594,922.081275,1108.924060,0.601968,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,80139870.000000,314274
