Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,66.000000,18091.000000,41564.000000,0.000000,274.106060,629.757575,0.000000,0.000000,610.121212,686.257575,-524.303030,0.000000,0.000000,0.000000,2.287481,2.572933,-1.965729,0.000000,0.000000,4.860414,2.021444,0.000000,4.860414,1.421775,-0.000000,8.247373,2.664306,0.000000,630,274,0,625,267,0,636,280,0,267,635,0,47,15.021936,17.753197,0.749158,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16830.000000,66
1,419.000000,139721.000000,241642.000000,0.000000,333.463007,576.711217,0.000000,0.000000,9054.057279,77908.176610,-21049.976133,0.000000,0.000000,0.000000,2.887738,24.848356,-6.713766,0.000000,0.000000,27.736095,26.680895,0.000000,27.736095,5.165355,-0.000000,27.264041,5.266930,0.000000,577,333,0,566,312,0,589,367,0,312,579,0,152,23.893875,57.137528,0.274393,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,106845.000000,419
2,69.000000,22727.000000,49312.000000,0.000000,329.376811,714.666666,0.000000,0.000000,233.333333,874.202898,-28.333333,0.000000,0.000000,0.000000,0.824475,3.088968,-0.100114,0.000000,0.000000,3.913444,2.536757,0.000000,3.913444,1.592720,-0.000000,6.821178,3.512082,0.000000,715,329,0,712,322,0,719,336,0,322,714,0,47,7.006811,14.013622,0.044096,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17595.000000,69
3,261.000000,88637.000000,89036.000000,0.000000,339.605363,341.134099,0.000000,0.000000,38268.306513,11992.352490,-20170.187739,0.000000,0.000000,0.000000,22.943089,7.189803,-12.092681,0.000000,0.000000,30.132893,18.723379,0.000000,30.132893,4.327052,-0.000000,3.749911,25.563706,0.000000,341,340,0,320,323,0,367,350,0,323,366,0,163,30.711705,53.461117,-0.496734,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 66555.000000,261
4,342.000000,124283.000000,206701.000000,0.000000,363.400584,604.388888,0.000000,0.000000,25461.277777,35950.119883,-28566.277777,0.000000,0.000000,0.000000,10.645810,15.031380,-11.944065,0.000000,0.000000,25.677190,17.360520,0.000000,25.677190,4.166595,-0.000000,25.988042,4.334339,0.000000,604,363,0,588,341,0,623,382,0,341,622,0,148,45.555116,53.364565,0.694615,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 87210.000000,342
5,496.000000,196298.000000,305414.000000,0.000000,395.762096,615.754032,0.000000,0.000000,136533.991935,80969.927419,-100647.024193,0.000000,0.000000,0.000000,34.774846,20.622826,-25.634530,0.000000,0.000000,55.397672,60.026450,0.000000,55.397672,7.747673,-0.000000,5.299462,37.136136,0.000000,616,396,0,591,374,0,657,420,0,374,649,0,221,57.815154,82.952178,-0.650734,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,126480.000000,496
6,43.000000,16444.000000,19880.000000,0.000000,382.418604,462.325581,0.000000,0.000000,161.441860,218.465116,14.139534,0.000000,0.000000,0.000000,1.071662,1.450187,0.093859,0.000000,0.000000,2.521850,1.545302,0.000000,2.521850,1.243102,-0.000000,4.276329,3.610906,0.000000,462,382,0,459,378,0,466,387,0,378,459,0,32,7.189640,9.243823,-0.230189,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10965.000000,43
7,65.000000,25922.000000,18187.000000,0.000000,398.799999,279.799999,0.000000,0.000000,324.399999,628.399999,-286.599999,0.000000,0.000000,0.000000,1.241260,2.404464,-1.096625,0.000000,0.000000,3.645725,1.781979,0.000000,3.645725,1.334908,-0.000000,6.955457,3.030148,0.000000,280,399,0,276,393,0,284,405,0,393,282,0,40,9.336029,14.004044,0.541579,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16575.000000,65
8,311.000000,128241.000000,164547.000000,0.000000,412.350482,529.090032,0.000000,0.000000,4393.479099,37698.797427,-5908.813504,0.000000,0.000000,0.000000,2.085105,17.891509,-2.804269,0.000000,0.000000,19.976614,29.441757,0.000000,19.976614,5.426025,-0.000000,20.213073,5.969031,0.000000,529,412,0,521,397,0,539,432,0,397,525,0,118,18.264789,35.514869,0.170484,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 79305.000000,311
9,21.000000,8768.000000,14847.000000,0.000000,417.523809,707.000000,0.000000,0.000000,46.000000,29.238095,7.000000,0.000000,0.000000,0.000000,0.793960,0.504649,0.120820,0.000000,0.000000,1.298609,0.386074,0.000000,1.298609,0.621348,-0.000000,2.240804,3.021330,0.000000,707,418,0,704,416,0,709,420,0,416,705,0,16,4.254950,5.318688,0.347927,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5355.000000,21
