Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,108.000000,57601.000000,64949.000000,0.000000,533.342592,601.379629,0.000000,0.000000,1859.435185,686.324074,-514.046296,0.000000,0.000000,0.000000,3.615341,1.334435,-0.999471,0.000000,0.000000,4.949777,3.825496,0.000000,4.949777,1.955887,-0.000000,4.187789,8.545903,0.000000,601,533,0,593,527,0,608,537,0,527,605,0,50,10.684158,16.026237,-0.359805,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27540.000000,108
1,20.000000,10637.000000,11694.000000,0.000000,531.849999,584.699999,0.000000,0.000000,40.199999,34.549999,-16.899999,0.000000,0.000000,0.000000,0.740490,0.636416,-0.311300,0.000000,0.000000,1.376906,0.374352,0.000000,1.376906,0.611843,-0.000000,1.990680,3.266832,0.000000,585,532,0,582,529,0,587,534,0,529,586,0,18,6.551577,6.551577,-0.702583,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5100.000000,20
2,37.000000,20624.000000,21164.000000,0.000000,557.405405,572.000000,0.000000,0.000000,150.000000,94.918918,-41.000000,0.000000,0.000000,0.000000,1.216621,0.769869,-0.332543,0.000000,0.000000,1.986491,0.826055,0.000000,1.986491,0.908875,-0.000000,2.790822,4.279992,0.000000,572,557,0,568,555,0,576,560,0,555,570,0,24,5.665742,9.065188,-0.489651,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9435.000000,37
3,342.000000,198596.000000,168444.000000,0.000000,580.690058,492.526315,0.000000,0.000000,9785.263157,27269.146198,-12106.210526,0.000000,0.000000,0.000000,4.091391,11.401711,-5.061820,0.000000,0.000000,15.493103,21.026839,0.000000,15.493103,4.585503,-0.000000,18.987464,6.223466,0.000000,493,581,0,479,560,0,503,596,0,560,498,0,122,26.955850,40.433776,0.472694,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 87210.000000,342
4,85.000000,48484.000000,71316.000000,0.000000,570.399999,839.011764,0.000000,0.000000,880.988235,454.399999,108.599999,0.000000,0.000000,0.000000,2.357282,1.215849,0.290583,0.000000,0.000000,3.573131,2.781660,0.000000,3.573131,1.667831,-0.000000,4.399935,6.402712,0.000000,839,570,0,833,566,0,844,575,0,566,836,0,39,9.255411,11.312169,0.235472,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 21675.000000,85
5,195.000000,115277.000000,149380.000000,0.000000,591.164102,766.051282,0.000000,0.000000,9067.487179,1222.748717,-672.641025,0.000000,0.000000,0.000000,8.018764,1.081328,-0.594845,0.000000,0.000000,9.100093,8.317079,0.000000,9.100093,2.883934,-0.000000,4.798890,13.427546,0.000000,766,591,0,751,585,0,779,595,0,585,768,0,76,10.036164,28.101259,-0.084918,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 49725.000000,195
6,169.000000,102392.000000,59647.000000,0.000000,605.869822,352.940828,0.000000,0.000000,1521.408284,4805.136094,-637.301775,0.000000,0.000000,0.000000,1.628284,5.142686,-0.682070,0.000000,0.000000,6.770970,7.908534,0.000000,6.770970,2.812211,-0.000000,10.411589,5.555457,0.000000,353,606,0,347,596,0,360,616,0,596,359,0,70,13.225996,20.347686,0.185127,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 43095.000000,169
7,129.000000,77890.000000,58777.000000,0.000000,603.798449,455.635658,0.000000,0.000000,2419.875968,1316.759689,-727.472868,0.000000,0.000000,0.000000,3.712560,2.020165,-1.116084,0.000000,0.000000,5.732725,6.254339,0.000000,5.732725,2.500867,-0.000000,5.167325,8.816464,0.000000,456,604,0,449,598,0,465,613,0,598,454,0,61,16.748721,17.865303,-0.461039,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 32895.000000,129
8,26.000000,15593.000000,17518.000000,0.000000,599.730769,673.769230,0.000000,0.000000,128.615384,29.115384,-25.615384,0.000000,0.000000,0.000000,1.669789,0.377999,-0.332559,0.000000,0.000000,2.047789,0.520583,0.000000,2.047789,0.721515,-0.000000,1.862102,4.517412,0.000000,674,600,0,669,598,0,677,601,0,598,674,0,20,3.086824,8.231532,-0.237741,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  6630.000000,26
9,158.000000,95191.000000,112434.000000,0.000000,602.474683,711.607594,0.000000,0.000000,4945.670886,1159.398734,-1103.569620,0.000000,0.000000,0.000000,5.790051,1.357344,-1.291983,0.000000,0.000000,7.147395,6.189872,0.000000,7.147395,2.487945,-0.000000,4.591350,11.329387,0.000000,712,602,0,701,598,0,724,608,0,598,708,0,71,10.358580,23.824734,-0.263887,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40290.000000,158
