Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,63.000000,18527.000000,15511.000000,0.000000,294.079365,246.206349,0.000000,0.000000,874.317460,150.603174,89.968253,0.000000,0.000000,0.000000,3.487774,0.600777,0.358895,0.000000,0.000000,4.088551,1.966568,0.000000,4.088551,1.402344,-0.000000,2.898380,7.299402,0.000000,246,294,0,240,290,0,254,297,0,290,244,0,43,7.052284,14.104568,0.121844,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16065.000000,63
1,106.000000,37047.000000,46472.000000,0.000000,349.500000,438.415094,0.000000,0.000000,979.735849,2196.500000,1060.999999,0.000000,0.000000,0.000000,1.952995,4.378480,2.114986,0.000000,0.000000,6.331475,4.077983,0.000000,6.331475,2.019401,-0.000000,9.983049,3.597552,0.000000,438,350,0,432,341,0,445,357,0,341,433,0,57,15.023980,18.491052,-0.525081,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27030.000000,106
2,134.000000,47945.000000,80575.000000,0.000000,357.798507,601.305970,0.000000,0.000000,3974.455223,4061.559701,3696.261194,0.000000,0.000000,0.000000,5.796126,5.923155,5.390423,0.000000,0.000000,11.719281,5.274688,0.000000,11.719281,2.296668,-0.000000,14.810598,3.023441,0.000000,601,358,0,591,346,0,613,367,0,346,591,0,86,29.525062,30.931017,-0.779507,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 34170.000000,134
3,105.000000,37230.000000,28150.000000,0.000000,354.571428,268.095238,0.000000,0.000000,511.047619,1713.714285,177.285714,0.000000,0.000000,0.000000,1.031673,3.459547,0.357894,0.000000,0.000000,4.491221,3.441035,0.000000,4.491221,1.855002,-0.000000,8.046357,4.250965,0.000000,268,355,0,263,348,0,272,363,0,348,265,0,48,9.093269,15.155448,-0.143349,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26775.000000,105
4,81.000000,28805.000000,24292.000000,0.000000,355.617283,299.901234,0.000000,0.000000,263.209876,1351.135802,3.938271,0.000000,0.000000,0.000000,0.751026,3.855247,0.011237,0.000000,0.000000,4.606274,2.895268,0.000000,4.606274,1.701548,-0.000000,7.901445,3.487338,0.000000,300,356,0,296,349,0,304,364,0,349,301,0,45,8.000052,15.000098,-0.003619,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 20655.000000,81
5,58.000000,20535.000000,11404.000000,0.000000,354.051724,196.620689,0.000000,0.000000,353.655172,292.844827,176.137931,0.000000,0.000000,0.000000,1.575225,1.304368,0.784540,0.000000,0.000000,2.879593,1.439169,0.000000,2.879593,1.199653,-0.000000,3.152090,5.874934,0.000000,197,354,0,192,350,0,201,358,0,350,194,0,34,10.459055,11.766437,0.699929,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14790.000000,58
6,226.000000,80983.000000,92005.000000,0.000000,358.331858,407.101769,0.000000,0.000000,11834.659292,5740.110619,343.367256,0.000000,0.000000,0.000000,8.596952,4.169740,0.249429,0.000000,0.000000,12.766692,35.784842,0.000000,12.766692,5.982043,-0.000000,8.434157,12.140700,0.000000,407,358,0,389,350,0,419,371,0,350,415,0,133,21.033093,30.047275,0.056103,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 57630.000000,226
7,203.000000,74303.000000,44980.000000,0.000000,366.024630,221.576354,0.000000,0.000000,4539.566502,8508.876847,5192.118226,0.000000,0.000000,0.000000,3.804985,7.131992,4.351942,0.000000,0.000000,10.936977,8.197719,0.000000,10.936977,2.863165,-0.000000,15.273303,4.317934,0.000000,222,366,0,212,355,0,231,380,0,355,212,0,87,23.065926,30.349903,-0.602845,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 51765.000000,203
8,412.000000,165969.000000,230836.000000,0.000000,402.837378,560.281553,0.000000,0.000000,9383.339805,84804.104368,-13072.135922,0.000000,0.000000,0.000000,3.060749,27.662233,-4.263997,0.000000,0.000000,30.722983,66.485501,0.000000,30.722983,8.153864,-0.000000,24.918834,7.159354,0.000000,560,403,0,547,366,0,567,424,0,366,565,0,167,20.281626,58.816718,0.166841,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,105060.000000,412
9,34.000000,12667.000000,4918.000000,0.000000,372.558823,144.647058,0.000000,0.000000,79.764705,186.382352,78.705882,0.000000,0.000000,0.000000,0.724167,1.692126,0.714554,0.000000,0.000000,2.416294,0.714794,0.000000,2.416294,0.845455,-0.000000,5.164837,2.108286,0.000000,145,373,0,142,368,0,147,377,0,368,142,0,26,5.659952,10.187914,-0.487728,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  8670.000000,34
