Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,482295.000000,330495232.000000,212391653.000000,0.000000,685.255356,440.377057,0.000000,0.000000,13245533673.689805,28293754115.575901,605807799.671990,0.000000,0.000000,0.000000,350.202397,748.066538,16.017123,0.000000,0.000000,1098.268936,261718.147060,0.000000,1098.268936,511.583958,-0.000000,479.283848,327.488382,0.000000,440,685,0,68,108,0,832,1177,0,108,293,0,4071,764.616855,1069.863112,-0.040171,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,122985225.000000,482295
