Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,385561.000000,171223624.000000,169336526.000000,0.000000,444.089583,439.195162,0.000000,0.000000,12784149521.455450,20752351521.449787,9223224957.991586,0.000000,0.000000,0.000000,455.562230,739.508524,328.668944,0.000000,0.000000,1195.070755,228868.877620,0.000000,1195.070755,478.402422,-0.000000,511.020793,255.844000,0.000000,439,444,0,0,0,0,844,968,0,0,232,0,3714,1010.018625,1158.409987,-0.581520,255.000000,     0.000000,     0.000002,   255.000000,   255.000000,   255.000000,98318055.000000,385561
