Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,2552.000000,1340397.000000,1113062.000000,0.000000,525.233934,436.152821,0.000000,0.000000,653886.399686,456069.341300,-48699.234326,0.000000,0.000000,0.000000,18.749718,13.077457,-1.396415,0.000000,0.000000,31.827175,243.248667,0.000000,31.827175,15.596431,-0.000000,26.085112,31.902795,0.000000,436,525,0,404,502,0,469,558,0,502,461,0,240,57.497930,66.738668,-0.228761,47.587382,     5.303219,     2.302872,    55.000000,    42.000000,    47.000000,121443.000000,2552,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,171,469,502,437,555,434,556,404,512,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,5380.000000,3101504.000000,2887917.000000,0.000000,576.487732,536.787546,0.000000,0.000000,1983290.165612,3503180.190333,-904408.521932,0.000000,0.000000,0.000000,21.038263,37.160890,-9.593747,0.000000,0.000000,58.199153,689.760611,0.000000,58.199153,26.263293,-0.000000,53.050598,33.467829,0.000000,537,576,0,489,517,0,573,625,0,517,565,0,383,92.668952,119.145796,0.435989,48.005762,    19.138282,     4.374732,    78.000000,    39.000000,    47.000000,258271.000000,5380,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,174,564,518,557,624,552,625,491,611,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,13273.000000,9143776.000000,4346766.000000,0.000000,688.900474,327.489339,0.000000,0.000000,6116770.741500,39008763.526988,-1289416.582837,0.000000,0.000000,0.000000,19.463909,124.128085,-4.102996,0.000000,0.000000,143.591995,2399.183257,0.000000,143.591995,48.981458,-0.000000,105.988422,41.769430,0.000000,327,689,0,276,585,0,376,799,0,585,318,0,683,100.076573,214.163867,0.039121,46.292699,     5.792937,     2.406852,    61.000000,    39.000000,    46.000000,614443.000000,13273,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,3384615.000000,13273,7,9,1,354,354,606,324,798,307,790,303,789,292,786,281,781,318,585,-99,-99,-99,-99
3,3818.000000,2453344.000000,1576337.000000,0.000000,642.573074,412.869827,0.000000,0.000000,1581062.304085,1377202.112100,-875565.181770,0.000000,0.000000,0.000000,26.495233,23.078971,-14.672605,0.000000,0.000000,49.574204,396.197374,0.000000,49.574204,19.904707,-0.000000,24.875288,49.437380,0.000000,413,643,0,377,598,0,454,685,0,598,435,0,327,103.096656,116.485832,-0.727450,49.329753,    20.575279,     4.535998,    77.000000,    42.000000,    48.000000,188341.000000,3818,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,171,436,600,448,614,454,619,381,685,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,5545.000000,3646928.000000,2737369.000000,0.000000,657.696663,493.664382,0.000000,0.000000,1863912.415509,4113207.788277,-210184.508927,0.000000,0.000000,0.000000,18.991390,41.909445,-2.141568,0.000000,0.000000,60.900836,791.332337,0.000000,60.900836,28.130629,-0.000000,52.976268,35.391404,0.000000,494,658,0,455,612,0,540,718,0,612,477,0,383,85.363983,106.453908,0.092378,47.622001,     4.641723,     2.154465,    56.000000,    41.000000,    48.000000,264064.000000,5545,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,177,540,627,504,709,493,709,471,718,458,620,-99,-99,-99,-99,-99,-99,-99,-99
5,5052.000000,3469873.000000,2763819.000000,0.000000,686.831551,547.074228,0.000000,0.000000,1103955.164489,4280397.650632,-429804.831947,0.000000,0.000000,0.000000,12.735039,49.377943,-4.958155,0.000000,0.000000,62.112983,604.246770,0.000000,62.112983,24.581431,-0.000000,57.904065,28.446258,0.000000,547,687,0,510,628,0,580,739,0,628,556,0,376,70.615658,111.976258,0.132144,48.608076,     5.501878,     2.345608,    58.000000,    42.000000,    49.000000,245568.000000,5052,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1288260.000000,5052,4,9,2,171,556,628,567,729,564,730,534,739,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,2733.000000,1849692.000000,1772634.000000,0.000000,676.799121,648.603732,0.000000,0.000000,580235.841931,675694.717892,123938.448957,0.000000,0.000000,0.000000,15.185125,17.683342,3.243544,0.000000,0.000000,32.868467,258.003181,0.000000,32.868467,16.062477,-0.000000,33.102166,26.705332,0.000000,649,677,0,621,638,0,679,706,0,638,635,0,251,70.351424,82.480980,-0.601597,48.242590,     7.200645,     2.683401,    58.000000,    41.000000,    48.000000,131847.000000,2733,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,171,678,664,678,682,677,685,666,705,639,706,635,638,-99,-99,-99,-99,-99,-99
7,7569.000000,5377496.000000,3174633.000000,0.000000,710.463205,419.425683,0.000000,0.000000,5692268.447085,5822178.002640,-3056827.447085,0.000000,0.000000,0.000000,38.303109,39.177267,-20.569303,0.000000,0.000000,77.480376,1077.514917,0.000000,77.480376,32.825522,-0.000000,67.106803,37.138127,0.000000,419,710,0,361,643,0,469,764,0,643,453,0,512,151.138091,169.330639,0.774775,47.362002,     8.194253,     2.862560,    66.000000,    41.000000,    47.000000,358483.000000,7569,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1930095.000000,7569,3,9,1,354,453,643,405,764,364,759,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,2459.000000,1698337.000000,1472491.000000,0.000000,690.661651,598.816998,0.000000,0.000000,522543.649450,565232.493696,143279.742984,0.000000,0.000000,0.000000,15.743859,17.030043,4.316914,0.000000,0.000000,32.773902,249.482856,0.000000,32.773902,15.795026,-0.000000,32.762351,24.937094,0.000000,599,691,0,572,661,0,634,719,0,661,580,0,258,76.576605,81.857750,-0.711456,51.922732,    20.758063,     4.556101,    77.000000,    43.000000,    51.000000,127678.000000,2459,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,171,616,666,633,709,622,717,580,662,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,4349.000000,3159572.000000,1184889.000000,0.000000,726.505403,272.450908,0.000000,0.000000,773478.768912,3235179.123016,-147823.096343,0.000000,0.000000,0.000000,10.895885,45.573507,-2.082362,0.000000,0.000000,56.469392,492.227472,0.000000,56.469392,22.186200,-0.000000,54.007286,26.220266,0.000000,272,727,0,243,667,0,297,780,0,667,276,0,335,54.096577,113.202096,0.059762,47.966659,     7.147692,     2.673516,    62.000000,    40.000000,    48.000000,208607.000000,4349,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,168,277,668,259,780,247,693,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
