Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,19.000000,5951.000000,6484.000000,0.000000,313.210526,341.263157,0.000000,0.000000,27.684210,31.157894,4.947368,0.000000,0.000000,0.000000,0.546043,0.614558,0.097581,0.000000,0.000000,1.160602,0.326053,0.000000,1.160602,0.571011,-0.000000,2.696232,2.251761,0.000000,341,313,0,339,311,0,343,315,0,311,340,0,15,4.902821,4.902821,-0.616587,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  4845.000000,19
1,54.000000,23793.000000,30163.000000,0.000000,440.611111,558.574074,0.000000,0.000000,225.203703,270.833333,-55.944444,0.000000,0.000000,0.000000,1.103359,1.326917,-0.274093,0.000000,0.000000,2.430276,1.388939,0.000000,2.430276,1.178532,-0.000000,4.737074,3.694408,0.000000,559,441,0,555,436,0,563,445,0,436,559,0,33,9.639190,10.844089,0.591786,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13770.000000,54
2,29.000000,13782.000000,10040.000000,0.000000,475.241379,346.206896,0.000000,0.000000,124.758620,41.310344,-10.448275,0.000000,0.000000,0.000000,1.400253,0.463654,-0.117268,0.000000,0.000000,1.863908,0.635482,0.000000,1.863908,0.797171,-0.000000,2.314851,4.108087,0.000000,346,475,0,343,473,0,350,477,0,473,345,0,23,4.030292,7.053011,-0.122683,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7395.000000,29
3,64.000000,31039.000000,35053.000000,0.000000,484.984375,547.703125,0.000000,0.000000,285.359375,558.984375,196.703125,0.000000,0.000000,0.000000,1.114685,2.183532,0.768371,0.000000,0.000000,3.298217,1.843556,0.000000,3.298217,1.357776,-0.000000,6.328718,3.324094,0.000000,548,485,0,544,480,0,552,491,0,480,545,0,39,9.026460,12.411383,-0.481539,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16320.000000,64
4,45.000000,24502.000000,27828.000000,0.000000,544.488888,618.399999,0.000000,0.000000,252.799999,157.244444,-42.800000,0.000000,0.000000,0.000000,1.579405,0.982408,-0.267399,0.000000,0.000000,2.561813,1.480118,0.000000,2.561813,1.216601,-0.000000,3.375128,4.665310,0.000000,618,544,0,615,541,0,624,548,0,541,617,0,32,7.494366,9.635613,-0.365248,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11475.000000,45
5,21.000000,12206.000000,1757.000000,0.000000,581.238095,83.666666,0.000000,0.000000,28.666666,51.809523,6.666666,0.000000,0.000000,0.000000,0.494786,0.894232,0.115066,0.000000,0.000000,1.389019,0.429214,0.000000,1.389019,0.655144,-0.000000,3.132967,2.218948,0.000000,84,581,0,82,579,0,86,584,0,579,82,0,18,4.140597,5.175747,-0.261342,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5355.000000,21
6,32.000000,20491.000000,7140.000000,0.000000,640.343750,223.125000,0.000000,0.000000,59.500000,203.218750,56.625000,0.000000,0.000000,0.000000,0.585666,2.000309,0.557367,0.000000,0.000000,2.585975,0.860855,0.000000,2.585975,0.927822,-0.000000,5.089192,2.152643,0.000000,223,640,0,220,636,0,226,645,0,636,223,0,28,6.350279,9.525419,-0.333689,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  8160.000000,32
7,210.000000,139657.000000,124985.000000,0.000000,665.033333,595.166666,0.000000,0.000000,1593.166666,10348.766666,-381.166666,0.000000,0.000000,0.000000,1.276347,8.290795,-0.305367,0.000000,0.000000,9.567142,10.488684,0.000000,9.567142,3.238623,-0.000000,13.563002,5.289634,0.000000,595,665,0,589,653,0,601,679,0,653,595,0,99,12.011323,26.024533,0.043424,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 53550.000000,210
8,341.000000,253196.000000,181539.000000,0.000000,742.510263,532.372434,0.000000,0.000000,10611.700879,8923.214076,-44.803519,0.000000,0.000000,0.000000,4.454296,3.745548,-0.018806,0.000000,0.000000,8.199845,16.683433,0.000000,8.199845,4.084535,-0.000000,10.102343,11.018112,0.000000,532,743,0,522,732,0,544,753,0,732,531,0,115,21.007381,22.007732,-0.026509,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 86955.000000,341
9,163.000000,121632.000000,94550.000000,0.000000,746.208588,580.061349,0.000000,0.000000,2121.386503,2204.907975,-232.085889,0.000000,0.000000,0.000000,2.382518,2.476321,-0.260654,0.000000,0.000000,4.858840,5.831941,0.000000,4.858840,2.414941,-0.000000,7.640408,6.848311,0.000000,580,746,0,573,739,0,588,753,0,739,579,0,60,18.248943,19.552439,0.696382,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 41565.000000,163
10,43.000000,32326.000000,24057.000000,0.000000,751.767441,559.465116,0.000000,0.000000,134.697674,233.674418,33.651162,0.000000,0.000000,0.000000,0.894133,1.551147,0.223378,0.000000,0.000000,2.445281,1.337034,0.000000,2.445281,1.156302,-0.000000,4.567655,3.260441,0.000000,559,752,0,556,748,0,563,756,0,748,557,0,32,7.324055,8.370349,-0.298581,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10965.000000,43
11,100.000000,76849.000000,51425.000000,0.000000,768.489999,514.250000,0.000000,0.000000,2060.750000,470.989999,448.749999,0.000000,0.000000,0.000000,4.439751,1.014717,0.966802,0.000000,0.000000,5.454468,3.570384,0.000000,5.454468,1.889546,-0.000000,3.667748,9.111032,0.000000,514,768,0,506,764,0,522,773,0,764,510,0,63,9.305559,16.543217,0.256972,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 25500.000000,100
12,116.000000,91153.000000,62761.000000,0.000000,785.801724,541.043103,0.000000,0.000000,1476.784482,1190.439655,-622.008620,0.000000,0.000000,0.000000,2.610396,2.104247,-1.099475,0.000000,0.000000,4.714643,4.284071,0.000000,4.714643,2.069799,-0.000000,4.788405,8.063686,0.000000,541,786,0,535,781,0,549,793,0,781,538,0,56,15.337345,17.893569,-0.672279,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 29580.000000,116
13,38.000000,30049.000000,21448.000000,0.000000,790.763157,564.421052,0.000000,0.000000,67.263157,242.868421,-44.210526,0.000000,0.000000,0.000000,0.526500,1.901047,-0.346056,0.000000,0.000000,2.427548,0.881147,0.000000,2.427548,0.938694,-0.000000,5.109520,2.418388,0.000000,564,791,0,562,786,0,567,795,0,786,565,0,28,5.139143,9.250457,0.233230,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9690.000000,38
14,56.000000,44839.000000,23404.000000,0.000000,800.696428,417.928571,0.000000,0.000000,999.714285,117.839285,-172.214285,0.000000,0.000000,0.000000,4.666148,0.550012,-0.803807,0.000000,0.000000,5.216160,1.920335,0.000000,5.216160,1.385761,-0.000000,2.364886,8.221438,0.000000,418,801,0,410,798,0,426,804,0,798,419,0,49,6.105503,16.281343,-0.186172,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14280.000000,56
15,132.000000,107892.000000,91221.000000,0.000000,817.363636,691.068181,0.000000,0.000000,2528.386363,1700.545454,-1322.272727,0.000000,0.000000,0.000000,3.761937,2.530208,-1.967383,0.000000,0.000000,6.292145,5.647886,0.000000,6.292145,2.376528,-0.000000,4.536531,9.940735,0.000000,691,817,0,682,809,0,700,824,0,809,694,0,74,18.614219,22.337062,-0.633711,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 33660.000000,132
16,160.000000,134064.000000,54735.000000,0.000000,837.899999,342.093750,0.000000,0.000000,3639.593750,3270.399999,2418.499999,0.000000,0.000000,0.000000,4.190118,3.765080,2.784321,0.000000,0.000000,7.955198,8.023682,0.000000,7.955198,2.832610,-0.000000,4.839264,11.565980,0.000000,342,838,0,333,827,0,352,847,0,827,337,0,118,25.902467,27.265755,0.747308,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40800.000000,160
