Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,54.000000,29711.000000,27926.000000,0.000000,550.203703,517.148148,0.000000,0.000000,294.814814,204.759259,-43.629629,0.000000,0.000000,0.000000,1.444411,1.003194,-0.213758,0.000000,0.000000,2.447606,1.403333,0.000000,2.447606,1.184623,-0.000000,3.684613,4.761924,0.000000,517,550,0,513,546,0,521,554,0,546,520,0,33,8.631217,8.631217,-0.384814,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13770.000000,54
1,143.000000,84902.000000,73560.000000,0.000000,593.720279,514.405594,0.000000,0.000000,906.475524,3648.811188,557.223776,0.000000,0.000000,0.000000,1.212201,4.879440,0.745157,0.000000,0.000000,6.091641,5.359603,0.000000,6.091641,2.315081,-0.000000,10.094906,4.650788,0.000000,514,594,0,508,585,0,519,604,0,585,512,0,65,11.208097,19.359441,-0.192999,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 36465.000000,143
2,87.000000,54251.000000,35778.000000,0.000000,623.574712,411.241379,0.000000,0.000000,1095.931034,573.264367,454.931034,0.000000,0.000000,0.000000,2.842873,1.487062,1.180102,0.000000,0.000000,4.329936,2.834888,0.000000,4.329936,1.683712,-0.000000,3.705087,7.758957,0.000000,411,624,0,404,619,0,418,629,0,619,408,0,49,11.554286,16.176001,0.524689,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 22185.000000,87
3,127.000000,83062.000000,52710.000000,0.000000,654.031496,415.039370,0.000000,0.000000,890.803149,2065.874015,-239.157480,0.000000,0.000000,0.000000,1.395436,3.236176,-0.374638,0.000000,0.000000,4.631613,4.375525,0.000000,4.631613,2.091775,-0.000000,8.076963,5.105053,0.000000,415,654,0,410,647,0,421,662,0,647,414,0,52,11.208723,15.284623,0.193285,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 32385.000000,127
4,24.000000,16172.000000,14705.000000,0.000000,673.833333,612.708333,0.000000,0.000000,48.958333,47.333333,-9.166666,0.000000,0.000000,0.000000,0.707204,0.683731,-0.132412,0.000000,0.000000,1.390935,0.466004,0.000000,1.390935,0.682645,-0.000000,2.528275,3.068097,0.000000,613,674,0,610,671,0,615,676,0,671,614,0,18,6.778172,6.778172,-0.741195,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  6120.000000,24
5,177.000000,121590.000000,104528.000000,0.000000,686.949152,590.553672,0.000000,0.000000,2335.740112,2884.542372,282.983050,0.000000,0.000000,0.000000,2.350319,2.902546,0.284749,0.000000,0.000000,5.252865,6.740829,0.000000,5.252865,2.596310,-0.000000,8.169338,7.016092,0.000000,591,687,0,583,679,0,597,695,0,679,590,0,72,15.202414,17.374187,-0.400396,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 45135.000000,177
6,43.000000,29459.000000,26492.000000,0.000000,685.093023,616.093023,0.000000,0.000000,153.627906,173.627906,-39.372093,0.000000,0.000000,0.000000,1.019793,1.152554,-0.261354,0.000000,0.000000,2.172348,1.107061,0.000000,2.172348,1.052169,-0.000000,4.278560,3.320314,0.000000,616,685,0,613,682,0,620,689,0,682,614,0,30,8.867970,8.867970,0.661034,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10965.000000,43
7,17.000000,11701.000000,7870.000000,0.000000,688.294117,462.941176,0.000000,0.000000,14.941176,51.529411,-13.705882,0.000000,0.000000,0.000000,0.341811,1.178844,-0.313551,0.000000,0.000000,1.520655,0.304627,0.000000,1.520655,0.551931,-0.000000,3.589759,1.543943,0.000000,463,688,0,461,685,0,464,691,0,685,464,0,15,3.162006,6.324013,0.321493,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  4335.000000,17
8,50.000000,35123.000000,22878.000000,0.000000,702.459999,457.559999,0.000000,0.000000,132.319999,398.419999,51.119999,0.000000,0.000000,0.000000,0.718343,2.162956,0.277522,0.000000,0.000000,2.881300,1.476727,0.000000,2.881300,1.215206,-0.000000,5.546511,3.043735,0.000000,458,702,0,454,697,0,461,708,0,697,456,0,38,7.119414,11.187651,-0.183413,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 12750.000000,50
9,20.000000,14747.000000,8720.000000,0.000000,737.349999,436.000000,0.000000,0.000000,38.000000,34.549999,-14.000000,0.000000,0.000000,0.000000,0.699965,0.636416,-0.257882,0.000000,0.000000,1.336382,0.378966,0.000000,1.336382,0.615602,-0.000000,2.080175,3.135873,0.000000,436,737,0,433,735,0,438,739,0,735,436,0,17,5.339769,6.674712,-0.724099,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5100.000000,20
10,74.000000,55309.000000,35603.000000,0.000000,747.418918,481.121621,0.000000,0.000000,119.905405,1668.013513,-106.770270,0.000000,0.000000,0.000000,0.385948,5.368965,-0.343669,0.000000,0.000000,5.754914,1.954037,0.000000,5.754914,1.397868,-0.000000,9.524353,2.468921,0.000000,481,747,0,479,738,0,483,757,0,738,482,0,44,4.009412,19.044710,0.068535,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18870.000000,74
11,296.000000,224825.000000,124168.000000,0.000000,759.543918,419.486486,0.000000,0.000000,6513.945945,32631.429054,-12212.324324,0.000000,0.000000,0.000000,3.302087,16.541712,-6.190742,0.000000,0.000000,19.843800,16.296889,0.000000,19.843800,4.036940,-0.000000,21.761475,4.627226,0.000000,419,760,0,411,740,0,431,779,0,740,431,0,128,21.501767,41.928446,0.375958,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 75480.000000,296
12,222.000000,168197.000000,122424.000000,0.000000,757.644144,551.459459,0.000000,0.000000,2759.135135,8126.887387,-1994.702702,0.000000,0.000000,0.000000,2.052590,6.045797,-1.483909,0.000000,0.000000,8.098388,10.207558,0.000000,8.098388,3.194927,-0.000000,12.300254,6.011830,0.000000,551,758,0,543,744,0,559,768,0,744,553,0,89,16.853287,25.279931,0.319572,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 56610.000000,222
13,49.000000,38775.000000,19965.000000,0.000000,791.326530,407.448979,0.000000,0.000000,136.122448,346.775510,-97.183673,0.000000,0.000000,0.000000,0.759162,1.933987,-0.541999,0.000000,0.000000,2.693150,1.174448,0.000000,2.693150,1.083719,-0.000000,5.580782,2.818485,0.000000,407,791,0,404,786,0,410,796,0,786,409,0,30,6.442038,10.736731,0.372605,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 12495.000000,49
14,68.000000,54036.000000,17512.000000,0.000000,794.647058,257.529411,0.000000,0.000000,1072.941176,607.529411,653.705882,0.000000,0.000000,0.000000,3.865722,2.188880,2.355250,0.000000,0.000000,6.054603,2.914399,0.000000,6.054603,1.707161,-0.000000,2.754304,8.917703,0.000000,258,795,0,251,789,0,266,800,0,789,254,0,50,13.461945,18.357198,0.614402,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17340.000000,68
15,51.000000,41851.000000,32655.000000,0.000000,820.607843,640.294117,0.000000,0.000000,166.588235,442.156862,-28.117647,0.000000,0.000000,0.000000,0.880813,2.337847,-0.148668,0.000000,0.000000,3.218661,2.037105,0.000000,3.218661,1.427272,-0.000000,5.528268,3.353508,0.000000,640,821,0,636,813,0,644,825,0,813,640,0,36,8.040695,12.061043,0.100652,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13005.000000,51
16,123.000000,102264.000000,64598.000000,0.000000,831.414634,525.186991,0.000000,0.000000,1428.699186,1341.853658,444.463414,0.000000,0.000000,0.000000,2.335611,2.193638,0.726600,0.000000,0.000000,4.529249,4.595538,0.000000,4.529249,2.143720,-0.000000,5.408329,7.555202,0.000000,525,831,0,519,824,0,533,839,0,824,523,0,66,18.901374,20.251472,0.736704,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 31365.000000,123
17,102.000000,86759.000000,62356.000000,0.000000,850.578431,611.333333,0.000000,0.000000,1230.666666,892.872549,-561.666666,0.000000,0.000000,0.000000,2.582301,1.873509,-1.178542,0.000000,0.000000,4.455810,3.449004,0.000000,4.455810,1.857149,-0.000000,4.245679,7.906750,0.000000,611,851,0,604,844,0,617,856,0,844,617,0,55,14.953524,16.199651,-0.639345,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26010.000000,102
18,87.000000,74688.000000,34296.000000,0.000000,858.482758,394.206896,0.000000,0.000000,1204.275862,433.724137,-284.689655,0.000000,0.000000,0.000000,3.123922,1.125091,-0.738492,0.000000,0.000000,4.249014,2.969328,0.000000,4.249014,1.723174,-0.000000,3.857878,7.538483,0.000000,394,858,0,387,854,0,401,864,0,854,395,0,56,10.528487,14.739882,-0.318187,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 22185.000000,87
19,22.000000,19161.000000,9797.000000,0.000000,870.954545,445.318181,0.000000,0.000000,54.772727,44.954545,-17.681818,0.000000,0.000000,0.000000,0.888520,0.729250,-0.286833,0.000000,0.000000,1.617770,0.565680,0.000000,1.617770,0.752117,-0.000000,2.285213,3.362168,0.000000,445,871,0,442,868,0,448,873,0,868,446,0,20,6.280703,7.536843,-0.649991,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5610.000000,22
20,64.000000,57502.000000,40464.000000,0.000000,898.468750,632.250000,0.000000,0.000000,372.000000,411.937500,-135.500000,0.000000,0.000000,0.000000,1.453125,1.609130,-0.529296,0.000000,0.000000,3.062255,2.058113,0.000000,3.062255,1.434612,-0.000000,5.580638,3.874881,0.000000,632,898,0,628,894,0,637,904,0,894,631,0,38,11.890601,13.211779,0.712239,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16320.000000,64
21,54.000000,48790.000000,23777.000000,0.000000,903.518518,440.314814,0.000000,0.000000,289.648148,209.481481,31.185185,0.000000,0.000000,0.000000,1.419098,1.026330,0.152788,0.000000,0.000000,2.445428,1.433119,0.000000,2.445428,1.197129,-0.000000,3.788026,4.656309,0.000000,440,904,0,436,899,0,445,907,0,899,440,0,32,8.458002,9.515252,0.330593,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13770.000000,54
22,76.000000,69272.000000,28854.000000,0.000000,911.473684,379.657894,0.000000,0.000000,681.105263,410.947368,-219.684210,0.000000,0.000000,0.000000,2.115742,1.276540,-0.682413,0.000000,0.000000,3.392283,2.235144,0.000000,3.392283,1.495039,-0.000000,3.849684,6.430311,0.000000,380,911,0,374,907,0,386,916,0,907,380,0,43,10.310880,13.747841,-0.509754,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 19380.000000,76
23,160.000000,146592.000000,83976.000000,0.000000,916.199999,524.849999,0.000000,0.000000,3730.399999,1489.599999,530.799999,0.000000,0.000000,0.000000,4.294659,1.714916,0.611088,0.000000,0.000000,6.009576,6.991554,0.000000,6.009576,2.644154,-0.000000,5.679955,9.520656,0.000000,525,916,0,515,910,0,534,922,0,910,523,0,82,12.299732,19.474576,0.221217,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40800.000000,160
24,22.000000,20364.000000,12611.000000,0.000000,925.636363,573.227272,0.000000,0.000000,53.863636,45.090909,21.818181,0.000000,0.000000,0.000000,0.873773,0.731462,0.353933,0.000000,0.000000,1.605235,0.513863,0.000000,1.605235,0.716842,-0.000000,2.149619,3.489424,0.000000,573,926,0,570,923,0,576,928,0,923,572,0,20,6.462791,7.755349,0.686199,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5610.000000,22
25,94.000000,87621.000000,46777.000000,0.000000,932.138297,497.627659,0.000000,0.000000,829.968085,931.202127,-206.159574,0.000000,0.000000,0.000000,1.941888,2.178747,-0.482354,0.000000,0.000000,4.120635,3.998217,0.000000,4.120635,1.999554,-0.000000,6.494843,5.078921,0.000000,498,932,0,492,926,0,505,939,0,926,501,0,58,16.520399,16.520399,0.665017,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 23970.000000,94
26,71.000000,66946.000000,37794.000000,0.000000,942.901408,532.309859,0.000000,0.000000,569.183098,408.309859,95.169014,0.000000,0.000000,0.000000,1.936009,1.388818,0.323706,0.000000,0.000000,3.324827,2.583979,0.000000,3.324827,1.607476,-0.000000,4.347488,5.642363,0.000000,532,943,0,527,939,0,539,948,0,939,528,0,55,9.922163,13.229551,0.434548,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18105.000000,71
27,40.000000,37972.000000,15201.000000,0.000000,949.299999,380.024999,0.000000,0.000000,300.974999,202.399999,190.699999,0.000000,0.000000,0.000000,2.200140,1.479552,1.394025,0.000000,0.000000,3.679693,1.311917,0.000000,3.679693,1.145389,-0.000000,2.220990,6.359528,0.000000,380,949,0,375,945,0,386,953,0,945,378,0,37,10.118345,13.912724,0.658937,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10200.000000,40
28,88.000000,84951.000000,31125.000000,0.000000,965.352272,353.693181,0.000000,0.000000,820.715909,518.079545,-71.488636,0.000000,0.000000,0.000000,2.096762,1.323588,-0.182638,0.000000,0.000000,3.420350,2.741893,0.000000,3.420350,1.655866,-0.000000,4.717158,6.089883,0.000000,354,965,0,348,961,0,360,970,0,961,349,0,46,9.223681,12.298242,-0.220678,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 22440.000000,88
29,57.000000,57856.000000,16852.000000,0.000000,1015.017543,295.649122,0.000000,0.000000,136.982456,590.982456,-33.649122,0.000000,0.000000,0.000000,0.624451,2.694065,-0.153393,0.000000,0.000000,3.318516,1.658782,0.000000,3.318516,1.287937,-0.000000,6.311883,3.004876,0.000000,296,1015,0,293,1009,0,299,1021,0,1009,295,0,40,6.016279,12.032558,0.073581,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14535.000000,57
30,37.000000,39098.000000,23164.000000,0.000000,1056.702702,626.054054,0.000000,0.000000,135.891891,93.729729,0.594594,0.000000,0.000000,0.000000,1.102193,0.760224,0.004822,0.000000,0.000000,1.862417,0.837891,0.000000,1.862417,0.915363,-0.000000,3.155109,3.799315,0.000000,626,1057,0,622,1054,0,629,1060,0,1054,625,0,25,6.000596,7.000695,0.014098,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9435.000000,37
31,75.000000,82491.000000,43886.000000,0.000000,1099.879999,585.146666,0.000000,0.000000,1717.386666,479.919999,-658.679999,0.000000,0.000000,0.000000,5.429832,1.517354,-2.082537,0.000000,0.000000,6.947186,3.902020,0.000000,6.947186,1.975353,-0.000000,2.966545,9.507520,0.000000,585,1100,0,578,1095,0,594,1105,0,1095,591,0,54,10.895794,17.433270,-0.408329,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 19125.000000,75
