Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,3908.000000,105310.000000,124123.000000,0.000000,26.947287,31.761258,0.000000,0.000000,1695778.254605,1304515.141248,-574673.180655,0.000000,0.000000,0.000000,27.548396,21.192216,-9.335727,0.000000,0.000000,48.740612,496.655764,0.000000,48.740612,22.285774,-0.000000,29.332521,45.056339,0.000000,32,27,0,0,0,0,89,64,0,0,0,0,154,78.711170,109.457721,-0.621339,44.920163,     2.859250,     1.690931,    51.000000,    39.000000,    45.000000,175548.000000,3908,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,174,89,0,2,64,0,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,9932.000000,543397.000000,992498.000000,0.000000,54.711739,99.929319,0.000000,0.000000,9499226.382195,9900789.711132,-5268847.358637,0.000000,0.000000,0.000000,44.494461,46.375387,-24.679328,0.000000,0.000000,90.869849,1454.378671,0.000000,90.869849,38.136316,-0.000000,76.947947,41.842587,0.000000,100,55,0,38,0,0,169,126,0,0,94,0,444,174.892101,181.832264,0.766353,43.699053,     2.369698,     1.539382,    49.000000,    38.000000,    44.000000,434019.000000,9932,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,357,164,0,57,125,44,79,43,77,42,74,38,66,-99,-99,-99,-99,-99,-99
2,11197.000000,734464.000000,2762429.000000,0.000000,65.594712,246.711529,0.000000,0.000000,13933104.241487,15827534.806995,10440505.922563,0.000000,0.000000,0.000000,55.621878,63.184570,41.679193,0.000000,0.000000,118.806448,1777.289323,0.000000,118.806448,42.157909,-0.000000,93.845522,39.073485,0.000000,247,66,0,168,0,0,327,147,0,0,168,0,539,199.089604,215.341816,-0.740159,46.537911,    12.774844,     3.574191,    70.000000,    38.000000,    46.000000,521085.000000,11197,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,360,327,100,315,113,311,121,289,147,168,0,-99,-99,-99,-99,-99,-99,-99,-99
3,8271.000000,396483.000000,2694011.000000,0.000000,47.936525,325.717688,0.000000,0.000000,8270755.802197,6118021.675732,4346913.786360,0.000000,0.000000,0.000000,49.446380,36.576345,25.987848,0.000000,0.000000,86.022726,1133.199621,0.000000,86.022726,33.663030,-0.000000,35.939081,74.502362,0.000000,326,48,0,246,0,0,387,99,0,0,246,0,392,125.712011,179.044380,0.664031,46.155603,     4.953656,     2.225681,    58.000000,    40.000000,    46.000000,381753.000000,8271,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,1,354,386,96,247,1,340,98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,9413.000000,1106902.000000,1636619.000000,0.000000,117.592903,173.867948,0.000000,0.000000,3252742.860085,17202566.005943,1529416.978964,0.000000,0.000000,0.000000,16.366117,86.554400,7.695233,0.000000,0.000000,102.920517,1357.342833,0.000000,102.920517,36.842133,-0.000000,85.102770,35.878624,0.000000,174,118,0,131,32,0,209,199,0,32,171,0,499,78.456512,167.977404,-0.107928,45.074683,     4.462441,     2.112449,    57.000000,    39.000000,    45.000000,424288.000000,9413,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2400315.000000,9413,6,9,1,354,204,194,188,195,186,195,160,199,138,65,170,33,-99,-99,-99,-99,-99,-99
5,3171.000000,332784.000000,68302.000000,0.000000,104.946073,21.539577,0.000000,0.000000,576469.783033,1298363.778618,64987.267738,0.000000,0.000000,0.000000,12.374136,27.869856,1.394975,0.000000,0.000000,40.243992,342.919445,0.000000,40.243992,18.518084,-0.000000,39.804281,26.330198,0.000000,22,105,0,0,68,0,53,148,0,68,0,0,186,53.210929,80.318383,-0.089069,44.847682,     3.272375,     1.808970,    54.000000,    38.000000,    45.000000,142212.000000,3171,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,31,68,51,128,0,148,1,68,19,68,-99,-99,-99,-99,-99,-99,-99,-99
6,6167.000000,965657.000000,700061.000000,0.000000,156.584562,113.517269,0.000000,0.000000,2296073.910815,4470321.650396,662290.244040,0.000000,0.000000,0.000000,20.302706,39.528182,5.856207,0.000000,0.000000,59.830888,768.233911,0.000000,59.830888,27.717032,-0.000000,54.475024,36.673044,0.000000,114,157,0,69,99,0,153,207,0,99,129,0,381,87.244722,112.171785,-0.273583,45.158099,     4.763031,     2.182437,    63.000000,    39.000000,    45.000000,278490.000000,6167,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1572585.000000,6167,6,9,2,180,128,100,152,200,124,207,95,201,70,127,79,118,-99,-99,-99,-99,-99,-99
7,6440.000000,903769.000000,2236378.000000,0.000000,140.336801,347.263664,0.000000,0.000000,5401902.297514,2623950.478104,-1468969.888508,0.000000,0.000000,0.000000,45.085016,21.899850,-12.260223,0.000000,0.000000,66.984866,837.042021,0.000000,66.984866,28.931678,-0.000000,34.739191,60.475491,0.000000,347,140,0,291,101,0,407,183,0,101,386,0,398,89.282309,126.301804,-0.406690,47.000000,     3.954961,     1.988708,    57.000000,    40.000000,    47.000000,302680.000000,6440,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1642200.000000,6440,5,9,2,177,388,102,392,111,395,118,407,141,294,179,-99,-99,-99,-99,-99,-99,-99,-99
8,7131.000000,1194549.000000,1766216.000000,0.000000,167.514934,247.681391,0.000000,0.000000,3489674.120599,6208599.159442,2067540.931846,0.000000,0.000000,0.000000,25.424414,45.233449,15.063302,0.000000,0.000000,70.657863,923.130871,0.000000,70.657863,30.383068,-0.000000,63.613284,36.223467,0.000000,248,168,0,207,104,0,290,230,0,104,212,0,421,94.299868,143.154017,-0.494574,46.841536,     5.023693,     2.241359,    61.000000,    40.000000,    47.000000,334027.000000,7131,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,1,360,283,229,211,105,244,116,245,116,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,4663.000000,787302.000000,189144.000000,0.000000,168.840231,40.562727,0.000000,0.000000,2368557.402101,1438853.972549,-133510.767746,0.000000,0.000000,0.000000,30.403951,18.469827,-1.713808,0.000000,0.000000,48.873778,558.618584,0.000000,48.873778,23.635113,-0.000000,34.363953,44.556156,0.000000,41,169,0,0,130,0,84,204,0,130,57,0,266,74.729503,84.828085,-0.139841,45.137036,     3.252988,     1.803604,    51.000000,    39.000000,    45.000000,210474.000000,4663,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,174,63,130,84,194,0,202,0,154,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
