Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,43570.000000,22005341.000000,16927703.000000,0.000000,505.057172,388.517397,0.000000,0.000000,121407453.312656,235126274.583258,-65423489.836554,0.000000,0.000000,0.000000,79.188467,153.361995,-42.672716,0.000000,0.000000,232.550462,10323.540538,0.000000,232.550462,101.604825,-0.000000,154.768136,90.996016,0.000000,389,505,0,258,355,0,501,660,0,355,446,0,1169,267.050882,335.187321,0.427659,6.906128,  1713.407378,    41.393325,   255.000000,     0.000000,     0.000000,300900.000000,1180
1,35940.000000,29045634.000000,17363448.000000,0.000000,808.170116,483.123205,0.000000,0.000000,92905278.446604,121553853.905354,-578557.277466,0.000000,0.000000,0.000000,78.331472,102.486021,-0.487800,0.000000,0.000000,180.817494,8027.643085,0.000000,180.817494,89.597115,-0.000000,115.354151,100.837226,0.000000,483,808,0,383,690,0,620,932,0,690,491,0,968,237.048284,242.049303,0.020184,2.830968,   713.902393,    26.718951,   255.000000,     0.000000,     0.000000,101745.000000,399
2,10243.000000,10483378.000000,4373047.000000,0.000000,1023.467538,426.930293,0.000000,0.000000,8296330.229812,9254827.956649,1623089.822707,0.000000,0.000000,0.000000,37.294930,41.603715,7.296361,0.000000,0.000000,78.898645,1498.370790,0.000000,78.898645,38.708794,-0.000000,63.444906,52.189271,0.000000,427,1023,0,363,955,0,482,1081,0,955,406,0,502,148.565401,157.304542,-0.641842,5.850336,  1457.751763,    38.180515,   255.000000,     0.000000,     0.000000, 59925.000000,235
