Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,69212.000000,50667593.000000,33720573.000000,0.000000,732.063702,487.207030,0.000000,0.000000,368826716.457883,429738866.133110,98256276.201953,0.000000,0.000000,0.000000,129.791775,151.227034,34.576824,0.000000,0.000000,281.018809,18432.468486,0.000000,281.018809,135.766227,-0.000000,169.845075,130.492507,0.000000,487,732,0,332,567,0,645,889,0,567,457,0,1354,388.817044,399.997087,-0.635110,5.283332,  1319.355215,    36.322929,   255.000000,     0.000000,     0.000000,365670.000000,1434
1,17256.000000,14126201.000000,2492131.000000,0.000000,818.625463,144.421128,0.000000,0.000000,24226248.656391,26042752.371273,-6902620.244024,0.000000,0.000000,0.000000,54.329118,58.402760,-15.479626,0.000000,0.000000,112.731878,2933.351660,0.000000,112.731878,54.160425,-0.000000,85.846635,64.595099,0.000000,144,819,0,68,736,0,223,899,0,736,167,0,656,206.167315,216.808208,0.719983,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0
2,8514.000000,8781874.000000,5772649.000000,0.000000,1031.462767,678.018440,0.000000,0.000000,6282272.104883,5814862.697202,1353547.345548,0.000000,0.000000,0.000000,36.135872,33.447315,7.785656,0.000000,0.000000,69.583188,1148.031494,0.000000,69.583188,33.882613,-0.000000,46.620745,58.742631,0.000000,678,1031,0,619,974,0,732,1085,0,974,676,0,452,145.117048,147.731769,0.699910,0.988372,   251.087495,    15.845740,   255.000000,     0.000000,     0.000000,  8415.000000,33
3,33546.000000,38387712.000000,15740335.000000,0.000000,1144.330531,469.216449,0.000000,0.000000,75146485.363305,123116737.069783,-25708207.987073,0.000000,0.000000,0.000000,69.457798,113.796640,-23.762063,0.000000,0.000000,183.254439,7339.428501,0.000000,183.254439,85.670464,-0.000000,125.457505,86.590012,0.000000,469,1144,0,359,1010,0,559,1274,0,1010,525,0,1000,218.076551,287.861048,0.410029,0.190037,    48.424907,     6.958800,   255.000000,     0.000000,     0.000000,  6375.000000,25
