Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,885.000000,423785.000000,401471.000000,0.000000,478.853107,453.639548,0.000000,0.000000,64454.015819,66716.903954,-2581.858757,0.000000,0.000000,0.000000,7.585641,7.851962,-0.303860,0.000000,0.000000,15.437603,59.469833,0.000000,15.437603,7.711668,-0.000000,17.364724,16.633751,0.000000,454,479,0,435,460,0,474,496,0,460,451,0,148,43.007057,46.590978,0.578887,82.679096,   114.059800,    10.679878,   120.000000,    62.000000,    81.000000, 73171.000000,885,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,4,63,472,481,473,484,467,488,449,495,445,495,440,488,437,483,-99,-99,-99,-99
1,5041.000000,2564017.000000,3208543.000000,0.000000,508.632612,636.489387,0.000000,0.000000,3120557.682205,1988367.598491,-1243293.655226,0.000000,0.000000,0.000000,36.102999,23.004232,-14.384169,0.000000,0.000000,59.107231,623.617464,0.000000,59.107231,24.972333,-0.000000,30.210930,54.873793,0.000000,636,509,0,580,471,0,690,555,0,471,674,0,387,99.887300,130.804798,-0.571764,83.276532,   132.511609,    11.511368,   170.000000,    62.000000,    81.000000,419797.000000,5041,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,1,350,688,472,690,474,581,554,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,3612.000000,1803280.000000,1240126.000000,0.000000,499.246954,343.334994,0.000000,0.000000,2069604.656699,690975.716500,-326184.815060,0.000000,0.000000,0.000000,37.344249,12.468067,-5.885726,0.000000,0.000000,49.812316,430.968831,0.000000,49.812316,20.759788,-0.000000,25.491361,47.479411,0.000000,343,499,0,297,475,0,390,537,0,475,361,0,312,63.545365,95.318047,-0.220990,88.027962,   114.997002,    10.723665,   159.000000,    64.000000,    87.000000,317957.000000,3612,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,390,481,390,506,328,537,320,529,297,489,-99,-99,-99,-99,-99,-99,-99,-99
3,4378.000000,2312698.000000,3104772.000000,0.000000,528.254454,709.175879,0.000000,0.000000,1337136.572864,2171450.538144,501297.070351,0.000000,0.000000,0.000000,18.669875,30.319050,6.999400,0.000000,0.000000,48.988926,517.061301,0.000000,48.988926,22.738981,-0.000000,46.128076,31.217088,0.000000,709,528,0,680,476,0,745,571,0,476,695,0,320,71.788156,104.921152,-0.438376,82.347190,    68.589963,     8.281905,   126.000000,    64.000000,    81.000000,360516.000000,4378,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,348,745,509,745,512,736,570,682,489,685,486,695,476,708,487,-99,-99,-99,-99
4,1514.000000,758908.000000,625759.000000,0.000000,501.260237,413.315059,0.000000,0.000000,197678.716644,193837.466314,-30938.133421,0.000000,0.000000,0.000000,11.370827,11.149872,-1.779615,0.000000,0.000000,22.520699,123.616243,0.000000,22.520699,11.118284,-0.000000,20.563760,24.124333,0.000000,413,501,0,394,483,0,439,530,0,483,395,0,183,61.755178,64.499852,-0.754398,85.573315,   107.388210,    10.362828,   114.000000,    64.000000,    85.000000,129558.000000,1514,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,3,105,433,487,438,495,402,530,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5,771.000000,385267.000000,368001.000000,0.000000,499.697795,477.303501,0.000000,0.000000,68342.980544,49038.586251,-20175.284046,0.000000,0.000000,0.000000,9.666918,6.936367,-2.853736,0.000000,0.000000,16.603286,58.909493,0.000000,16.603286,7.675252,-0.000000,13.265039,19.815075,0.000000,477,500,0,457,485,0,500,519,0,485,479,0,151,40.187187,50.824972,-0.562281,89.922178,   112.196533,    10.592286,   120.000000,    67.000000,    88.000000, 69330.000000,771,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,113,498,487,482,519,463,507,459,504,459,502,460,496,461,495,-99,-99,-99,-99
6,5000.000000,2640167.000000,1381007.000000,0.000000,528.033399,276.201399,0.000000,0.000000,2198844.190199,2345621.422199,821759.366199,0.000000,0.000000,0.000000,25.717837,27.434554,9.611355,0.000000,0.000000,53.152392,613.179259,0.000000,53.152392,24.762456,-0.000000,49.009256,33.500694,0.000000,276,528,0,222,487,0,322,576,0,487,276,0,377,120.614772,135.522216,-0.740862,81.672399,    94.071092,     9.699025,   137.000000,    64.000000,    80.000000,408362.000000,5000,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,171,322,540,318,545,315,553,289,575,279,573,276,573,271,573,222,508,-99,-99
7,8203.000000,4512776.000000,6547477.000000,0.000000,550.137266,798.180787,0.000000,0.000000,6723110.892110,4876737.437521,-70983.566743,0.000000,0.000000,0.000000,40.638717,29.478073,-0.429069,0.000000,0.000000,70.116790,1197.766982,0.000000,70.116790,34.608770,-0.000000,47.942065,56.317912,0.000000,798,550,0,741,492,0,844,602,0,492,844,0,334,103.075865,110.081021,-0.038369,81.796172,   104.914069,    10.242756,   113.000000,    61.000000,    80.000000,670974.000000,8203,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,1,351,844,492,844,602,741,573,749,515,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,2771.000000,1497772.000000,449136.000000,0.000000,540.516780,162.084446,0.000000,0.000000,777116.239624,624437.969685,-232738.926741,0.000000,0.000000,0.000000,19.966592,16.043801,-5.979804,0.000000,0.000000,36.010393,284.581972,0.000000,36.010393,16.869557,-0.000000,25.194831,36.289958,0.000000,162,541,0,126,510,0,200,571,0,510,199,0,270,75.323969,91.376618,-0.626925,85.193071,   109.667764,    10.472237,   115.000000,    64.000000,    83.000000,236070.000000,2771,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,168,199,510,147,571,142,566,140,565,137,561,135,560,131,547,126,535,-99,-99
9,1887.000000,1058855.000000,1015745.000000,0.000000,561.131425,538.285638,0.000000,0.000000,278571.040805,441853.406465,-97329.838367,0.000000,0.000000,0.000000,11.946483,18.948827,-4.173977,0.000000,0.000000,30.895311,208.949769,0.000000,30.895311,14.455094,-0.000000,30.773285,21.288232,0.000000,538,561,0,513,526,0,569,594,0,526,529,0,269,61.791617,75.032678,0.436417,89.959194,   109.183381,    10.449085,   119.000000,    64.000000,    89.000000,169753.000000,1887,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,162,561,546,564,550,569,554,523,594,513,585,529,527,-99,-99,-99,-99,-99,-99
10,3714.000000,2097148.000000,2365245.000000,0.000000,564.660204,636.845718,0.000000,0.000000,1753026.596930,844087.178244,-395313.702746,0.000000,0.000000,0.000000,30.478901,14.675675,-6.873100,0.000000,0.000000,45.154576,400.058962,0.000000,45.154576,20.001474,-0.000000,27.063654,44.719219,0.000000,637,565,0,591,530,0,677,595,0,530,676,0,302,69.398660,91.819766,-0.357948,85.515616,   161.233394,    12.697771,   124.000000,    62.000000,    84.000000,317605.000000,3714,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,947070.000000,3714,3,9,2,174,677,531,605,593,591,558,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11,2397.000000,1338792.000000,257279.000000,0.000000,558.528160,107.333750,0.000000,0.000000,711382.999582,494149.349186,264693.471839,0.000000,0.000000,0.000000,22.175807,15.404023,8.251239,0.000000,0.000000,37.579831,273.513712,0.000000,37.579831,16.538249,-0.000000,22.148357,37.108237,0.000000,107,559,0,72,533,0,141,595,0,533,98,0,277,74.649235,83.077375,0.590699,79.975385,    87.272766,     9.341989,   113.000000,    60.000000,    79.000000,191701.000000,2397,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,145,133,588,127,594,73,556,72,551,73,547,80,541,81,539,-99,-99,-99,-99
