Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,221143.000000,149358115.000000,118751817.000000,0.000000,675.391556,536.991073,0.000000,0.000000,4798599672.335041,6532712175.058660,3873620280.893678,0.000000,0.000000,0.000000,358.825741,488.497780,289.658392,0.000000,0.000000,847.323521,91383.593693,0.000000,847.323521,302.297194,-0.000000,413.513837,173.499223,0.000000,537,675,0,198,318,0,815,1062,0,318,283,0,3045,790.496014,953.207511,-0.675294,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,56391465.000000,221143
