Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,675.000000,328668.000000,353769.000000,0.000000,486.915555,524.102222,0.000000,0.000000,430221.946666,107412.186666,208261.826666,0.000000,0.000000,0.000000,72.658684,18.140469,35.172613,0.000000,0.000000,90.799154,80.949905,0.000000,90.799154,8.997216,-0.000000,5.105440,51.012715,0.000000,524,487,0,479,463,0,566,511,0,463,480,0,371,53.455955,96.888919,0.455740,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,172125.000000,675
1,131.000000,63457.000000,49796.000000,0.000000,484.404580,380.122137,0.000000,0.000000,1378.045801,3455.557251,-1253.473282,0.000000,0.000000,0.000000,2.071263,5.193853,-1.884025,0.000000,0.000000,7.265116,7.208286,0.000000,7.265116,2.684825,-0.000000,10.391713,4.589233,0.000000,380,484,0,374,476,0,388,493,0,476,382,0,68,15.469483,18.784373,0.439398,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 33405.000000,131
2,94.000000,46342.000000,37042.000000,0.000000,493.000000,394.063829,0.000000,0.000000,1363.617021,814.000000,-770.000000,0.000000,0.000000,0.000000,3.190474,1.904527,-1.801580,0.000000,0.000000,5.095002,2.830655,0.000000,5.095002,1.682455,-0.000000,3.378380,8.956469,0.000000,394,493,0,386,488,0,401,498,0,488,395,0,51,12.234630,18.351945,-0.613996,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 23970.000000,94
3,136.000000,67240.000000,46935.000000,0.000000,494.411764,345.110294,0.000000,0.000000,2433.345588,1032.941176,-88.176470,0.000000,0.000000,0.000000,3.479246,1.476920,-0.126076,0.000000,0.000000,4.956167,5.122674,0.000000,4.956167,2.263332,-0.000000,5.398000,8.316788,0.000000,345,494,0,336,489,0,353,500,0,489,347,0,64,11.021612,17.033401,-0.062635,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 34680.000000,136
4,96.000000,49623.000000,33041.000000,0.000000,516.906250,344.177083,0.000000,0.000000,1507.989583,470.156250,275.593749,0.000000,0.000000,0.000000,3.430599,1.069581,0.626961,0.000000,0.000000,4.500181,3.276224,0.000000,4.500181,1.810034,-0.000000,4.007731,7.941709,0.000000,344,517,0,335,513,0,351,522,0,513,341,0,50,9.274968,16.488832,0.244106,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 24480.000000,96
5,137.000000,71865.000000,43209.000000,0.000000,524.562043,315.394160,0.000000,0.000000,1592.715328,2871.722627,-1128.350364,0.000000,0.000000,0.000000,2.255160,4.066134,-1.597655,0.000000,0.000000,6.321294,6.617280,0.000000,6.321294,2.572407,-0.000000,9.665849,4.975827,0.000000,315,525,0,309,515,0,323,536,0,515,316,0,82,16.203259,24.304888,0.527588,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 34935.000000,137
6,56.000000,29313.000000,20996.000000,0.000000,523.446428,374.928571,0.000000,0.000000,263.714285,281.839285,82.785714,0.000000,0.000000,0.000000,1.230881,1.315479,0.386400,0.000000,0.000000,2.546361,1.469894,0.000000,2.546361,1.212391,-0.000000,4.992835,3.642403,0.000000,375,523,0,371,519,0,379,528,0,519,374,0,36,10.744212,12.087239,-0.730880,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14280.000000,56
7,175.000000,93445.000000,57365.000000,0.000000,533.971428,327.799999,0.000000,0.000000,3195.999999,2200.857142,-276.000000,0.000000,0.000000,0.000000,3.265046,2.248404,-0.281962,0.000000,0.000000,5.513451,7.261642,0.000000,5.513451,2.694743,-0.000000,6.839920,8.472692,0.000000,328,534,0,320,527,0,335,541,0,527,325,0,83,14.461155,15.494095,-0.253220,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 44625.000000,175
8,169.000000,91206.000000,59077.000000,0.000000,539.680473,349.568047,0.000000,0.000000,4179.467455,4522.745562,-2195.325443,0.000000,0.000000,0.000000,4.473066,4.840459,-2.349542,0.000000,0.000000,9.313525,16.131344,0.000000,9.313525,4.016384,-0.000000,10.986623,6.291674,0.000000,350,540,0,336,529,0,357,550,0,529,354,0,100,28.604594,28.604594,0.746385,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 43095.000000,169
9,373.000000,211663.000000,216270.000000,0.000000,567.461126,579.812332,0.000000,0.000000,5864.863270,84782.686327,-15574.721179,0.000000,0.000000,0.000000,2.184302,31.576359,-5.800630,0.000000,0.000000,33.760662,35.325012,0.000000,33.760662,5.943484,-0.000000,27.995785,5.091614,0.000000,580,567,0,571,534,0,591,592,0,534,590,0,173,20.358595,59.039927,0.187967,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 95115.000000,373
