Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,7202.000000,2904068.000000,4143223.000000,0.000000,403.230769,575.287836,0.000000,0.000000,5075384.314494,5066900.461536,-2477774.384614,0.000000,0.000000,0.000000,36.492037,36.431038,-17.815209,0.000000,0.000000,72.923075,1012.061119,0.000000,72.923075,31.812908,-0.000000,37.298447,63.635784,0.000000,575,403,0,515,343,0,622,453,0,343,603,0,497,151.191487,155.430501,-0.784542,65.916828,   231.864349,    15.227092,   113.000000,    42.000000,    62.000000,474733.000000,7202,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1836510.000000,7202,7,9,1,348,603,343,615,355,617,357,528,448,526,446,524,443,515,434,-99,-99,-99,-99
1,6615.000000,2732926.000000,5342206.000000,0.000000,413.140740,807.589720,0.000000,0.000000,2321586.500981,6579685.970368,-941392.029629,0.000000,0.000000,0.000000,18.695843,52.986516,-7.581073,0.000000,0.000000,71.682360,933.154959,0.000000,71.682360,30.547585,-0.000000,62.667302,35.068920,0.000000,808,413,0,770,356,0,844,490,0,356,810,0,389,75.632692,136.956497,0.208159,67.721390,   190.304131,    13.795076,   158.000000,    40.000000,    65.000000,447977.000000,6615,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,177,810,356,816,358,820,359,825,360,842,367,779,489,-99,-99,-99,-99,-99,-99
2,6611.000000,3090625.000000,4584153.000000,0.000000,467.497352,693.412948,0.000000,0.000000,4155990.651640,4672586.703674,2210038.226591,0.000000,0.000000,0.000000,33.495388,37.658916,17.811899,0.000000,0.000000,71.154305,944.136279,0.000000,71.154305,30.726800,-0.000000,61.942573,35.568803,0.000000,693,467,0,640,409,0,755,523,0,409,689,0,460,152.605877,153.944525,-0.727224,69.897141,   228.396377,    15.112788,   152.000000,    42.000000,    68.000000,462090.000000,6611,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,180,753,512,640,445,688,410,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,6524.000000,3149183.000000,3431367.000000,0.000000,482.707388,525.960606,0.000000,0.000000,5995506.875994,2303358.403892,971407.798742,0.000000,0.000000,0.000000,49.182126,18.894826,7.968617,0.000000,0.000000,68.076953,865.788898,0.000000,68.076953,29.424290,-0.000000,35.061928,60.951103,0.000000,526,483,0,468,437,0,585,522,0,437,511,0,412,87.555389,120.517418,0.242194,68.236204,   203.099648,    14.251303,   113.000000,    41.000000,    67.000000,445173.000000,6524,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1663620.000000,6524,5,9,2,177,574,462,580,517,469,488,468,470,492,447,-99,-99,-99,-99,-99,-99,-99,-99
4,2470.000000,1229670.000000,2031858.000000,0.000000,497.842105,822.614574,0.000000,0.000000,444533.075303,898598.421052,-335764.315789,0.000000,0.000000,0.000000,13.313987,26.913471,-10.056308,0.000000,0.000000,40.227458,257.196269,0.000000,40.227458,16.037339,-0.000000,40.750184,20.262340,0.000000,823,498,0,793,440,0,844,536,0,440,844,0,226,57.743599,108.693833,0.488122,68.488663,   355.324901,    18.850063,   164.000000,    44.000000,    65.000000,169167.000000,2470,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,171,844,440,820,533,815,531,807,529,801,525,796,518,-99,-99,-99,-99,-99,-99
5,4.000000,1815.000000,3286.000000,0.000000,453.750000,821.500000,0.000000,0.000000,5.000000,2.750000,-3.500000,0.000000,0.000000,0.000000,0.787450,0.433097,-0.551215,0.000000,0.000000,1.220548,0.037204,0.000000,1.220548,0.192885,-0.000000,0.450037,2.774781,0.000000,822,454,0,820,453,0,823,455,0,453,822,0,4,2.474981,3.712471,-0.629899,74.500000,    23.000000,     4.795831,    80.000000,    70.000000,    71.000000,   298.000000,4,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,68.000000,31415.000000,55841.000000,0.000000,461.985294,821.191176,0.000000,0.000000,714.514705,620.985294,-361.808823,0.000000,0.000000,0.000000,2.574340,2.237361,-1.303568,0.000000,0.000000,4.811701,4.060437,0.000000,4.811701,2.015052,-0.000000,3.801822,7.019061,0.000000,821,462,0,817,457,0,828,469,0,457,818,0,49,14.645941,15.977390,-0.721128,77.132352,    59.937445,     7.741927,    95.000000,    64.000000,    77.000000,  5245.000000,68,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,3037.000000,1563340.000000,2044103.000000,0.000000,514.764570,673.066513,0.000000,0.000000,1525930.564372,1252904.667764,1113112.556799,0.000000,0.000000,0.000000,34.695651,28.487760,25.309254,0.000000,0.000000,63.183411,347.843022,0.000000,63.183411,18.650550,-0.000000,18.271699,55.930898,0.000000,673,515,0,631,467,0,717,555,0,467,637,0,347,114.833745,117.504297,0.724382,68.786960,   253.187471,    15.911865,   118.000000,    39.000000,    69.000000,208906.000000,3037,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,151,717,526,701,554,635,469,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,1.000000,483.000000,390.000000,0.000000,483.000000,390.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,390,483,0,390,483,0,390,483,0,483,390,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,    91.000000,    91.000000,    91.000000,    91.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,6844.000000,3604344.000000,2634227.000000,0.000000,526.642898,384.895821,0.000000,0.000000,4743224.720484,3334659.244885,758769.386908,0.000000,0.000000,0.000000,36.502871,25.662844,5.839331,0.000000,0.000000,62.165716,902.669732,0.000000,62.165716,30.044462,-0.000000,41.416878,53.831099,0.000000,385,527,0,323,485,0,432,574,0,485,417,0,427,97.098255,118.918088,0.411311,66.026008,   142.114477,    11.921177,   105.000000,    40.000000,    65.000000,451882.000000,6844,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1745220.000000,6844,8,9,1,354,417,485,432,509,425,563,422,568,415,568,414,569,367,574,323,498,-99,-99
