Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,161.000000,4059.000000,23376.000000,0.000000,25.211180,145.192546,0.000000,0.000000,1765.031055,4018.819875,-1576.546583,0.000000,0.000000,0.000000,2.015198,4.588429,-1.799999,0.000000,0.000000,6.603627,6.006599,0.000000,6.603627,2.450836,-0.000000,10.845642,4.820301,0.000000,145,25,0,138,16,0,152,34,0,16,147,0,63,15.743719,20.241924,0.475107,47.024844,    73.986878,     8.601562,    70.000000,    35.000000,    46.000000,  7571.000000,161,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1,9,1,27,148,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,168.000000,7458.000000,22414.000000,0.000000,44.392857,133.416666,0.000000,0.000000,2192.833333,2674.071428,-608.499999,0.000000,0.000000,0.000000,2.365519,2.884655,-0.656419,0.000000,0.000000,5.250175,6.392823,0.000000,5.250175,2.528403,-0.000000,8.483414,6.439424,0.000000,133,44,0,125,36,0,140,52,0,36,135,0,61,18.138735,19.347985,0.597117,46.797619,   116.330054,    10.785641,    69.000000,    34.000000,    42.000000,  7862.000000,168,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1,9,1,14,138,40,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,150.000000,8621.000000,18260.000000,0.000000,57.473333,121.733333,0.000000,0.000000,2257.333333,1507.393333,-9.066666,0.000000,0.000000,0.000000,2.832309,1.891348,-0.011376,0.000000,0.000000,4.723657,5.356754,0.000000,4.723657,2.314466,-0.000000,6.292867,7.701218,0.000000,122,57,0,114,50,0,129,64,0,50,121,0,57,14.001022,15.001095,-0.012087,50.099999,    81.687919,     9.038136,    67.000000,    35.000000,    49.000000,  7515.000000,150,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,522.000000,41724.000000,54492.000000,0.000000,79.931034,104.390804,0.000000,0.000000,29394.275862,41001.517241,-26244.931034,0.000000,0.000000,0.000000,6.993621,9.755269,-6.244314,0.000000,0.000000,16.748890,29.233192,0.000000,16.748890,5.406772,-0.000000,21.555975,7.891085,0.000000,104,80,0,89,64,0,120,100,0,64,110,0,132,39.758020,46.170604,0.676582,51.798850,    45.642762,     6.755942,    70.000000,    41.000000,    50.000000, 27039.000000,522,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,68,114,67,118,66,120,68,91,98,90,97,-99,-99,-99,-99,-99,-99,-99,-99
4,6047.000000,1062848.000000,338465.000000,0.000000,175.764511,55.972382,0.000000,0.000000,2543708.387960,3783020.664130,-128302.326608,0.000000,0.000000,0.000000,23.089473,34.338824,-1.164611,0.000000,0.000000,57.428297,791.509054,0.000000,57.428297,28.133770,-0.000000,49.326432,40.273184,0.000000,56,176,0,6,120,0,98,221,0,120,76,0,385,92.481467,101.528567,0.102084,56.519596,    77.162657,     8.784227,    95.000000,    38.000000,    55.000000,341774.000000,6047,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,77,120,97,204,90,212,28,220,7,165,-99,-99,-99,-99,-99,-99,-99,-99
5,924.000000,182650.000000,7880.000000,0.000000,197.673160,8.528138,0.000000,0.000000,28880.268398,195217.294372,18620.497835,0.000000,0.000000,0.000000,3.209016,21.691470,2.069007,0.000000,0.000000,24.900486,65.327492,0.000000,24.900486,8.082542,-0.000000,28.729007,10.593100,0.000000,9,198,0,0,165,0,21,221,0,165,0,0,99,21.127993,56.341315,-0.110128,60.278138,    69.098069,     8.312524,    96.000000,    37.000000,    61.000000, 55697.000000,924,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,111,11,176,20,220,17,221,5,221,0,221,0,166,-99,-99,-99,-99,-99,-99
6,8895.000000,2433763.000000,439992.000000,0.000000,273.610230,49.465092,0.000000,0.000000,6966150.911295,9591843.669024,-4860853.523438,0.000000,0.000000,0.000000,37.797662,52.044417,-26.374522,0.000000,0.000000,89.842080,1271.541926,0.000000,89.842080,35.658686,-0.000000,76.552402,37.787039,0.000000,49,274,0,0,208,0,116,340,0,208,101,0,452,146.103200,166.255366,0.653502,60.404609,   120.473893,    10.976060,   119.000000,    29.000000,    60.000000,537299.000000,8895,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2268225.000000,8895,3,9,1,360,102,210,116,236,0,340,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,506.000000,119575.000000,4637.000000,0.000000,236.314229,9.164031,0.000000,0.000000,22199.385375,32935.037549,-12010.081027,0.000000,0.000000,0.000000,5.505628,8.168158,-2.978598,0.000000,0.000000,13.673787,36.098800,0.000000,13.673787,6.008227,-0.000000,17.181988,10.221669,0.000000,9,236,0,0,225,0,24,257,0,225,0,0,83,28.603444,38.137925,0.575243,59.059288,    38.285586,     6.187534,    79.000000,    44.000000,    59.000000, 29884.000000,506,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,90,24,225,6,253,1,256,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,8822.000000,2767583.000000,931443.000000,0.000000,313.713783,105.581840,0.000000,0.000000,5929250.410902,10673284.303895,-4668811.851845,0.000000,0.000000,0.000000,32.526978,58.552036,-25.612401,0.000000,0.000000,91.079015,1248.525722,0.000000,91.079015,35.334483,-0.000000,77.583158,36.911781,0.000000,106,314,0,49,239,0,158,383,0,239,120,0,504,127.883985,168.947650,0.550362,60.179324,   129.477191,    11.378804,    93.000000,    31.000000,    61.000000,530902.000000,8822,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2249610.000000,8822,4,9,2,174,120,239,138,248,145,251,66,382,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,75.000000,20475.000000,130.000000,0.000000,273.000000,1.733333,0.000000,0.000000,144.666666,1550.000000,-0.000000,0.000000,0.000000,0.000000,0.457390,4.900608,-0.000000,0.000000,0.000000,5.357998,2.241489,0.000000,5.357998,1.497160,-0.000000,8.965114,2.738887,0.000000,2,273,0,0,264,0,4,282,0,264,0,0,27,4.000000,18.000000,0.000000,52.573333,    22.220900,     4.713905,    67.000000,    44.000000,    53.000000,  3943.000000,75,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10,2558.000000,903732.000000,375827.000000,0.000000,353.296325,146.922204,0.000000,0.000000,470417.518764,727711.385457,-235506.031274,0.000000,0.000000,0.000000,13.446711,20.801362,-6.731853,0.000000,0.000000,34.248074,234.392079,0.000000,34.248074,15.309868,-0.000000,36.570575,22.580974,0.000000,147,353,0,116,315,0,176,389,0,315,161,0,265,69.762840,86.040836,0.535415,64.085222,   147.220735,    12.133455,   107.000000,    34.000000,    62.000000,163930.000000,2558,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,168,161,315,165,317,171,329,172,331,175,335,143,388,134,382,116,374,-99,-99
11,2394.000000,875121.000000,62681.000000,0.000000,365.547619,26.182539,0.000000,0.000000,607631.230158,419109.071428,4062.690476,0.000000,0.000000,0.000000,18.973227,13.086641,0.126857,0.000000,0.000000,32.059869,248.279736,0.000000,32.059869,15.756894,-0.000000,25.799027,31.069657,0.000000,26,366,0,0,340,0,59,394,0,340,44,0,206,54.012526,59.013685,0.021536,59.972431,   126.987956,    11.268893,    92.000000,    34.000000,    60.000000,143574.000000,2394,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,168,44,340,58,380,1,393,0,345,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12,10487.000000,4183219.000000,8150844.000000,0.000000,398.895680,777.233145,0.000000,0.000000,14798120.958514,6451501.874317,-3548123.938493,0.000000,0.000000,0.000000,64.467112,28.105574,-15.457185,0.000000,0.000000,92.572686,1572.960645,0.000000,92.572686,39.660567,-0.000000,43.873327,77.601145,0.000000,777,399,0,695,344,0,844,455,0,344,843,0,485,118.263711,158.750388,-0.352303,60.486888,   221.361047,    14.878207,   153.000000,    32.000000,    57.000000,634326.000000,10487,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,354,844,344,844,411,740,454,731,449,722,441,709,415,695,392,710,383,-99,-99
