Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,196.000000,95411.000000,36634.000000,0.000000,486.790816,186.908163,0.000000,0.000000,9718.346938,2886.423469,4175.234693,0.000000,0.000000,0.000000,8.535932,2.535237,3.667241,0.000000,0.000000,11.071169,8.191957,0.000000,11.071169,2.862159,-0.000000,4.236113,15.205654,0.000000,187,487,0,171,479,0,200,494,0,479,172,0,87,16.599064,32.091524,0.442543,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 49980.000000,196
1,1177.000000,623308.000000,316345.000000,0.000000,529.573491,268.772302,0.000000,0.000000,1239588.977060,303153.892948,600300.695836,0.000000,0.000000,0.000000,99.749123,24.394646,48.305905,0.000000,0.000000,124.143770,99.884096,0.000000,124.143770,9.994203,-0.000000,5.676616,70.052538,0.000000,269,530,0,206,496,0,332,562,0,496,207,0,400,73.446357,140.215773,0.454193,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,300135.000000,1177
2,2300.000000,1490709.000000,747707.000000,0.000000,648.134347,325.089999,0.000000,0.000000,4610278.369999,6605483.486521,5489157.189999,0.000000,0.000000,0.000000,151.852996,217.570910,180.801440,0.000000,0.000000,369.423907,349.633987,0.000000,369.423907,18.698502,-0.000000,129.436215,6.568323,0.000000,325,648,0,229,544,0,401,746,0,544,232,0,791,224.037779,263.114135,-0.695508,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,586500.000000,2300
3,477.000000,277091.000000,196279.000000,0.000000,580.903563,411.486373,0.000000,0.000000,149093.161425,35601.563941,68694.373165,0.000000,0.000000,0.000000,40.003674,9.552372,18.431612,0.000000,0.000000,49.556046,42.405658,0.000000,49.556046,6.511962,-0.000000,4.849011,36.252396,0.000000,411,581,0,373,562,0,440,597,0,562,384,0,203,38.687971,74.059830,0.440182,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,121635.000000,477
4,590.000000,352720.000000,218104.000000,0.000000,597.830508,369.667796,0.000000,0.000000,64238.888135,96997.050847,72349.779661,0.000000,0.000000,0.000000,12.981613,19.601494,14.620689,0.000000,0.000000,32.583107,40.694447,0.000000,32.583107,6.379219,-0.000000,31.354638,6.393986,0.000000,370,598,0,346,572,0,388,622,0,572,352,0,187,53.757867,63.997460,-0.674080,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,150450.000000,590
5,935.000000,601668.000000,402684.000000,0.000000,643.495187,430.678074,0.000000,0.000000,341714.100534,179221.728342,225254.051336,0.000000,0.000000,0.000000,37.374961,19.602366,24.637149,0.000000,0.000000,56.977328,125.648557,0.000000,56.977328,11.209306,-0.000000,8.605382,41.977377,0.000000,431,643,0,402,611,0,473,667,0,611,404,0,274,68.432984,86.763248,0.612316,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,238425.000000,935
6,14.000000,8673.000000,6727.000000,0.000000,619.500000,480.500000,0.000000,0.000000,15.500000,15.500000,4.500000,0.000000,0.000000,0.000000,0.459368,0.459368,0.133364,0.000000,0.000000,0.918736,0.193232,0.000000,0.918736,0.439582,-0.000000,1.795233,2.420692,0.000000,481,620,0,479,618,0,482,621,0,618,479,0,12,4.242640,4.242640,0.785398,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  3570.000000,14
7,474.000000,304981.000000,274254.000000,0.000000,643.419831,578.594936,0.000000,0.000000,63766.227848,37457.453586,44228.607594,0.000000,0.000000,0.000000,17.253860,10.135234,11.967372,0.000000,0.000000,27.389094,31.653908,0.000000,27.389094,5.626180,-0.000000,5.913287,27.515987,0.000000,579,643,0,554,626,0,603,663,0,626,554,0,185,46.158555,61.128897,0.640854,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,120870.000000,474
8,112.000000,72105.000000,38582.000000,0.000000,643.794642,344.482142,0.000000,0.000000,1815.964285,1958.276785,1562.089285,0.000000,0.000000,0.000000,3.363694,3.627299,2.893444,0.000000,0.000000,6.990994,3.829106,0.000000,6.990994,1.956810,-0.000000,10.945344,3.350775,0.000000,344,644,0,337,636,0,353,652,0,636,339,0,62,22.129518,22.129518,-0.762637,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 28560.000000,112
9,595.000000,398789.000000,377261.000000,0.000000,670.233613,634.052100,0.000000,0.000000,160653.384873,25714.527731,34533.757983,0.000000,0.000000,0.000000,32.102135,5.138337,6.900616,0.000000,0.000000,37.240472,117.333089,0.000000,37.240472,10.832039,-0.000000,9.180416,28.617110,0.000000,634,670,0,607,651,0,667,681,0,651,611,0,270,30.859278,61.718556,0.236538,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,151725.000000,595
10,214.000000,141939.000000,103558.000000,0.000000,663.266355,483.915887,0.000000,0.000000,4834.485981,3019.817757,-812.205607,0.000000,0.000000,0.000000,3.776869,2.359187,-0.634523,0.000000,0.000000,6.136056,8.507720,0.000000,6.136056,2.916799,-0.000000,7.073468,9.747318,0.000000,484,663,0,475,656,0,494,671,0,656,485,0,71,16.058235,20.340431,-0.365066,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 54570.000000,214
11,258.000000,170940.000000,195189.000000,0.000000,662.558139,756.546511,0.000000,0.000000,25565.941860,1521.627906,2936.302325,0.000000,0.000000,0.000000,15.565707,0.926436,1.787754,0.000000,0.000000,16.492143,11.224569,0.000000,16.492143,3.350308,-0.000000,4.215498,19.856146,0.000000,757,663,0,737,658,0,774,668,0,658,741,0,107,10.072162,37.266999,0.119775,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 65790.000000,258
12,275.000000,183237.000000,190240.000000,0.000000,666.316363,691.781818,0.000000,0.000000,26726.909090,2585.476363,-3898.018181,0.000000,0.000000,0.000000,14.945317,1.445762,-2.179717,0.000000,0.000000,16.391080,16.856211,0.000000,16.391080,4.105631,-0.000000,5.095542,18.974767,0.000000,692,666,0,671,659,0,710,673,0,659,708,0,134,14.172498,39.480530,-0.156180,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 70125.000000,275
13,77.000000,51494.000000,30025.000000,0.000000,668.753246,389.935064,0.000000,0.000000,388.675324,1170.311688,428.766233,0.000000,0.000000,0.000000,1.186495,3.572568,1.308879,0.000000,0.000000,4.759063,2.525670,0.000000,4.759063,1.589235,-0.000000,8.199992,3.139758,0.000000,390,669,0,385,662,0,394,677,0,662,388,0,48,9.838431,16.397385,-0.415833,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 19635.000000,77
14,466.000000,314864.000000,381550.000000,0.000000,675.673819,818.776824,0.000000,0.000000,129900.789699,16644.420600,40355.077253,0.000000,0.000000,0.000000,35.955381,4.607027,11.169925,0.000000,0.000000,40.562408,40.880181,0.000000,40.562408,6.393761,-0.000000,5.266877,32.561466,0.000000,819,676,0,788,665,0,844,690,0,665,789,0,187,26.247751,58.794962,0.309576,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,118830.000000,466
15,512.000000,354438.000000,288033.000000,0.000000,692.261718,562.564453,0.000000,0.000000,36003.873046,41562.929687,30368.363281,0.000000,0.000000,0.000000,8.790008,10.147199,7.414151,0.000000,0.000000,18.937207,34.224328,0.000000,18.937207,5.850156,-0.000000,22.472197,7.772723,0.000000,563,692,0,546,672,0,579,709,0,672,550,0,183,44.677357,50.092795,-0.739761,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,130560.000000,512
