Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,650.000000,289169.000000,25010.000000,0.000000,444.875384,38.476923,0.000000,0.000000,127430.153846,224226.906153,-164636.369230,0.000000,0.000000,0.000000,22.631902,39.823239,-29.239816,0.000000,0.000000,62.455141,46.308821,0.000000,62.455141,6.805058,-0.000000,44.752396,4.935489,0.000000,38,445,0,13,411,0,68,478,0,411,64,0,272,68.695356,83.683434,0.642439,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,165750.000000,650
1,87.000000,37895.000000,24816.000000,0.000000,435.574712,285.241379,0.000000,0.000000,199.931034,2431.264367,-147.068965,0.000000,0.000000,0.000000,0.518626,6.306763,-0.381500,0.000000,0.000000,6.825389,3.125310,0.000000,6.825389,1.767854,-0.000000,10.271547,2.867842,0.000000,285,436,0,282,426,0,288,444,0,426,285,0,54,6.012906,18.038720,0.065532,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 22185.000000,87
2,215.000000,94760.000000,43966.000000,0.000000,440.744186,204.493023,0.000000,0.000000,6023.739534,2828.930232,-358.883720,0.000000,0.000000,0.000000,4.676793,2.196363,-0.278635,0.000000,0.000000,6.873157,10.194303,0.000000,6.873157,3.192851,-0.000000,7.005454,10.329210,0.000000,204,441,0,194,433,0,213,448,0,433,207,0,79,15.092042,19.116587,-0.110498,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 54825.000000,215
3,188.000000,86359.000000,67658.000000,0.000000,459.356382,359.882978,0.000000,0.000000,3481.425531,3217.122340,-1563.159574,0.000000,0.000000,0.000000,3.232560,2.987150,-1.451419,0.000000,0.000000,6.219710,7.549526,0.000000,6.219710,2.747640,-0.000000,6.077298,10.100192,0.000000,360,459,0,352,451,0,369,468,0,451,360,0,70,23.088782,23.088782,-0.743227,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 47940.000000,188
4,44.000000,20337.000000,9439.000000,0.000000,462.204545,214.522727,0.000000,0.000000,228.977272,259.159090,-182.704545,0.000000,0.000000,0.000000,1.474083,1.668384,-1.176194,0.000000,0.000000,3.142468,1.075905,0.000000,3.142468,1.037258,-0.000000,6.163861,2.323704,0.000000,215,462,0,210,458,0,219,466,0,458,216,0,33,10.874961,12.234332,0.744193,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11220.000000,44
5,44.000000,20654.000000,7263.000000,0.000000,469.409090,165.068181,0.000000,0.000000,190.795454,228.636363,-138.227272,0.000000,0.000000,0.000000,1.228281,1.471889,-0.889863,0.000000,0.000000,2.700170,1.016036,0.000000,2.700170,1.007986,-0.000000,5.611815,2.516019,0.000000,165,469,0,161,465,0,169,473,0,465,167,0,31,10.616698,10.616698,0.717381,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11220.000000,44
6,283.000000,137901.000000,100458.000000,0.000000,487.282685,354.975265,0.000000,0.000000,47722.826855,25853.385159,-33854.021201,0.000000,0.000000,0.000000,25.684882,13.914539,-18.220558,0.000000,0.000000,39.599421,25.404561,0.000000,39.599421,5.040293,-0.000000,3.759185,29.047816,0.000000,355,487,0,335,471,0,379,506,0,471,375,0,158,43.289771,54.421426,-0.629188,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 72165.000000,283
7,233.000000,113945.000000,18892.000000,0.000000,489.034334,81.081545,0.000000,0.000000,4451.450643,6275.725321,2133.347639,0.000000,0.000000,0.000000,3.104752,4.377129,1.487945,0.000000,0.000000,7.481881,11.375921,0.000000,7.481881,3.372820,-0.000000,11.165990,7.027352,0.000000,81,489,0,71,480,0,88,501,0,480,79,0,87,20.368890,25.161570,-0.583379,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 59415.000000,233
8,923.000000,493943.000000,97671.000000,0.000000,535.149512,105.819068,0.000000,0.000000,157168.784398,655571.367280,-308056.031419,0.000000,0.000000,0.000000,17.488961,72.948725,-34.278945,0.000000,0.000000,90.437687,100.751390,0.000000,90.437687,10.037499,-0.000000,54.912437,6.171606,0.000000,106,535,0,81,486,0,129,585,0,486,125,0,340,53.186979,109.698145,0.445311,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,235365.000000,923
9,156.000000,76545.000000,28060.000000,0.000000,490.673076,179.871794,0.000000,0.000000,3067.435897,1474.326923,-622.538461,0.000000,0.000000,0.000000,3.652660,1.755608,-0.741310,0.000000,0.000000,5.408269,5.863101,0.000000,5.408269,2.421384,-0.000000,5.614882,9.062109,0.000000,180,491,0,172,486,0,189,497,0,486,174,0,59,11.634142,17.980038,-0.331691,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 39780.000000,156
10,1699.000000,951223.000000,477443.000000,0.000000,559.872277,281.014125,0.000000,0.000000,1704097.660976,991847.284284,-1124669.934667,0.000000,0.000000,0.000000,84.056243,48.923813,-55.475417,0.000000,0.000000,132.980056,1034.830013,0.000000,132.980056,32.168773,-0.000000,15.333306,59.429043,0.000000,281,560,0,211,506,0,338,611,0,506,325,0,622,130.142598,157.410571,-0.632068,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,433245.000000,1699
11,49.000000,25083.000000,14083.000000,0.000000,511.897959,287.408163,0.000000,0.000000,181.836734,308.489795,-112.959183,0.000000,0.000000,0.000000,1.014114,1.720465,-0.629980,0.000000,0.000000,2.734579,1.347873,0.000000,2.734579,1.160979,-0.000000,5.413058,3.007613,0.000000,287,512,0,283,507,0,291,516,0,507,288,0,32,9.271628,10.430581,0.529920,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 12495.000000,49
12,74.000000,39430.000000,31683.000000,0.000000,532.837837,428.148648,0.000000,0.000000,903.364864,486.054054,-493.216216,0.000000,0.000000,0.000000,2.907731,1.564500,-1.587553,0.000000,0.000000,4.472231,2.028819,0.000000,4.472231,1.424366,-0.000000,2.921995,8.123456,0.000000,428,533,0,422,528,0,435,538,0,528,432,0,45,11.996845,15.595899,-0.585289,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18870.000000,74
13,97.000000,53638.000000,31295.000000,0.000000,552.969072,322.628865,0.000000,0.000000,372.639175,1744.907216,-120.113402,0.000000,0.000000,0.000000,0.836102,3.915104,-0.269502,0.000000,0.000000,4.751207,3.200797,0.000000,4.751207,1.789077,-0.000000,8.375173,3.804436,0.000000,323,553,0,319,544,0,326,560,0,544,321,0,45,7.026361,16.060255,0.086651,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 24735.000000,97
