Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,67.000000,15576.000000,2115.000000,0.000000,232.477611,31.567164,0.000000,0.000000,698.447761,946.716417,-660.149253,0.000000,0.000000,0.000000,2.566655,3.478992,-2.425915,0.000000,0.000000,6.045647,3.044306,0.000000,6.045647,1.744794,-0.000000,8.796682,2.795061,0.000000,32,232,0,26,225,0,38,239,0,225,35,0,48,15.590984,18.189481,0.692463,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17085.000000,67
1,137.000000,33962.000000,2134.000000,0.000000,247.897810,15.576642,0.000000,0.000000,2921.445255,1868.569343,-1551.927007,0.000000,0.000000,0.000000,4.136537,2.645747,-2.197407,0.000000,0.000000,6.782285,6.115638,0.000000,6.782285,2.472981,-0.000000,4.518632,10.436114,0.000000,16,248,0,7,240,0,24,255,0,240,19,0,65,18.455079,20.915756,-0.621880,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 34935.000000,137
2,246.000000,86894.000000,50764.000000,0.000000,353.227642,206.357723,0.000000,0.000000,42128.520325,4399.252032,11463.967479,0.000000,0.000000,0.000000,27.331453,2.854074,7.437405,0.000000,0.000000,30.185528,22.691013,0.000000,30.185528,4.763508,-0.000000,3.957066,24.434412,0.000000,206,353,0,183,345,0,229,362,0,345,191,0,148,17.653930,47.769458,0.273029,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 62730.000000,246
3,73.000000,26592.000000,58601.000000,0.000000,364.273972,802.753424,0.000000,0.000000,1323.561643,274.520547,-416.068493,0.000000,0.000000,0.000000,4.338241,0.899796,-1.363748,0.000000,0.000000,5.238037,2.043724,0.000000,5.238037,1.429588,-0.000000,2.645545,8.907599,0.000000,803,364,0,794,361,0,811,368,0,361,805,0,46,7.412810,18.002540,-0.335301,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18615.000000,73
4,211.000000,80423.000000,162033.000000,0.000000,381.151658,767.928909,0.000000,0.000000,25777.933649,7207.146919,-13102.725118,0.000000,0.000000,0.000000,20.521298,5.737465,-10.430817,0.000000,0.000000,26.258763,8.938285,0.000000,26.258763,2.989696,-0.000000,2.824507,24.482032,0.000000,768,381,0,746,371,0,787,392,0,371,783,0,123,23.640349,46.154968,-0.477140,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 53805.000000,211
5,529.000000,206987.000000,199920.000000,0.000000,391.279773,377.920604,0.000000,0.000000,395156.665406,22750.593572,90615.750472,0.000000,0.000000,0.000000,92.362373,5.317634,21.180171,0.000000,0.000000,97.680007,42.549719,0.000000,97.680007,6.523014,-0.000000,3.555939,53.010504,0.000000,378,391,0,328,380,0,429,404,0,380,331,0,283,24.628814,103.646259,0.226455,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,134895.000000,529
6,365.000000,142225.000000,11805.000000,0.000000,389.657534,32.342465,0.000000,0.000000,78424.191780,4258.191780,2196.808219,0.000000,0.000000,0.000000,30.064886,1.632430,0.842173,0.000000,0.000000,31.697316,48.369584,0.000000,31.697316,6.954824,-0.000000,5.926933,25.642674,0.000000,32,390,0,11,381,0,62,397,0,381,11,0,164,16.007005,51.022328,0.029585,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 93075.000000,365
7,481.000000,188230.000000,309790.000000,0.000000,391.330561,644.054054,0.000000,0.000000,176520.594594,4948.440748,-20237.594594,0.000000,0.000000,0.000000,46.838388,1.313030,-5.369890,0.000000,0.000000,48.151419,32.664523,0.000000,48.151419,5.715288,-0.000000,4.465560,37.084712,0.000000,644,391,0,611,382,0,682,397,0,382,678,0,186,15.101200,71.479015,-0.115835,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,122655.000000,481
8,53.000000,20410.000000,4612.000000,0.000000,385.094339,87.018867,0.000000,0.000000,630.981132,94.528301,-2.094339,0.000000,0.000000,0.000000,3.169435,0.474818,-0.010519,0.000000,0.000000,3.644253,1.504794,0.000000,3.644253,1.226700,-0.000000,2.612440,6.749867,0.000000,87,385,0,80,383,0,93,388,0,383,85,0,36,5.000038,13.000099,-0.003903,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13515.000000,53
9,20.000000,8013.000000,3622.000000,0.000000,400.649999,181.099999,0.000000,0.000000,41.799999,26.549999,4.699999,0.000000,0.000000,0.000000,0.769962,0.489055,0.086574,0.000000,0.000000,1.259017,0.369059,0.000000,1.259017,0.607502,-0.000000,2.225962,2.911149,0.000000,181,401,0,179,399,0,184,403,0,399,179,0,16,4.157569,5.196962,0.276193,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5100.000000,20
