Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,4293.000000,1609298.000000,1184212.000000,0.000000,374.865595,275.847193,0.000000,0.000000,1337335.758676,1986405.448404,536367.830421,0.000000,0.000000,0.000000,19.167226,28.469950,7.687436,0.000000,0.000000,47.637176,486.593309,0.000000,47.637176,22.058860,-0.000000,45.626098,30.681306,0.000000,276,375,0,231,339,0,314,426,0,339,251,0,337,95.280409,99.872236,-0.513332,66.914977,    73.655164,     8.582258,   109.000000,    43.000000,    66.000000,287266.000000,4293,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,174,314,389,304,403,281,426,232,349,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,384.000000,138118.000000,54943.000000,0.000000,359.682291,143.080729,0.000000,0.000000,24156.497395,8939.239583,-7814.151041,0.000000,0.000000,0.000000,8.654839,3.202768,-2.799669,0.000000,0.000000,11.857608,19.881298,0.000000,11.857608,4.458844,-0.000000,7.553872,16.664185,0.000000,143,360,0,128,351,0,160,371,0,351,142,0,102,21.708233,34.733174,-0.399361,74.937500,    22.638381,     4.757980,    88.000000,    64.000000,    75.000000, 28776.000000,384,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,79,156,353,160,355,133,370,128,369,131,364,-99,-99,-99,-99,-99,-99,-99,-99
2,5187.000000,2113543.000000,1211380.000000,0.000000,407.469250,233.541546,0.000000,0.000000,2129453.796799,3586301.845381,1574918.876614,0.000000,0.000000,0.000000,23.716279,39.941574,17.540280,0.000000,0.000000,63.657853,639.604102,0.000000,63.657853,25.290395,-0.000000,58.645651,28.993983,0.000000,234,407,0,198,352,0,279,453,0,352,227,0,364,96.136459,119.873857,-0.568791,69.349913,   283.967201,    16.851326,   119.000000,    39.000000,    66.000000,359718.000000,5187,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,171,278,451,200,360,226,353,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,6008.000000,2484804.000000,962146.000000,0.000000,413.582556,160.144141,0.000000,0.000000,1898077.173767,5856241.051929,-1467377.494007,0.000000,0.000000,0.000000,17.378300,53.618218,-13.434926,0.000000,0.000000,70.996518,751.296263,0.000000,70.996518,27.409784,-0.000000,64.305710,30.360688,0.000000,160,414,0,125,356,0,195,478,0,356,165,0,393,73.719197,128.482030,0.319001,70.789114,   240.818346,    15.518322,   118.000000,    38.000000,    71.000000,425301.000000,6008,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1532040.000000,6008,5,9,1,357,166,356,173,357,195,360,126,477,131,375,-99,-99,-99,-99,-99,-99,-99,-99
4,8499.000000,3771313.000000,704845.000000,0.000000,443.736086,82.932697,0.000000,0.000000,6632237.503233,9107459.042236,-4725242.958463,0.000000,0.000000,0.000000,38.238686,52.509770,-27.243759,0.000000,0.000000,90.748456,1265.682218,0.000000,90.748456,35.576427,-0.000000,76.116533,36.824408,0.000000,83,444,0,15,374,0,131,504,0,374,118,0,541,146.532383,164.217325,0.657317,67.786092,   258.767135,    16.086240,   112.000000,    41.000000,    64.000000,576114.000000,8499,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2167245.000000,8499,4,9,1,348,122,374,24,500,22,488,15,480,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5,5088.000000,2262292.000000,1634310.000000,0.000000,444.632861,321.208726,0.000000,0.000000,1446244.332546,3117092.185533,-6821.099056,0.000000,0.000000,0.000000,16.526423,35.619419,-0.077945,0.000000,0.000000,52.145843,588.655528,0.000000,52.145843,24.262224,-0.000000,49.131037,33.465385,0.000000,321,445,0,283,393,0,355,491,0,393,317,0,359,72.000599,98.000816,0.004082,67.677279,   177.568722,    13.325491,   114.000000,    41.000000,    65.000000,344342.000000,5088,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1297440.000000,5088,7,9,3,117,343,402,342,487,333,490,326,491,314,487,296,483,316,394,-99,-99,-99,-99
6,1228.000000,529676.000000,450010.000000,0.000000,431.332247,366.457654,0.000000,0.000000,81664.798045,191324.442996,22199.276872,0.000000,0.000000,0.000000,6.210173,14.549206,1.688136,0.000000,0.000000,20.759379,87.503289,0.000000,20.759379,9.354319,-0.000000,25.088768,15.774201,0.000000,366,431,0,352,409,0,381,457,0,409,355,0,156,29.544883,48.901875,-0.192351,68.942996,   261.969038,    16.185457,    99.000000,    42.000000,    70.000000, 84662.000000,1228,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,155,368,410,371,410,375,411,377,456,356,449,352,416,355,409,361,409,-99,-99
7,66.000000,29562.000000,1757.000000,0.000000,447.909090,26.621212,0.000000,0.000000,593.530303,1569.454545,-884.272727,0.000000,0.000000,0.000000,2.225278,5.884237,-3.315336,0.000000,0.000000,8.109515,2.102606,0.000000,8.109515,1.450036,-0.000000,10.954522,2.025724,0.000000,27,448,0,21,440,0,33,459,0,440,32,0,54,13.934924,22.063630,0.533277,88.121212,     8.108158,     2.847482,    95.000000,    82.000000,    88.000000,  5816.000000,66,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1,9,1,10,32,441,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,4212.000000,2029265.000000,1037139.000000,0.000000,481.781813,246.234330,0.000000,0.000000,2376205.715811,879020.486941,19068.349715,0.000000,0.000000,0.000000,34.932758,12.922538,0.280325,0.000000,0.000000,47.855297,451.341352,0.000000,47.855297,21.244795,-0.000000,28.720441,47.229767,0.000000,246,482,0,196,453,0,292,514,0,453,229,0,327,61.004945,96.007783,0.012733,69.428062,   189.619378,    13.770235,   110.000000,    40.000000,    70.000000,292431.000000,4212,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1074060.000000,4212,5,9,3,114,289,468,291,480,281,500,199,486,199,474,-99,-99,-99,-99,-99,-99,-99,-99
9,4396.000000,2367674.000000,1700631.000000,0.000000,538.597361,386.858735,0.000000,0.000000,4141413.274566,3912911.329389,-3598185.038670,0.000000,0.000000,0.000000,57.509332,54.336262,-49.965846,0.000000,0.000000,111.845594,628.256371,0.000000,111.845594,25.065042,-0.000000,18.941095,80.036724,0.000000,387,539,0,333,469,0,446,587,0,469,444,0,465,157.329102,164.290567,-0.769527,70.270928,   187.881302,    13.706980,   120.000000,    42.000000,    69.000000,308911.000000,4396,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1120980.000000,4396,3,9,1,276,445,470,378,585,334,586,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
