Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,2457.000000,966194.000000,2043106.000000,0.000000,393.241351,831.544973,0.000000,0.000000,167885.280423,1740255.878713,67626.830687,0.000000,0.000000,0.000000,5.063751,52.489556,2.039758,0.000000,0.000000,57.553308,261.633469,0.000000,57.553308,16.175087,-0.000000,51.826195,15.944068,0.000000,832,393,0,810,342,0,844,447,0,342,844,0,215,34.031316,105.096713,-0.042903,69.918192,   407.614233,    20.189458,   117.000000,    33.000000,    72.000000,171789.000000,2457,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,158,843,343,841,447,819,427,813,363,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,12478.000000,6005982.000000,9355889.000000,0.000000,481.325693,749.790751,0.000000,0.000000,16405644.652740,29329352.382740,-16980107.614992,0.000000,0.000000,0.000000,56.684805,101.338817,-58.669690,0.000000,0.000000,158.023622,2302.238550,0.000000,158.023622,47.981648,-0.000000,111.469853,37.722331,0.000000,750,481,0,673,369,0,830,589,0,369,804,0,806,190.694244,267.214864,0.603582,61.737858,   165.741246,    12.874053,   116.000000,    33.000000,    62.000000,770365.000000,12478,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,3181890.000000,12478,6,9,1,354,807,370,813,445,830,449,705,589,687,522,674,509,-99,-99,-99,-99,-99,-99
2,8186.000000,4510164.000000,6372236.000000,0.000000,550.960664,778.430979,0.000000,0.000000,5699131.503541,8527273.333981,-3810472.224528,0.000000,0.000000,0.000000,34.544562,51.686984,-23.096693,0.000000,0.000000,86.231546,1252.046993,0.000000,86.231546,35.384276,-0.000000,72.250674,37.733996,0.000000,778,551,0,712,476,0,824,608,0,476,804,0,499,136.427359,160.789387,0.607724,65.254825,   220.134200,    14.836920,   108.000000,    30.000000,    66.000000,534176.000000,8186,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2087430.000000,8186,7,9,1,354,804,476,815,490,818,491,749,605,747,603,723,608,712,591,-99,-99,-99,-99
3,6460.000000,3793781.000000,4253840.000000,0.000000,587.272600,658.489164,0.000000,0.000000,2165456.241485,6321576.950307,-789060.417956,0.000000,0.000000,0.000000,17.998627,52.543065,-6.558435,0.000000,0.000000,70.541692,902.689984,0.000000,70.541692,30.044799,-0.000000,61.949387,34.630415,0.000000,658,587,0,611,512,0,695,647,0,512,670,0,467,85.401989,137.253197,0.181446,63.684210,   229.967454,    15.164677,   103.000000,    33.000000,    63.000000,411400.000000,6460,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,357,670,512,690,635,685,636,683,637,673,638,670,639,663,638,638,647,-99,-99
4,3277.000000,1996889.000000,2682445.000000,0.000000,609.364967,818.567287,0.000000,0.000000,917206.413182,1045669.498321,-231765.475434,0.000000,0.000000,0.000000,18.843655,21.482880,-4.761533,0.000000,0.000000,40.326536,382.143810,0.000000,40.326536,19.548498,-0.000000,37.596595,29.276166,0.000000,819,609,0,782,571,0,844,642,0,571,824,0,221,77.894319,89.201559,0.650220,63.841318,   197.724507,    14.061454,   104.000000,    34.000000,    63.000000,209208.000000,3277,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,835635.000000,3277,8,9,2,171,843,571,844,642,792,640,789,634,786,626,784,623,783,615,783,599,-99,-99
5,1856.000000,1154565.000000,1129632.000000,0.000000,622.071659,608.637931,0.000000,0.000000,246034.689655,466709.469288,171114.155172,0.000000,0.000000,0.000000,10.786793,20.461744,7.502084,0.000000,0.000000,31.248538,164.435339,0.000000,31.248538,12.823234,-0.000000,34.181152,17.853325,0.000000,609,622,0,581,592,0,632,653,0,592,604,0,232,58.083644,69.472594,-0.499036,71.639547,   283.854370,    16.847978,   187.000000,    37.000000,    71.000000,132963.000000,1856,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,3,110,628,652,582,608,584,604,590,599,599,596,604,592,-99,-99,-99,-99,-99,-99
6,5076.000000,3331036.000000,3770521.000000,0.000000,656.232466,742.813435,0.000000,0.000000,2072996.323679,3036479.689518,-1271671.854215,0.000000,0.000000,0.000000,23.763097,34.807665,-14.577383,0.000000,0.000000,58.570762,614.637837,0.000000,58.570762,24.791890,-0.000000,54.804969,30.278732,0.000000,743,656,0,694,607,0,785,703,0,607,764,0,427,110.587417,116.663649,0.604338,59.289992,   171.216380,    13.084967,   115.000000,    30.000000,    59.000000,300956.000000,5076,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1294380.000000,5076,7,9,2,174,743,612,765,607,770,610,780,621,695,701,701,674,740,611,-99,-99,-99,-99
7,1610.000000,1026699.000000,900301.000000,0.000000,637.701242,559.193167,0.000000,0.000000,344404.924844,216785.297515,-166802.086335,0.000000,0.000000,0.000000,18.251624,11.488464,-8.839620,0.000000,0.000000,29.740088,131.544239,0.000000,29.740088,11.469273,-0.000000,15.729362,33.373043,0.000000,559,638,0,530,612,0,585,665,0,612,575,0,215,64.335919,66.763689,-0.602712,63.557142,   252.340113,    15.885216,   102.000000,    32.000000,    63.000000,102327.000000,1610,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,160,575,613,578,614,584,621,582,634,585,637,535,664,533,661,531,659,-99,-99
8,12.000000,7654.000000,8442.000000,0.000000,637.833333,703.500000,0.000000,0.000000,5.000000,57.666666,-11.000000,0.000000,0.000000,0.000000,0.181995,2.099019,-0.400391,0.000000,0.000000,2.281015,0.221700,0.000000,2.281015,0.470850,-0.000000,4.334019,0.936396,0.000000,704,638,0,703,635,0,705,642,0,635,704,0,12,2.039791,7.139269,0.197844,68.000000,    15.272727,     3.908033,    74.000000,    62.000000,    66.000000,   816.000000,12,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,11.000000,7043.000000,6503.000000,0.000000,640.272727,591.181818,0.000000,0.000000,13.636363,38.181818,20.454545,0.000000,0.000000,0.000000,0.557410,1.560748,0.836115,0.000000,0.000000,2.118159,0.170888,0.000000,2.118159,0.413386,-0.000000,4.202045,0.853953,0.000000,591,640,0,589,637,0,593,643,0,637,589,0,11,4.596644,6.894967,-0.515188,77.181818,    23.763636,     4.874796,    84.000000,    70.000000,    77.000000,   849.000000,11,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
