Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,41.000000,10538.000000,33055.000000,0.000000,257.024390,806.219512,0.000000,0.000000,95.024390,296.975609,-95.219512,0.000000,0.000000,0.000000,0.672135,2.100594,-0.673515,0.000000,0.000000,2.772730,0.958260,0.000000,2.772730,0.978907,-0.000000,5.666750,2.342508,0.000000,806,257,0,804,252,0,809,262,0,252,809,0,30,5.379860,10.759721,0.378033,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10455.000000,41
1,71.000000,20453.000000,38626.000000,0.000000,288.070422,544.028169,0.000000,0.000000,735.943661,284.647887,196.859154,0.000000,0.000000,0.000000,2.503226,0.968196,0.669593,0.000000,0.000000,3.471422,1.975259,0.000000,3.471422,1.405439,-0.000000,3.421137,6.704444,0.000000,544,288,0,538,285,0,549,292,0,285,539,0,36,7.475756,11.747617,0.358682,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18105.000000,71
2,23.000000,8762.000000,13499.000000,0.000000,380.956521,586.913043,0.000000,0.000000,37.826086,46.956521,-4.086956,0.000000,0.000000,0.000000,0.578301,0.717891,-0.062483,0.000000,0.000000,1.296192,0.411253,0.000000,1.296192,0.641290,-0.000000,2.907427,2.513576,0.000000,587,381,0,585,378,0,589,383,0,378,587,0,17,4.282233,5.352791,0.365088,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5865.000000,23
3,204.000000,86574.000000,62616.000000,0.000000,424.382352,306.941176,0.000000,0.000000,5513.294117,4640.176470,3408.588235,0.000000,0.000000,0.000000,4.590968,3.863915,2.838361,0.000000,0.000000,8.454883,9.682818,0.000000,8.454883,3.111722,-0.000000,5.502534,12.535629,0.000000,307,424,0,297,416,0,316,435,0,416,301,0,77,25.310413,25.310413,0.721706,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 52020.000000,204
4,234.000000,103731.000000,107189.000000,0.000000,443.294871,458.072649,0.000000,0.000000,3541.764957,29304.653846,8060.987179,0.000000,0.000000,0.000000,2.456208,20.322733,5.590282,0.000000,0.000000,22.778942,18.665615,0.000000,22.778942,4.320372,-0.000000,21.260940,4.189000,0.000000,458,443,0,450,419,0,465,460,0,419,450,0,125,15.605961,42.656295,-0.279581,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 59670.000000,234
5,65.000000,28329.000000,19628.000000,0.000000,435.830769,301.969230,0.000000,0.000000,275.938461,427.138461,37.661538,0.000000,0.000000,0.000000,1.055831,1.634371,0.144105,0.000000,0.000000,2.690202,1.704854,0.000000,2.690202,1.305700,-0.000000,5.160662,4.039060,0.000000,302,436,0,298,431,0,306,441,0,431,301,0,35,8.218470,10.273087,-0.231090,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16575.000000,65
6,65.000000,29469.000000,19045.000000,0.000000,453.369230,293.000000,0.000000,0.000000,234.000000,535.138461,-5.000000,0.000000,0.000000,0.000000,0.895360,2.047615,-0.019131,0.000000,0.000000,2.942975,1.832988,0.000000,2.942975,1.353878,-0.000000,5.666238,3.745924,0.000000,293,453,0,289,448,0,296,460,0,448,293,0,37,7.000964,12.001653,0.016597,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16575.000000,65
7,106.000000,49691.000000,51241.000000,0.000000,468.783018,483.405660,0.000000,0.000000,1741.556603,818.009433,697.330188,0.000000,0.000000,0.000000,3.471600,1.630611,1.390050,0.000000,0.000000,5.102212,3.728590,0.000000,5.102212,1.930955,-0.000000,4.009496,8.759016,0.000000,483,469,0,476,463,0,492,473,0,463,476,0,52,11.351474,18.162359,0.492945,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27030.000000,106
8,214.000000,125253.000000,80242.000000,0.000000,585.294392,374.962616,0.000000,0.000000,5021.700934,7404.453271,-3509.644859,0.000000,0.000000,0.000000,3.923128,5.784617,-2.741857,0.000000,0.000000,9.707745,15.176014,0.000000,9.707745,3.895640,-0.000000,12.589873,6.328959,0.000000,375,585,0,364,572,0,385,598,0,572,383,0,96,25.835101,31.986315,0.621771,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 54570.000000,214
9,145.000000,87804.000000,51272.000000,0.000000,605.544827,353.599999,0.000000,0.000000,1612.799999,3109.958620,-624.399999,0.000000,0.000000,0.000000,2.117173,4.082541,-0.819669,0.000000,0.000000,6.199715,7.971591,0.000000,6.199715,2.823400,-0.000000,9.009557,5.808310,0.000000,354,606,0,346,593,0,360,613,0,593,351,0,68,14.890556,21.272223,0.347599,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 36975.000000,145
