Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,16325.000000,12493666.000000,6827745.000000,0.000000,765.308790,418.238591,0.000000,0.000000,20332967.687583,25484392.388591,1880188.262169,0.000000,0.000000,0.000000,49.097930,61.537053,4.540082,0.000000,0.000000,110.634983,3000.729600,0.000000,110.634983,54.778915,-0.000000,78.630368,68.350273,0.000000,418,765,0,354,685,0,503,858,0,685,360,0,706,156.724965,181.969255,-0.315278,0.593568,   151.016804,    12.288889,   255.000000,     0.000000,     0.000000,  9690.000000,38
1,24829.000000,25430698.000000,2543955.000000,0.000000,1024.233678,102.459019,0.000000,0.000000,51368979.552481,120110106.198028,-51904488.232192,0.000000,0.000000,0.000000,70.917807,165.818855,-71.657107,0.000000,0.000000,236.736662,6624.768569,0.000000,236.736662,81.392681,-0.000000,147.473643,58.749766,0.000000,102,1024,0,5,845,0,190,1147,0,845,155,0,1112,210.002807,342.815393,0.492950,1.252970,   317.950301,    17.831160,   255.000000,     0.000000,     0.000000, 31110.000000,122
