Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,78459.000000,54871413.000000,38924112.000000,0.000000,699.364164,496.107674,0.000000,0.000000,750315626.367254,407357351.084268,-240402554.462931,0.000000,0.000000,0.000000,223.384807,121.278886,-71.572917,0.000000,0.000000,344.663693,21969.178147,0.000000,344.663693,148.220032,-0.000000,119.746373,210.252573,0.000000,496,699,0,277,536,0,701,844,0,536,558,0,1478,346.449603,476.930623,-0.475599,6.695216,  1662.475499,    40.773465,   255.000000,     0.000000,     0.000000,525300.000000,2060
