Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,67.000000,31499.000000,36049.000000,0.000000,470.134328,538.044776,0.000000,0.000000,1878.865671,93.791044,23.597014,0.000000,0.000000,0.000000,6.904453,0.344663,0.086714,0.000000,0.000000,7.249117,2.372192,0.000000,7.249117,1.540192,-0.000000,2.269862,10.177148,0.000000,538,470,0,527,467,0,546,472,0,467,539,0,53,5.000436,19.001659,0.013215,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17085.000000,67
1,438.000000,211816.000000,267628.000000,0.000000,483.598173,611.022831,0.000000,0.000000,113137.771689,2849.278538,4315.018264,0.000000,0.000000,0.000000,34.012780,0.856582,1.297230,0.000000,0.000000,34.869363,27.451961,0.000000,34.869363,5.239461,-0.000000,4.786736,31.120143,0.000000,611,484,0,580,478,0,644,489,0,478,581,0,221,11.008390,64.048816,0.039045,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,111690.000000,438
2,1141.000000,617080.000000,254075.000000,0.000000,540.823838,222.677475,0.000000,0.000000,1101451.311130,309585.591586,-571291.827344,0.000000,0.000000,0.000000,92.381379,25.965690,-47.915624,0.000000,0.000000,118.347070,102.839280,0.000000,118.347070,10.140970,-0.000000,5.819904,67.416991,0.000000,223,541,0,160,512,0,277,577,0,512,270,0,410,73.372090,132.069763,-0.482375,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,290955.000000,1141
3,35.000000,18213.000000,19714.000000,0.000000,520.371428,563.257142,0.000000,0.000000,60.685714,164.171428,6.657142,0.000000,0.000000,0.000000,0.530064,1.433970,0.058147,0.000000,0.000000,1.964035,0.756716,0.000000,1.964035,0.869894,-0.000000,4.314035,2.610257,0.000000,563,520,0,561,517,0,565,524,0,517,562,0,23,4.008200,7.014350,-0.063977,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  8925.000000,35
4,28.000000,15049.000000,18210.000000,0.000000,537.464285,650.357142,0.000000,0.000000,44.428571,162.964285,-54.642857,0.000000,0.000000,0.000000,0.522538,1.916674,-0.642671,0.000000,0.000000,2.439213,0.588509,0.000000,2.439213,0.767143,-0.000000,5.074539,1.795844,0.000000,650,537,0,648,533,0,652,541,0,533,651,0,24,4.294363,8.588727,0.372409,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7140.000000,28
5,709.000000,395857.000000,305341.000000,0.000000,558.331452,430.664315,0.000000,0.000000,128940.107193,81123.108603,-57591.114245,0.000000,0.000000,0.000000,20.395125,12.831662,-9.109485,0.000000,0.000000,33.226788,178.720650,0.000000,33.226788,13.368644,-0.000000,12.869947,25.488999,0.000000,431,558,0,411,538,0,461,588,0,538,425,0,215,60.118579,60.118579,-0.588652,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,180795.000000,709
6,113.000000,61954.000000,63044.000000,0.000000,548.265486,557.911504,0.000000,0.000000,1363.115044,1002.035398,-322.345132,0.000000,0.000000,0.000000,2.495138,1.834193,-0.590042,0.000000,0.000000,4.329331,4.228415,0.000000,4.329331,2.056311,-0.000000,5.232048,7.228474,0.000000,558,548,0,549,543,0,564,555,0,543,556,0,55,13.909091,17.386364,-0.530122,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 28815.000000,113
7,160.000000,88710.000000,99680.000000,0.000000,554.437500,623.000000,0.000000,0.000000,10134.000000,1489.375000,-2883.000000,0.000000,0.000000,0.000000,11.666867,1.714657,-3.319082,0.000000,0.000000,13.381524,8.988376,0.000000,13.381524,2.998062,-0.000000,3.690950,15.600930,0.000000,623,554,0,607,548,0,637,561,0,548,633,0,92,13.583291,31.346056,-0.294118,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40800.000000,160
8,58.000000,32089.000000,20076.000000,0.000000,553.258620,346.137931,0.000000,0.000000,524.896551,363.120689,307.931034,0.000000,0.000000,0.000000,2.337956,1.617385,1.371564,0.000000,0.000000,3.955342,1.900189,0.000000,3.955342,1.378473,-0.000000,2.838682,6.992881,0.000000,346,553,0,340,549,0,351,559,0,549,340,0,41,12.628604,13.891464,0.656958,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14790.000000,58
9,83.000000,45859.000000,58100.000000,0.000000,552.518072,700.000000,0.000000,0.000000,8144.000000,236.722891,-1168.999999,0.000000,0.000000,0.000000,22.494014,0.653836,-3.228819,0.000000,0.000000,23.147851,4.282145,0.000000,23.147851,2.069334,-0.000000,1.668378,18.512340,0.000000,700,553,0,684,549,0,717,556,0,549,711,0,74,7.072945,33.343883,-0.143743,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 21165.000000,83
10,202.000000,113754.000000,108972.000000,0.000000,563.138613,539.465346,0.000000,0.000000,7586.257425,6054.118811,-3090.029702,0.000000,0.000000,0.000000,6.400674,5.107979,-2.607118,0.000000,0.000000,11.508653,25.897443,0.000000,11.508653,5.088953,-0.000000,7.268897,12.055955,0.000000,539,563,0,525,553,0,551,574,0,553,535,0,114,26.663234,33.011623,-0.663889,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 51510.000000,202
11,102.000000,57671.000000,59335.000000,0.000000,565.401960,581.715686,0.000000,0.000000,1876.754901,2210.519607,-1748.343137,0.000000,0.000000,0.000000,3.937984,4.638321,-3.668538,0.000000,0.000000,8.576305,4.807459,0.000000,8.576305,2.192592,-0.000000,11.517077,3.167075,0.000000,582,565,0,573,555,0,590,573,0,555,590,0,66,22.974862,24.326325,0.737816,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26010.000000,102
12,334.000000,188374.000000,218135.000000,0.000000,563.994011,653.098802,0.000000,0.000000,44461.739520,5275.988023,-11770.802395,0.000000,0.000000,0.000000,19.186296,2.276714,-5.079380,0.000000,0.000000,21.463011,17.881604,0.000000,21.463011,4.228664,-0.000000,4.789062,23.324041,0.000000,653,564,0,627,557,0,674,573,0,557,654,0,129,16.603721,48.773431,-0.270492,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 85170.000000,334
13,1401.000000,864464.000000,500755.000000,0.000000,617.033547,357.426837,0.000000,0.000000,150864.750892,992311.423269,262243.938615,0.000000,0.000000,0.000000,9.623586,63.299042,16.728407,0.000000,0.000000,72.922628,329.324151,0.000000,72.922628,18.147290,-0.000000,47.518784,12.665462,0.000000,357,617,0,337,561,0,384,655,0,561,341,0,470,48.886249,97.772499,-0.278694,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,357255.000000,1401
14,28.000000,15808.000000,13085.000000,0.000000,564.571428,467.321428,0.000000,0.000000,84.107142,54.857142,11.857142,0.000000,0.000000,0.000000,0.989210,0.645192,0.139455,0.000000,0.000000,1.634403,0.618783,0.000000,1.634403,0.786627,-0.000000,2.643674,3.490629,0.000000,467,565,0,464,562,0,470,567,0,562,465,0,20,5.304788,6.365746,0.340629,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7140.000000,28
