Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,505653.000000,358810011.000000,242068864.000000,0.000000,709.597314,478.725260,0.000000,0.000000,19015758320.943572,27625450234.120384,-9819755183.012464,0.000000,0.000000,0.000000,472.037894,685.760680,-243.760805,0.000000,0.000000,1157.798575,264285.697837,0.000000,1157.798575,514.087247,-0.000000,516.648200,314.301856,0.000000,479,710,0,61,192,0,844,1239,0,192,764,0,3620,935.363039,1250.734485,0.578821,255.000000,     0.000000,     0.000002,   255.000000,   255.000000,   255.000000,128941515.000000,505653
