Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,3738.000000,1681001.000000,2318533.000000,0.000000,449.705992,620.260299,0.000000,0.000000,1042143.728464,2131983.885767,-547672.930711,0.000000,0.000000,0.000000,17.964227,36.750635,-9.440656,0.000000,0.000000,54.714863,571.070792,0.000000,54.714863,23.897087,-0.000000,47.553771,27.938437,0.000000,620,450,0,585,408,0,664,500,0,408,638,0,453,85.553695,99.632151,0.393958,113.132691,   159.480916,    12.628575,   150.000000,    90.000000,   111.000000,422890.000000,3738,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,168,639,408,662,418,615,499,611,498,588,497,593,414,-99,-99,-99,-99,-99,-99
1,1.000000,410.000000,601.000000,0.000000,410.000000,601.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,601,410,0,601,410,0,601,410,0,410,601,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   134.000000,   134.000000,   134.000000,   134.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,2.000000,822.000000,1195.000000,0.000000,411.000000,597.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,inf,0.000000,598,411,0,597,411,0,598,411,0,411,597,0,2,0.000000,1.000000,0.000000,134.000000,     2.000000,     1.414213,   135.000000,   133.000000,   133.000000,   268.000000,2,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,6885.000000,3276241.000000,4629719.000000,0.000000,475.851997,672.435584,0.000000,0.000000,3943190.681771,5621352.185038,-2336918.139287,0.000000,0.000000,0.000000,30.105269,42.917610,-17.841782,0.000000,0.000000,73.022880,973.717034,0.000000,73.022880,31.204439,-0.000000,63.679224,35.823508,0.000000,672,476,0,620,419,0,735,528,0,419,670,0,491,133.267594,140.603425,0.613039,118.472040,   206.560701,    14.372219,   165.000000,    89.000000,   117.000000,815680.000000,6885,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1755675.000000,6885,8,9,2,177,673,419,681,420,686,422,690,423,732,436,628,528,621,512,671,419,-99,-99
4,3263.000000,1518937.000000,1829551.000000,0.000000,465.503217,560.695985,0.000000,0.000000,864094.417407,1533613.716211,-481327.807845,0.000000,0.000000,0.000000,17.854119,31.687882,-9.945306,0.000000,0.000000,49.542001,466.850108,0.000000,49.542001,21.606714,-0.000000,44.382499,25.998545,0.000000,561,466,0,526,420,0,592,511,0,420,585,0,392,74.468768,102.676635,0.481551,116.443763,   116.463957,    10.791846,   146.000000,    92.000000,   117.000000,379956.000000,3263,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,340,587,422,590,425,557,505,527,511,526,446,528,444,530,441,-99,-99,-99,-99
5,1.000000,431.000000,544.000000,0.000000,431.000000,544.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,544,431,0,544,431,0,544,431,0,431,544,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   139.000000,   139.000000,   139.000000,   139.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,6139.000000,3003900.000000,4563333.000000,0.000000,489.314220,743.334907,0.000000,0.000000,3626807.429222,3235490.868544,-1297672.037465,0.000000,0.000000,0.000000,32.264701,28.783482,-11.544313,0.000000,0.000000,61.048183,795.419295,0.000000,61.048183,28.203178,-0.000000,36.643738,54.828041,0.000000,743,489,0,693,440,0,787,534,0,440,741,0,400,124.012539,124.012539,-0.710573,113.563935,   122.307210,    11.059259,   155.000000,    92.000000,   111.000000,697169.000000,6139,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,180,747,441,759,442,782,453,786,514,694,530,742,441,-99,-99,-99,-99,-99,-99
7,2412.000000,1161710.000000,1139135.000000,0.000000,481.637645,472.278192,0.000000,0.000000,444046.332918,526745.301824,17543.140132,0.000000,0.000000,0.000000,13.727513,16.284118,0.542339,0.000000,0.000000,30.011632,223.246332,0.000000,30.011632,14.941430,-0.000000,29.338403,26.738243,0.000000,472,482,0,440,452,0,500,515,0,452,471,0,253,61.228087,64.289491,-0.200623,112.296849,   190.436107,    13.799858,   154.000000,    89.000000,   109.000000,270860.000000,2412,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,3,105,479,452,500,462,465,515,441,473,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,3079.000000,1573775.000000,1315461.000000,0.000000,511.131860,427.236440,0.000000,0.000000,942585.871386,710002.464436,63305.005196,0.000000,0.000000,0.000000,21.043017,15.850644,1.413269,0.000000,0.000000,36.893661,331.548059,0.000000,36.893661,18.208461,-0.000000,29.444271,34.609660,0.000000,427,511,0,384,476,0,462,540,0,476,435,0,289,66.040861,80.487299,0.249252,113.395582,   176.465945,    13.284048,   162.000000,    88.000000,   110.000000,349145.000000,3079,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,171,435,476,461,533,385,521,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,2062.000000,1079783.000000,1217944.000000,0.000000,523.658098,590.661493,0.000000,0.000000,444111.722599,300475.959747,-12528.646944,0.000000,0.000000,0.000000,16.921571,11.448752,-0.477367,0.000000,0.000000,28.370324,193.503009,0.000000,28.370324,13.910535,-0.000000,23.645488,28.833971,0.000000,591,524,0,559,499,0,620,547,0,499,579,0,237,48.179534,61.228158,-0.086356,118.648399,    81.770058,     9.042679,   145.000000,    95.000000,   119.000000,244653.000000,2062,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,3,108,614,505,620,532,612,545,565,538,560,520,579,500,-99,-99,-99,-99,-99,-99
