Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,4058.000000,81324.000000,317143.000000,0.000000,20.040413,78.152538,0.000000,0.000000,3070336.578856,733501.372104,376644.983735,0.000000,0.000000,0.000000,47.435476,11.332303,5.819014,0.000000,0.000000,58.767779,503.692289,0.000000,58.767779,22.443090,-0.000000,25.125290,54.128583,0.000000,78,20,0,11,0,0,126,52,0,0,11,0,220,52.638543,116.412163,0.155918,127.188516,   120.803249,    10.991053,   159.000000,   104.000000,   126.000000,516131.000000,4058,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,171,126,1,124,27,109,45,107,48,14,3,-99,-99,-99,-99,-99,-99,-99,-99
1,4188.000000,124912.000000,731224.000000,0.000000,29.826170,174.599808,0.000000,0.000000,1879029.279846,1220421.451766,288864.660935,0.000000,0.000000,0.000000,27.835005,18.078716,4.279097,0.000000,0.000000,45.913722,484.910512,0.000000,45.913722,22.020683,-0.000000,32.075552,42.891124,0.000000,175,30,0,128,0,0,213,70,0,0,153,0,257,74.795602,90.823231,0.360036,129.265042,    67.875758,     8.238674,   152.000000,   106.000000,   129.000000,541362.000000,4188,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,351,206,0,210,46,212,59,203,61,176,70,133,34,128,15,129,13,-99,-99
2,2671.000000,53845.000000,644511.000000,0.000000,20.159116,241.299513,0.000000,0.000000,874068.389367,428845.375514,-102586.293148,0.000000,0.000000,0.000000,23.585598,11.571834,-2.768157,0.000000,0.000000,35.157432,265.265942,0.000000,35.157432,16.286986,-0.000000,24.293505,36.085648,0.000000,241,20,0,210,0,0,281,48,0,0,210,0,167,49.140986,72.687709,-0.215912,129.889180,    94.646890,     9.728663,   173.000000,   107.000000,   129.000000,346934.000000,2671,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,171,280,0,272,25,215,47,210,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,4840.000000,242316.000000,1745199.000000,0.000000,50.065289,360.578305,0.000000,0.000000,1845648.322107,2530215.368594,547556.255371,0.000000,0.000000,0.000000,22.543523,30.905113,6.688082,0.000000,0.000000,53.448637,651.979717,0.000000,53.448637,25.533893,-0.000000,47.026321,34.692544,0.000000,361,50,0,325,0,0,409,89,0,0,337,0,324,96.037113,101.753608,-0.506058,128.663016,    88.646699,     9.415237,   155.000000,   107.000000,   128.000000,622729.000000,4840,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,174,366,0,408,54,400,66,392,88,327,80,337,0,359,0,-99,-99,-99,-99
4,3704.000000,102570.000000,1664403.000000,0.000000,27.691684,449.352861,0.000000,0.000000,2043443.809664,741609.903887,172759.968142,0.000000,0.000000,0.000000,35.656173,12.940395,3.014499,0.000000,0.000000,48.596568,452.317777,0.000000,48.596568,21.267763,-0.000000,27.109833,45.951862,0.000000,449,28,0,408,0,0,490,56,0,0,410,0,267,56.474449,82.694729,0.129714,130.390388,    72.211584,     8.497739,   156.000000,   106.000000,   130.000000,482966.000000,3704,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,3,114,484,0,490,15,489,41,485,54,413,48,410,2,-99,-99,-99,-99,-99,-99
5,4740.000000,144466.000000,2497270.000000,0.000000,30.478059,526.850210,0.000000,0.000000,2374929.649788,2009980.718143,-740975.578059,0.000000,0.000000,0.000000,29.827232,25.243763,-9.306065,0.000000,0.000000,55.070996,666.348748,0.000000,55.070996,25.813731,-0.000000,33.540803,48.230958,0.000000,527,30,0,489,0,0,589,74,0,0,489,0,258,94.013517,127.045293,-0.664669,128.745358,    57.552573,     7.586341,   156.000000,   108.000000,   128.000000,610253.000000,4740,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,351,589,0,514,71,509,73,503,72,492,66,489,58,489,0,-99,-99,-99,-99
6,4433.000000,172333.000000,2652520.000000,0.000000,38.875028,598.357771,0.000000,0.000000,2451758.574779,1171576.765621,-220476.794721,0.000000,0.000000,0.000000,33.667747,16.088187,-3.027605,0.000000,0.000000,49.755934,532.486627,0.000000,49.755934,23.075671,-0.000000,31.427348,46.543208,0.000000,598,39,0,551,0,0,651,67,0,0,594,0,325,67.932243,101.391408,-0.165859,130.209113,    65.809826,     8.112325,   159.000000,   108.000000,   130.000000,577217.000000,4433,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,177,610,0,651,45,552,63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,2225.000000,33439.000000,1472680.000000,0.000000,15.028764,661.878651,0.000000,0.000000,896041.235954,233082.159101,41248.766292,0.000000,0.000000,0.000000,30.847594,8.024211,1.420052,0.000000,0.000000,38.871806,245.511065,0.000000,38.871806,15.668792,-0.000000,19.635931,38.768112,0.000000,662,15,0,615,0,0,699,43,0,0,615,0,212,43.082513,84.161190,0.061900,128.116404,    80.334915,     8.962974,   169.000000,   110.000000,   127.000000,285059.000000,2225,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,3,105,699,1,696,12,695,24,690,36,618,3,-99,-99,-99,-99,-99,-99,-99,-99
8,4909.000000,149322.000000,3645897.000000,0.000000,30.418007,742.696475,0.000000,0.000000,2693851.749031,1666444.248115,-165699.168466,0.000000,0.000000,0.000000,32.288632,19.974078,-1.986077,0.000000,0.000000,52.262710,640.991160,0.000000,52.262710,25.317803,-0.000000,35.687198,45.953398,0.000000,743,30,0,695,0,0,795,73,0,0,704,0,329,73.897485,101.229432,-0.156010,129.915461,   108.395256,    10.411304,   197.000000,   109.000000,   128.000000,637755.000000,4909,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,180,793,0,753,73,696,40,699,30,700,27,700,24,704,0,-99,-99,-99,-99
9,4973.000000,285659.000000,4006566.000000,0.000000,57.441986,805.663784,0.000000,0.000000,2017885.847576,2636950.513170,-360502.998190,0.000000,0.000000,0.000000,23.772342,31.065429,-4.247019,0.000000,0.000000,54.837772,720.460868,0.000000,54.837772,26.841402,-0.000000,45.771863,37.211002,0.000000,806,57,0,758,0,0,844,96,0,0,799,0,399,94.641770,105.646627,0.430661,130.056102,    70.069860,     8.370774,   161.000000,   110.000000,   129.000000,646769.000000,4973,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,844,88,764,87,761,79,759,76,802,0,-99,-99,-99,-99,-99,-99,-99,-99
10,590.000000,6368.000000,491398.000000,0.000000,10.793220,832.877966,0.000000,0.000000,38801.213559,36698.772881,18363.111864,0.000000,0.000000,0.000000,7.841081,7.416212,3.710880,0.000000,0.000000,15.257294,44.380497,0.000000,15.257294,6.661868,-0.000000,10.968017,18.679258,0.000000,833,11,0,811,0,0,844,32,0,0,811,0,66,44.014533,45.389988,0.756806,129.354237,    59.339498,     7.703213,   149.000000,   112.000000,   129.000000, 76319.000000,590,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,205,844,29,844,31,839,28,811,0,819,0,820,0,-99,-99,-99,-99,-99,-99
