Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,18.000000,5927.000000,7358.000000,0.000000,329.277777,408.777777,0.000000,0.000000,27.111111,51.611111,-22.888888,0.000000,0.000000,0.000000,0.574712,1.094073,-0.485208,0.000000,0.000000,1.668786,0.393350,0.000000,1.668786,0.627176,-0.000000,3.681165,1.667297,0.000000,409,329,0,407,326,0,411,332,0,326,410,0,18,4.662737,6.994106,0.539695,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  4590.000000,18
1,233.000000,82023.000000,183786.000000,0.000000,352.030042,788.781115,0.000000,0.000000,16613.836909,9932.789699,-10352.467811,0.000000,0.000000,0.000000,11.587650,6.927821,-7.220534,0.000000,0.000000,18.515471,28.141057,0.000000,18.515471,5.304814,-0.000000,5.566920,17.677158,0.000000,789,352,0,775,342,0,806,369,0,342,800,0,162,33.398458,38.346378,-0.629332,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 59415.000000,233
2,67.000000,23630.000000,26161.000000,0.000000,352.686567,390.462686,0.000000,0.000000,650.656716,1186.417910,-786.283582,0.000000,0.000000,0.000000,2.391032,4.359847,-2.889434,0.000000,0.000000,6.750880,2.075707,0.000000,6.750880,1.440731,-0.000000,9.984124,2.237792,0.000000,390,353,0,386,344,0,397,361,0,344,397,0,52,13.527311,20.905845,0.621218,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17085.000000,67
3,221.000000,78895.000000,151682.000000,0.000000,356.990950,686.343891,0.000000,0.000000,2273.864253,7353.981900,-175.312217,0.000000,0.000000,0.000000,1.701798,5.503844,-0.131206,0.000000,0.000000,7.205643,9.349220,0.000000,7.205643,3.057649,-0.000000,11.398721,6.327336,0.000000,686,357,0,680,347,0,693,370,0,347,684,0,79,13.007720,23.013658,0.034454,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 56355.000000,221
4,18.000000,6620.000000,12625.000000,0.000000,367.777777,701.388888,0.000000,0.000000,26.277777,31.111111,7.555555,0.000000,0.000000,0.000000,0.557047,0.659506,0.160165,0.000000,0.000000,1.216553,0.341722,0.000000,1.216553,0.584570,-0.000000,2.805402,2.112159,0.000000,701,368,0,699,366,0,703,370,0,366,700,0,16,4.952542,4.952542,-0.630613,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  4590.000000,18
5,442.000000,173006.000000,341392.000000,0.000000,391.416289,772.380090,0.000000,0.000000,9706.144796,50993.402714,14784.063348,0.000000,0.000000,0.000000,2.882816,15.145523,4.391006,0.000000,0.000000,18.028340,24.380831,0.000000,18.028340,4.937694,-0.000000,22.086528,6.587256,0.000000,772,391,0,763,369,0,783,412,0,369,769,0,148,21.006053,45.163014,-0.310743,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,112710.000000,442
6,341.000000,129085.000000,277091.000000,0.000000,378.548387,812.583577,0.000000,0.000000,13156.868035,7992.451612,-3295.129032,0.000000,0.000000,0.000000,5.522639,3.354858,-1.383141,0.000000,0.000000,8.877497,16.614591,0.000000,8.877497,4.076100,-0.000000,8.552778,13.000892,0.000000,813,379,0,802,369,0,827,389,0,369,813,0,96,22.244109,27.805137,-0.453054,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 86955.000000,341
7,202.000000,77850.000000,137537.000000,0.000000,385.396039,680.876237,0.000000,0.000000,1965.905940,10022.316831,-1681.099009,0.000000,0.000000,0.000000,1.658673,8.456025,-1.418376,0.000000,0.000000,10.114699,12.013994,0.000000,10.114699,3.466120,-0.000000,13.504413,5.355525,0.000000,681,385,0,673,372,0,687,399,0,372,685,0,122,14.278064,27.536267,0.197678,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 51510.000000,202
8,31.000000,11913.000000,16715.000000,0.000000,384.290322,539.193548,0.000000,0.000000,106.838709,110.387096,75.258064,0.000000,0.000000,0.000000,1.097100,1.133537,0.772806,0.000000,0.000000,2.230638,0.646374,0.000000,2.230638,0.803974,-0.000000,4.842589,2.061767,0.000000,539,384,0,536,381,0,542,388,0,381,536,0,25,8.387023,9.784860,-0.773612,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7905.000000,31
9,1999.000000,879052.000000,1134642.000000,0.000000,439.745872,567.604802,0.000000,0.000000,1882793.793896,2527904.903451,-1276865.760380,0.000000,0.000000,0.000000,74.768562,100.386891,-50.706252,0.000000,0.000000,175.155454,4934.659550,0.000000,175.155454,70.247131,-0.000000,54.665615,27.453453,0.000000,568,440,0,523,385,0,632,504,0,385,579,0,858,138.156259,150.831145,0.661678,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,509745.000000,1999
