Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,79.000000,15112.000000,55845.000000,0.000000,191.291139,706.898734,0.000000,0.000000,691.189873,2612.303797,1221.329113,0.000000,0.000000,0.000000,2.039050,7.706447,3.602991,0.000000,0.000000,9.745497,2.732284,0.000000,9.745497,1.652962,-0.000000,12.361493,2.160729,0.000000,707,191,0,702,181,0,713,202,0,181,704,0,64,12.229033,23.346335,-0.452175,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 20145.000000,79
1,2646.000000,705655.000000,1978087.000000,0.000000,266.687452,747.576341,0.000000,0.000000,5272944.078986,4224218.523431,-2999066.365457,0.000000,0.000000,0.000000,144.078787,115.423238,-81.946980,0.000000,0.000000,259.502026,9914.732700,0.000000,259.502026,99.572750,-0.000000,31.737040,67.871186,0.000000,748,267,0,683,207,0,843,339,0,207,765,0,1071,172.418014,208.991532,-0.698851,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,674730.000000,2646
2,1.000000,217.000000,563.000000,0.000000,217.000000,563.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,563,217,0,563,217,0,563,217,0,217,563,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   255.000000,1
3,1.000000,218.000000,561.000000,0.000000,218.000000,561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,561,218,0,561,218,0,561,218,0,218,561,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   255.000000,1
4,3.000000,658.000000,1676.000000,0.000000,219.333333,558.666666,0.000000,0.000000,0.666666,0.666666,0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,0.077040,0.000000,0.000000,0.308160,0.017805,0.000000,0.308160,0.133437,-0.000000,0.703569,1.218618,0.000000,559,219,0,558,219,0,559,220,0,219,558,0,3,1.414213,1.414213,0.785398,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   765.000000,3
5,28.000000,6252.000000,15366.000000,0.000000,223.285714,548.785714,0.000000,0.000000,472.714285,73.714285,-166.285714,0.000000,0.000000,0.000000,5.559742,0.866977,-1.955739,0.000000,0.000000,6.426719,0.995254,0.000000,6.426719,0.997624,-0.000000,1.286105,8.080421,0.000000,549,223,0,542,220,0,556,226,0,220,556,0,28,6.381257,14.889600,-0.347421,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7140.000000,28
6,1.000000,227.000000,537.000000,0.000000,227.000000,537.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,537,227,0,537,227,0,537,227,0,227,537,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   255.000000,1
7,2.000000,456.000000,1051.000000,0.000000,228.000000,525.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,inf,0.000000,526,228,0,525,228,0,526,228,0,228,525,0,2,0.000000,1.000000,0.000000,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   510.000000,2
8,6.000000,1374.000000,3195.000000,0.000000,229.000000,532.500000,0.000000,0.000000,9.500000,2.000000,-3.000000,0.000000,0.000000,0.000000,0.871341,0.183440,-0.275160,0.000000,0.000000,1.054782,0.084125,0.000000,1.054782,0.290044,-0.000000,0.775448,2.587628,0.000000,533,229,0,531,228,0,534,230,0,228,534,0,6,2.119478,3.179217,-0.337370,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  1530.000000,6
9,2.000000,459.000000,1058.000000,0.000000,229.500000,529.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,-nan,0.000000,0.000000,529,230,0,529,229,0,529,230,0,229,529,0,2,0.000000,1.000000,-0.000000,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   510.000000,2
