Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,20327.000000,3041753.000000,11422063.000000,0.000000,149.641019,561.915826,0.000000,0.000000,25911584.978679,45862353.518040,-3340996.215919,0.000000,0.000000,0.000000,46.708536,82.672033,-6.022520,0.000000,0.000000,129.380570,3825.218981,0.000000,129.380570,61.848354,-0.000000,94.550253,69.904525,0.000000,562,150,0,492,39,0,638,240,0,39,564,0,700,147.927106,203.653070,0.161590,15.405126,  3691.170854,    60.755006,   255.000000,     0.000000,     0.000000,313140.000000,1228
1,40114.000000,10394998.000000,10032272.000000,0.000000,259.136411,250.094032,0.000000,0.000000,125507669.311089,161298425.557489,45769293.456762,0.000000,0.000000,0.000000,91.399181,117.463291,33.330839,0.000000,0.000000,208.862473,9625.103853,0.000000,208.862473,98.107613,-0.000000,136.816225,95.726634,0.000000,250,259,0,147,131,0,403,379,0,131,167,0,1088,300.286786,309.973456,-0.599040,13.940644,  3360.606478,    57.970738,   255.000000,     0.000000,     0.000000,559215.000000,2193
2,96542.000000,61095639.000000,50828425.000000,0.000000,632.839997,526.490284,0.000000,0.000000,959150290.383385,672061051.432497,46859918.417685,0.000000,0.000000,0.000000,216.569988,151.747078,10.580669,0.000000,0.000000,368.317067,32751.912487,0.000000,368.317067,180.974894,-0.000000,162.754486,196.279729,0.000000,526,633,0,299,433,0,752,816,0,433,625,0,1916,387.816684,458.697018,0.157770,11.468687,  2793.013381,    52.848967,   255.000000,     0.000000,     0.000000,1107210.000000,4342
