Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,2227.000000,574083.000000,1526925.000000,0.000000,257.783116,685.642119,0.000000,0.000000,460531.769196,463088.245172,35053.143691,0.000000,0.000000,0.000000,15.835531,15.923436,1.205313,0.000000,0.000000,31.758967,250.703296,0.000000,31.758967,15.833612,-0.000000,28.744473,26.638157,0.000000,686,258,0,655,223,0,719,292,0,223,690,0,298,88.904260,95.849906,-0.767173,96.612034,   105.087510,    10.251219,   127.000000,    75.000000,    95.000000,215155.000000,2227,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,168,691,223,719,265,689,285,687,283,660,270,659,267,660,255,673,231,-99,-99
1,3600.000000,1007081.000000,2733526.000000,0.000000,279.744722,759.312777,0.000000,0.000000,692209.812222,2260030.399721,503734.442777,0.000000,0.000000,0.000000,12.545878,40.961666,9.129878,0.000000,0.000000,53.507544,430.545419,0.000000,53.507544,20.749588,-0.000000,50.392120,23.958824,0.000000,759,280,0,723,226,0,786,328,0,226,765,0,342,65.659207,106.305383,-0.285574,98.912777,   231.440014,    15.213152,   175.000000,    70.000000,    96.000000,356086.000000,3600,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,3,114,762,229,786,310,780,327,723,261,730,253,734,248,-99,-99,-99,-99,-99,-99
2,8.000000,1836.000000,5163.000000,0.000000,229.500000,645.375000,0.000000,0.000000,7.875000,6.000000,-1.500000,0.000000,0.000000,0.000000,0.492187,0.375000,-0.093750,0.000000,0.000000,0.867187,0.175781,0.000000,0.867187,0.419262,-0.000000,1.500595,1.947576,0.000000,645,230,0,644,228,0,647,231,0,228,647,0,8,3.429972,3.429972,-0.506098,115.375000,     2.553571,     1.597989,   118.000000,   114.000000,   114.000000,   923.000000,8,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,409.000000,99312.000000,267445.000000,0.000000,242.816625,653.899755,0.000000,0.000000,22148.889975,23015.246943,-15712.518337,0.000000,0.000000,0.000000,7.295485,7.580849,-5.175449,0.000000,0.000000,14.876335,28.520708,0.000000,14.876335,5.340478,-0.000000,18.423010,7.798901,0.000000,654,243,0,638,228,0,666,259,0,228,652,0,124,39.063373,43.248734,0.771617,99.332518,   117.688180,    10.848418,   129.000000,    80.000000,    97.000000, 40627.000000,409,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,1,120,661,231,665,230,666,232,638,254,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,1.000000,230.000000,844.000000,0.000000,230.000000,844.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,844,230,0,844,230,0,844,230,0,230,844,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   114.000000,   114.000000,   114.000000,   114.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5,29.000000,6838.000000,12877.000000,0.000000,235.793103,444.034482,0.000000,0.000000,82.965517,244.758620,121.206896,0.000000,0.000000,0.000000,0.931179,2.747097,1.360389,0.000000,0.000000,3.678277,0.707381,0.000000,3.678277,0.841059,-0.000000,6.352508,1.537642,0.000000,444,236,0,441,231,0,447,242,0,231,441,0,29,6.804276,12.474506,-0.491134,84.827586,     3.076354,     1.753954,    88.000000,    81.000000,    84.000000,  2460.000000,29,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,6.000000,1439.000000,4210.000000,0.000000,239.833333,701.666666,0.000000,0.000000,1.333333,10.833333,2.666666,0.000000,0.000000,0.000000,0.122293,0.993635,0.244587,0.000000,0.000000,1.115929,0.061692,0.000000,1.115929,0.248379,-0.000000,2.811851,0.660371,0.000000,702,240,0,701,238,0,702,242,0,238,701,0,6,1.033627,4.134509,-0.255778,105.500000,    30.700000,     5.540758,   110.000000,    97.000000,   105.000000,   633.000000,6,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,2033.000000,562600.000000,1252010.000000,0.000000,276.733890,615.843580,0.000000,0.000000,355328.258730,353123.034923,-19860.622725,0.000000,0.000000,0.000000,13.796848,13.711223,-0.771157,0.000000,0.000000,27.508072,188.576995,0.000000,27.508072,13.732333,-0.000000,25.186599,26.642968,0.000000,616,277,0,587,248,0,642,303,0,248,632,0,229,75.711618,75.711618,-0.757667,101.737333,   277.046130,    16.644702,   168.000000,    73.000000,    99.000000,206832.000000,2033,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,165,633,248,640,263,641,267,603,303,588,259,594,258,596,257,-99,-99,-99,-99
8,1446.000000,384092.000000,658281.000000,0.000000,265.623789,455.242738,0.000000,0.000000,335745.798755,102673.341632,-73769.950207,0.000000,0.000000,0.000000,20.533021,6.279137,-4.511508,0.000000,0.000000,26.812158,108.575951,0.000000,26.812158,10.419978,-0.000000,14.906693,31.245393,0.000000,455,266,0,424,249,0,487,284,0,249,474,0,207,36.441155,65.594080,-0.282173,96.724066,   177.611697,    13.327103,   145.000000,    73.000000,    97.000000,139863.000000,1446,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,159,479,250,482,253,487,259,434,282,424,271,429,267,430,262,-99,-99,-99,-99
9,4637.000000,1398855.000000,2594910.000000,0.000000,301.672417,559.609661,0.000000,0.000000,1722813.487168,2902431.402199,356464.075695,0.000000,0.000000,0.000000,22.280356,37.535813,4.609986,0.000000,0.000000,59.816170,815.059338,0.000000,59.816170,28.549244,-0.000000,47.746268,35.113247,0.000000,560,302,0,513,255,0,598,370,0,255,581,0,486,88.239680,119.383096,-0.271814,94.649342,   182.708764,    13.516980,   138.000000,    72.000000,    92.000000,438889.000000,4637,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,177,581,255,581,363,571,369,517,307,516,303,513,288,-99,-99,-99,-99,-99,-99
10,3528.000000,1083772.000000,1732159.000000,0.000000,307.191609,490.974773,0.000000,0.000000,623850.754818,1930122.471655,223534.053287,0.000000,0.000000,0.000000,11.615625,35.937409,4.162033,0.000000,0.000000,47.553034,400.112964,0.000000,47.553034,20.002823,-0.000000,46.278809,25.271882,0.000000,491,307,0,459,261,0,515,354,0,261,493,0,306,56.769870,94.278535,-0.164875,96.494897,   174.009046,    13.191248,   139.000000,    69.000000,    96.000000,340434.000000,3528,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,171,493,261,499,264,507,265,515,354,479,343,459,287,-99,-99,-99,-99,-99,-99
11,26.000000,7003.000000,16819.000000,0.000000,269.346153,646.884615,0.000000,0.000000,26.653846,557.884615,70.038461,0.000000,0.000000,0.000000,0.346041,7.242912,0.909296,0.000000,0.000000,7.588954,1.679531,0.000000,7.588954,1.295967,-0.000000,8.002003,1.408863,0.000000,647,269,0,646,261,0,649,276,0,261,647,0,26,3.025099,15.125497,-0.128907,107.576923,    33.373846,     5.777010,   118.000000,    94.000000,   107.000000,  2797.000000,26,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
