Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,79.000000,12405.000000,62289.000000,0.000000,157.025316,788.468354,0.000000,0.000000,591.670886,851.949367,243.063291,0.000000,0.000000,0.000000,1.745463,2.513299,0.717050,0.000000,0.000000,4.258763,3.872711,0.000000,4.258763,1.967920,-0.000000,6.601522,4.414682,0.000000,788,157,0,784,149,0,794,163,0,149,784,0,51,11.656250,16.318750,-0.539610,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 20145.000000,79
1,130.000000,22494.000000,108923.000000,0.000000,173.030769,837.869230,0.000000,0.000000,1454.776923,1543.876923,356.523076,0.000000,0.000000,0.000000,2.209048,2.344345,0.541372,0.000000,0.000000,4.553393,4.885687,0.000000,4.553393,2.210359,-0.000000,7.414120,5.806606,0.000000,838,173,0,831,166,0,844,180,0,166,838,0,55,17.341099,18.675030,-0.723241,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 33150.000000,130
2,425.000000,81461.000000,317380.000000,0.000000,191.672941,746.776470,0.000000,0.000000,42577.764705,33645.538823,-33315.070588,0.000000,0.000000,0.000000,13.324909,10.529528,-10.426106,0.000000,0.000000,23.854438,31.601315,0.000000,23.854438,5.621504,-0.000000,6.154196,24.573626,0.000000,747,192,0,726,174,0,763,208,0,174,755,0,169,45.175629,49.161714,-0.718766,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,108375.000000,425
3,83.000000,17581.000000,17691.000000,0.000000,211.819277,213.144578,0.000000,0.000000,764.265060,1398.289156,720.168674,0.000000,0.000000,0.000000,2.110927,3.862123,1.989131,0.000000,0.000000,5.973050,4.196018,0.000000,5.973050,2.048418,-0.000000,8.797998,3.492737,0.000000,213,212,0,209,202,0,220,218,0,202,209,0,54,13.133987,19.103981,-0.578064,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 21165.000000,83
4,276.000000,60017.000000,124193.000000,0.000000,217.452898,449.974637,0.000000,0.000000,5540.822463,16274.387681,-83.829710,0.000000,0.000000,0.000000,3.083392,9.056475,-0.046650,0.000000,0.000000,12.139867,27.922491,0.000000,12.139867,5.284173,-0.000000,13.728021,8.009554,0.000000,450,217,0,441,204,0,461,233,0,204,458,0,116,20.000609,29.000884,0.007809,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 70380.000000,276
5,217.000000,45636.000000,150916.000000,0.000000,210.304147,695.465437,0.000000,0.000000,10051.990783,2083.926267,-1146.718894,0.000000,0.000000,0.000000,7.708545,1.598095,-0.879381,0.000000,0.000000,9.306640,11.545679,0.000000,9.306640,3.397893,-0.000000,5.708240,13.158231,0.000000,695,210,0,684,204,0,708,216,0,204,704,0,97,12.118784,24.237569,-0.140126,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 55335.000000,217
6,944.000000,209722.000000,525487.000000,0.000000,222.163135,556.659957,0.000000,0.000000,801649.846398,100648.877118,184732.366525,0.000000,0.000000,0.000000,86.567602,10.868750,19.948657,0.000000,0.000000,97.436352,542.932719,0.000000,97.436352,23.300916,-0.000000,11.553067,45.368969,0.000000,557,222,0,499,209,0,596,250,0,209,519,0,444,42.236078,99.924380,0.242527,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,240720.000000,944
7,185.000000,42311.000000,89691.000000,0.000000,228.708108,484.816216,0.000000,0.000000,2461.751351,4430.237837,-1010.924324,0.000000,0.000000,0.000000,2.335331,4.202729,-0.959009,0.000000,0.000000,6.538060,8.895066,0.000000,6.538060,2.982459,-0.000000,9.886448,6.399556,0.000000,485,229,0,475,218,0,491,239,0,218,484,0,76,17.366759,22.793871,0.399385,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 47175.000000,185
8,162.000000,36406.000000,87706.000000,0.000000,224.728395,541.395061,0.000000,0.000000,11116.716049,620.049382,528.382716,0.000000,0.000000,0.000000,12.587993,0.702111,0.598313,0.000000,0.000000,13.290104,8.480199,0.000000,13.290104,2.912078,-0.000000,3.634033,15.746268,0.000000,541,225,0,527,221,0,558,229,0,221,534,0,85,8.010078,31.039053,0.050169,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 41310.000000,162
9,113.000000,25634.000000,44903.000000,0.000000,226.849557,397.371681,0.000000,0.000000,2074.389380,546.442477,178.318584,0.000000,0.000000,0.000000,3.797102,1.000245,0.326406,0.000000,0.000000,4.797348,3.691493,0.000000,4.797348,1.921325,-0.000000,4.279791,8.541849,0.000000,397,227,0,389,222,0,406,231,0,222,397,0,52,9.059478,17.112348,0.114652,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 28815.000000,113
10,374.000000,89885.000000,290614.000000,0.000000,240.334224,777.042780,0.000000,0.000000,9095.315508,21065.221925,6909.652406,0.000000,0.000000,0.000000,3.375377,7.817548,2.564252,0.000000,0.000000,11.192925,19.811784,0.000000,11.192925,4.451043,-0.000000,15.797528,7.822481,0.000000,777,240,0,767,226,0,786,258,0,226,771,0,107,20.888472,35.180585,-0.428493,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 95370.000000,374
11,281.000000,66448.000000,90213.000000,0.000000,236.469750,321.042704,0.000000,0.000000,45137.487544,2877.992882,8162.362989,0.000000,0.000000,0.000000,24.524243,1.563680,4.434801,0.000000,0.000000,26.087923,18.680615,0.000000,26.087923,4.322107,-0.000000,4.142253,24.296125,0.000000,321,236,0,294,229,0,344,243,0,229,295,0,145,14.241228,50.861529,0.184319,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 71655.000000,281
