Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,64086.000000,15000031.000000,21139064.000000,0.000000,234.060964,329.854632,0.000000,0.000000,465192245.758484,289168168.809186,124993925.949167,0.000000,0.000000,0.000000,181.390656,112.754252,48.738409,0.000000,0.000000,294.144909,18077.135343,0.000000,294.144909,134.451237,-0.000000,116.749574,179.469615,0.000000,330,234,0,153,78,0,530,376,0,78,210,0,1612,335.730504,424.732886,0.478651,3.055893,   769.926406,    27.747547,   255.000000,     0.000000,     0.000000,195840.000000,768
1,21027.000000,14489571.000000,8837334.000000,0.000000,689.093593,420.285062,0.000000,0.000000,45928355.337965,37816853.807071,-16065453.002133,0.000000,0.000000,0.000000,79.136676,65.160184,-27.681517,0.000000,0.000000,144.296861,4390.294087,0.000000,144.296861,66.259294,-0.000000,67.854253,103.122380,0.000000,420,689,0,313,602,0,512,772,0,602,403,0,761,215.485954,252.245323,-0.661755,0.848908,   215.761294,    14.688815,   255.000000,     0.000000,     0.000000, 17850.000000,70
2,42602.000000,47580872.000000,23523444.000000,0.000000,1116.869442,552.167597,0.000000,0.000000,138947379.351714,215272581.840230,23820147.178656,0.000000,0.000000,0.000000,93.384982,144.682299,16.009255,0.000000,0.000000,238.067282,13254.857775,0.000000,238.067282,115.129743,-0.000000,138.375160,106.727748,0.000000,552,1117,0,447,959,0,703,1279,0,959,508,0,1353,266.297596,332.871995,-0.279002,0.742218,   188.719303,    13.737514,   255.000000,     0.000000,     0.000000, 31620.000000,124
