Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,66.000000,26619.000000,5977.000000,0.000000,403.318181,90.560606,0.000000,0.000000,388.257575,326.318181,-23.772727,0.000000,0.000000,0.000000,1.455664,1.223440,-0.089129,0.000000,0.000000,2.679104,1.772974,0.000000,2.679104,1.331530,-0.000000,4.365224,4.871395,0.000000,91,403,0,86,399,0,95,407,0,399,89,0,35,8.448610,9.504687,-0.327339,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16830.000000,66
1,98.000000,41317.000000,28179.000000,0.000000,421.602040,287.540816,0.000000,0.000000,2836.336734,479.479591,-815.908163,0.000000,0.000000,0.000000,6.277542,1.061211,-1.805814,0.000000,0.000000,7.338754,3.400835,0.000000,7.338754,1.844135,-0.000000,2.963008,10.992657,0.000000,288,422,0,278,417,0,298,426,0,417,296,0,59,9.428948,20.953218,-0.302793,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 24990.000000,98
2,386.000000,168803.000000,67072.000000,0.000000,437.313471,173.761658,0.000000,0.000000,7082.072538,34279.069948,294.839378,0.000000,0.000000,0.000000,2.519865,12.196801,0.104906,0.000000,0.000000,14.716666,30.723289,0.000000,14.716666,5.542859,-0.000000,17.604879,7.999824,0.000000,174,437,0,166,422,0,186,462,0,422,167,0,123,20.001174,40.002349,-0.010839,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 98430.000000,386
3,127.000000,55672.000000,58766.000000,0.000000,438.362204,462.724409,0.000000,0.000000,833.354330,2505.338582,563.677165,0.000000,0.000000,0.000000,1.305443,3.924594,0.882996,0.000000,0.000000,5.230038,4.343654,0.000000,5.230038,2.084143,-0.000000,9.101273,4.522228,0.000000,463,438,0,458,429,0,468,446,0,429,460,0,53,10.456646,17.776298,-0.296621,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 32385.000000,127
4,77.000000,33607.000000,19671.000000,0.000000,436.454545,255.467532,0.000000,0.000000,1463.168831,665.090909,848.636363,0.000000,0.000000,0.000000,4.466563,2.030299,2.590601,0.000000,0.000000,6.496862,2.357241,0.000000,6.496862,1.535331,-0.000000,2.521438,10.036172,0.000000,255,436,0,247,431,0,263,442,0,431,249,0,54,13.029306,18.951718,0.565630,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 19635.000000,77
5,69.000000,30718.000000,8315.000000,0.000000,445.188405,120.507246,0.000000,0.000000,277.246376,1198.550724,427.405797,0.000000,0.000000,0.000000,0.979641,4.235041,1.510224,0.000000,0.000000,5.214682,1.868042,0.000000,5.214682,1.366763,-0.000000,8.853724,2.506542,0.000000,121,445,0,117,438,0,124,453,0,438,118,0,44,7.519787,16.113830,-0.373989,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17595.000000,69
6,124.000000,55634.000000,6067.000000,0.000000,448.661290,48.927419,0.000000,0.000000,7152.346774,1299.774193,2700.951612,0.000000,0.000000,0.000000,11.566971,2.102030,4.368052,0.000000,0.000000,13.669001,5.234238,0.000000,13.669001,2.287845,-0.000000,2.704534,15.692437,0.000000,49,449,0,37,442,0,65,454,0,442,37,0,81,12.884495,30.063822,0.372687,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 31620.000000,124
7,235.000000,108004.000000,81967.000000,0.000000,459.591489,348.795744,0.000000,0.000000,10298.195744,3118.782978,-1913.608510,0.000000,0.000000,0.000000,7.101291,2.150608,-1.319560,0.000000,0.000000,9.251899,13.530857,0.000000,9.251899,3.678431,-0.000000,6.387126,12.903060,0.000000,349,460,0,335,451,0,364,467,0,451,353,0,86,16.492019,29.891785,-0.244880,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 59925.000000,235
8,106.000000,48797.000000,48373.000000,0.000000,460.349056,456.349056,0.000000,0.000000,1804.084905,1752.084905,1471.084905,0.000000,0.000000,0.000000,3.596244,3.492587,2.932445,0.000000,0.000000,7.088831,3.960962,0.000000,7.088831,1.990216,-0.000000,3.309840,10.772141,0.000000,456,460,0,450,452,0,466,467,0,452,451,0,61,21.028219,22.430100,0.776562,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27030.000000,106
9,29.000000,13198.000000,15885.000000,0.000000,455.103448,547.758620,0.000000,0.000000,47.310344,98.689655,15.724137,0.000000,0.000000,0.000000,0.530997,1.107662,0.176482,0.000000,0.000000,1.638660,0.557019,0.000000,1.638660,0.746337,-0.000000,3.777451,2.435879,0.000000,548,455,0,546,452,0,550,458,0,452,546,0,20,4.155730,6.233595,-0.274627,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7395.000000,29
