Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,2449.000000,441056.000000,878349.000000,0.000000,180.096365,358.656186,0.000000,0.000000,645380.508779,397327.257656,81211.140057,0.000000,0.000000,0.000000,19.550781,12.036400,2.460163,0.000000,0.000000,31.587182,229.268647,0.000000,31.587182,15.141619,-0.000000,24.402640,32.691155,0.000000,359,180,0,320,157,0,390,205,0,157,351,0,235,50.089642,73.047395,0.289866,91.537362,    67.274032,     8.202074,   127.000000,    75.000000,    91.000000,224175.000000,2449,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,168,390,165,384,200,383,204,329,181,320,169,-99,-99,-99,-99,-99,-99,-99,-99
1,2389.000000,474825.000000,991718.000000,0.000000,198.754709,415.118459,0.000000,0.000000,593315.475931,415178.259522,116766.417329,0.000000,0.000000,0.000000,18.577936,13.000091,3.656198,0.000000,0.000000,31.578027,228.147086,0.000000,31.578027,15.104538,-0.000000,24.096192,32.524038,0.000000,415,199,0,387,169,0,454,225,0,169,395,0,244,62.483308,74.756815,0.459578,93.513185,    49.488624,     7.034815,   119.000000,    75.000000,    93.000000,223403.000000,2389,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,171,452,198,393,172,427,224,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,2771.000000,553217.000000,854676.000000,0.000000,199.645254,308.435943,0.000000,0.000000,870365.380007,517444.285095,153152.532659,0.000000,0.000000,0.000000,22.362459,13.294792,3.934976,0.000000,0.000000,35.657252,281.820220,0.000000,35.657252,16.787501,-0.000000,25.347373,35.983727,0.000000,308,200,0,277,172,0,347,227,0,172,290,0,252,58.709930,74.721729,0.357401,92.678816,   131.809439,    11.480829,   146.000000,    71.000000,    91.000000,256813.000000,2771,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,3,105,347,220,291,226,277,189,285,178,290,174,-99,-99,-99,-99,-99,-99,-99,-99
3,2561.000000,547039.000000,658536.000000,0.000000,213.603670,257.140179,0.000000,0.000000,497918.675517,832350.725497,273759.282311,0.000000,0.000000,0.000000,14.210596,23.755285,7.813088,0.000000,0.000000,37.965882,276.532428,0.000000,37.965882,16.629264,-0.000000,38.176342,22.561621,0.000000,257,214,0,222,181,0,291,247,0,181,250,0,280,75.675697,79.115502,-0.511231,99.133541,   167.270440,    12.933307,   142.000000,    75.000000,    97.000000,253881.000000,2561,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,3,99,290,235,278,246,222,204,239,185,252,181,-99,-99,-99,-99,-99,-99,-99,-99
4,4474.000000,1091178.000000,2002577.000000,0.000000,243.893160,447.603263,0.000000,0.000000,2109740.792355,1460224.930710,-281339.640142,0.000000,0.000000,0.000000,28.617682,19.807292,-3.816245,0.000000,0.000000,48.424975,552.275084,0.000000,48.424975,23.500533,-0.000000,34.086199,43.572517,0.000000,448,244,0,400,199,0,493,278,0,199,458,0,348,84.314367,99.256154,-0.356942,93.271569,   100.562272,    10.028074,   128.000000,    71.000000,    92.000000,417297.000000,4474,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1140870.000000,4474,6,9,2,171,457,200,489,220,490,227,493,230,471,277,400,230,-99,-99,-99,-99,-99,-99
5,3508.000000,888377.000000,1352459.000000,0.000000,253.243158,385.535632,0.000000,0.000000,945830.545894,2385085.585803,1055514.105188,0.000000,0.000000,0.000000,17.744641,44.746374,19.802404,0.000000,0.000000,62.491015,401.873138,0.000000,62.491015,20.046773,-0.000000,56.678843,20.579242,0.000000,386,253,0,351,208,0,422,301,0,208,381,0,328,80.306393,105.190065,-0.486202,94.057297,   135.203160,    11.627689,   123.000000,    71.000000,    95.000000,329953.000000,3508,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,894540.000000,3508,7,9,2,158,420,289,412,297,406,300,384,294,352,210,378,209,381,208,-99,-99,-99,-99
6,2937.000000,745521.000000,993873.000000,0.000000,253.837589,338.397344,0.000000,0.000000,1157057.299284,1001675.530132,770795.533197,0.000000,0.000000,0.000000,27.509515,23.815249,18.325982,0.000000,0.000000,51.324764,319.304345,0.000000,51.324764,17.869089,-0.000000,19.913405,49.124337,0.000000,338,254,0,295,224,0,377,293,0,224,307,0,304,93.027530,110.554456,0.735171,94.965270,   113.605741,    10.658599,   124.000000,    71.000000,    94.000000,278913.000000,2937,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,748935.000000,2937,4,9,1,332,371,270,377,293,304,245,295,233,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,4476.000000,1268859.000000,1054345.000000,0.000000,283.480563,235.555183,0.000000,0.000000,3993831.369749,1503383.308980,1637626.800938,0.000000,0.000000,0.000000,54.142248,20.380568,22.200435,0.000000,0.000000,74.522816,610.590433,0.000000,74.522816,24.710128,-0.000000,24.037374,63.377083,0.000000,236,283,0,184,242,0,287,325,0,242,195,0,395,92.644181,114.968080,0.460341,96.655272,   115.410745,    10.742939,   132.000000,    74.000000,    94.000000,432629.000000,4476,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,158,285,323,184,283,190,247,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,1827.000000,526361.000000,978488.000000,0.000000,288.101258,535.570881,0.000000,0.000000,270627.570881,340006.267104,126861.386973,0.000000,0.000000,0.000000,12.116782,15.223068,5.679952,0.000000,0.000000,27.339850,152.192741,0.000000,27.339850,12.336642,-0.000000,30.643693,19.328795,0.000000,536,288,0,515,259,0,565,314,0,259,520,0,208,62.900300,69.190331,-0.651939,92.572523,   127.903143,    11.309427,   138.000000,    73.000000,    89.000000,169130.000000,1827,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,3,111,564,303,542,313,521,259,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,2960.000000,881076.000000,945033.000000,0.000000,297.660810,319.267905,0.000000,0.000000,813146.551013,671165.454053,7435.977027,0.000000,0.000000,0.000000,19.132859,15.792127,0.174964,0.000000,0.000000,34.924986,302.117943,0.000000,34.924986,17.381540,-0.000000,29.675451,32.681074,0.000000,319,298,0,289,263,0,353,329,0,263,311,0,275,64.087236,66.089962,0.052182,96.027027,   167.810016,    12.954150,   136.000000,    73.000000,    94.000000,284240.000000,2960,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,171,353,297,349,310,347,327,289,324,292,280,311,263,-99,-99,-99,-99,-99,-99
