Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,191521.000000,132550306.000000,87434309.000000,0.000000,692.092804,456.525963,0.000000,0.000000,3869056927.122714,2869801572.470338,1403046853.519223,0.000000,0.000000,0.000000,350.469249,259.954098,127.091636,0.000000,0.000000,610.423347,74953.633548,0.000000,610.423347,273.776612,-0.000000,196.438917,315.793582,0.000000,457,692,0,165,420,0,774,928,0,420,361,0,2598,621.673278,745.273674,0.614347,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,48837855.000000,191521
