Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,2798.000000,554356.000000,1127337.000000,0.000000,198.125804,402.908148,0.000000,0.000000,580903.394210,714739.716940,1150.331665,0.000000,0.000000,0.000000,14.733535,18.128044,0.029176,0.000000,0.000000,32.861580,267.089338,0.000000,32.861580,16.342868,-0.000000,31.697366,28.575542,0.000000,403,198,0,370,168,0,434,227,0,168,384,0,245,59.002178,64.002363,-0.008594,94.225160,    98.790900,     9.939361,   145.000000,    76.000000,    93.000000,263642.000000,2798,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,168,416,170,419,171,434,195,426,219,420,226,371,215,385,169,-99,-99,-99,-99
1,2403.000000,517481.000000,622682.000000,0.000000,215.347898,259.126924,0.000000,0.000000,464618.287973,949701.156887,421962.890969,0.000000,0.000000,0.000000,14.435259,29.506335,13.109996,0.000000,0.000000,43.941595,254.059616,0.000000,43.941595,15.939247,-0.000000,43.368030,18.636103,0.000000,259,215,0,224,181,0,290,255,0,181,239,0,297,76.252531,85.495262,-0.524558,98.921348,   171.018374,    13.077399,   141.000000,    74.000000,    97.000000,237708.000000,2403,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,155,265,183,278,255,225,200,239,182,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,3436.000000,823141.000000,1553228.000000,0.000000,239.563736,452.045401,0.000000,0.000000,672906.917345,1409611.041617,39329.057043,0.000000,0.000000,0.000000,12.978289,27.187029,0.758535,0.000000,0.000000,40.165318,352.265754,0.000000,40.165318,18.768744,-0.000000,40.184287,27.700344,0.000000,452,240,0,425,197,0,486,276,0,197,439,0,281,61.086371,79.111857,-0.053183,91.907159,    89.726749,     9.472420,   126.000000,    71.000000,    92.000000,315793.000000,3436,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,171,456,203,468,276,453,276,437,276,432,271,439,197,-99,-99,-99,-99,-99,-99
3,3657.000000,915623.000000,1266221.000000,0.000000,250.375444,346.245829,0.000000,0.000000,696243.998906,2240545.514902,414599.475526,0.000000,0.000000,0.000000,12.357430,39.766785,7.358604,0.000000,0.000000,52.124216,437.266239,0.000000,52.124216,20.910911,-0.000000,49.371929,24.807219,0.000000,346,250,0,318,202,0,380,293,0,202,341,0,320,63.930612,93.833641,-0.246380,93.829641,   111.129339,    10.541790,   128.000000,    71.000000,    92.000000,343135.000000,3657,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,164,350,202,379,290,347,293,326,214,343,202,-99,-99,-99,-99,-99,-99,-99,-99
4,4216.000000,1057387.000000,903222.000000,0.000000,250.803368,214.236717,0.000000,0.000000,1171801.756166,1967677.992172,-518246.761385,0.000000,0.000000,0.000000,17.204947,28.890378,-7.609143,0.000000,0.000000,46.095325,439.158356,0.000000,46.095325,20.956105,-0.000000,45.822976,29.418969,0.000000,214,251,0,181,204,0,248,291,0,204,219,0,308,74.697907,96.995790,0.457982,100.344165,   133.636445,    11.560123,   139.000000,    79.000000,    98.000000,423051.000000,4216,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,177,221,204,230,212,233,213,242,216,215,290,211,290,189,291,209,210,-99,-99
5,5202.000000,1449058.000000,2102951.000000,0.000000,278.557862,404.258169,0.000000,0.000000,1656588.277777,6156145.083428,1921430.790849,0.000000,0.000000,0.000000,18.378953,68.299110,21.317238,0.000000,0.000000,86.678064,800.841536,0.000000,86.678064,28.299143,-0.000000,69.643474,25.876657,0.000000,404,279,0,362,219,0,444,346,0,219,368,0,502,87.401959,135.366449,-0.353421,93.505574,   111.197911,    10.545042,   125.000000,    72.000000,    93.000000,486416.000000,5202,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1326510.000000,5202,8,9,1,343,409,231,419,231,435,346,368,219,395,231,396,231,400,231,402,231,-99,-99
6,1396.000000,363373.000000,419895.000000,0.000000,260.295845,300.784383,0.000000,0.000000,155790.099570,176156.815902,-37305.950573,0.000000,0.000000,0.000000,9.985258,11.290648,-2.391098,0.000000,0.000000,21.275906,107.022687,0.000000,21.275906,10.345177,-0.000000,23.974399,18.908912,0.000000,301,260,0,280,237,0,320,280,0,237,312,0,166,50.328717,54.103370,0.652159,96.732091,    68.639284,     8.284882,   124.000000,    78.000000,    96.000000,135038.000000,1396,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,165,313,238,316,240,317,244,319,272,280,275,295,239,-99,-99,-99,-99,-99,-99
7,2698.000000,776858.000000,699796.000000,0.000000,287.938472,259.375833,0.000000,0.000000,483478.904373,871697.786508,126316.388435,0.000000,0.000000,0.000000,12.872263,23.208301,3.363079,0.000000,0.000000,36.080564,287.433073,0.000000,36.080564,16.953851,-0.000000,35.855396,25.112850,0.000000,259,288,0,226,247,0,288,324,0,247,251,0,280,64.671866,80.318286,-0.288450,94.332839,   114.959254,    10.721905,   129.000000,    72.000000,    93.000000,254510.000000,2698,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,4,84,287,322,229,295,251,247,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,2429.000000,698255.000000,1204484.000000,0.000000,287.466035,495.876492,0.000000,0.000000,696374.947715,480746.447920,-298006.189378,0.000000,0.000000,0.000000,21.327491,14.723556,-9.126871,0.000000,0.000000,36.051048,230.716753,0.000000,36.051048,15.189363,-0.000000,20.862802,38.089376,0.000000,496,287,0,466,257,0,533,319,0,257,518,0,258,75.739256,81.847260,-0.611830,88.561136,    93.474535,     9.668222,   132.000000,    72.000000,    87.000000,215115.000000,2429,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,165,522,261,528,271,532,279,483,319,467,315,-99,-99,-99,-99,-99,-99,-99,-99
9,1892.000000,567021.000000,591912.000000,0.000000,299.693974,312.849894,0.000000,0.000000,451989.369978,190177.811310,12010.088794,0.000000,0.000000,0.000000,19.315237,8.127026,0.513237,0.000000,0.000000,27.442263,156.712029,0.000000,27.442263,12.518467,-0.000000,19.883093,30.715725,0.000000,313,300,0,284,280,0,342,320,0,280,317,0,194,40.041888,58.060738,0.045744,97.848308,   205.542815,    14.336764,   137.000000,    73.000000,    96.000000,185129.000000,1892,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,3,111,336,288,339,296,342,311,291,317,288,312,287,305,287,302,285,285,-99,-99
