Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,139.000000,77299.000000,85938.000000,0.000000,556.107913,618.258992,0.000000,0.000000,4900.676258,723.381294,-936.884892,0.000000,0.000000,0.000000,6.806172,1.004648,-1.301167,0.000000,0.000000,7.810821,5.144775,0.000000,7.810821,2.268209,-0.000000,3.820933,11.934484,0.000000,618,556,0,608,552,0,631,561,0,552,616,0,65,9.203790,23.520798,-0.210828,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 35445.000000,139
1,48.000000,27106.000000,30882.000000,0.000000,564.708333,643.375000,0.000000,0.000000,93.250000,475.916666,56.250000,0.000000,0.000000,0.000000,0.534556,2.728198,0.322453,0.000000,0.000000,3.262755,1.354400,0.000000,3.262755,1.163787,-0.000000,6.191191,2.596839,0.000000,643,565,0,641,558,0,646,570,0,558,644,0,33,5.051537,12.123690,-0.142966,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 12240.000000,48
2,329.000000,197003.000000,162351.000000,0.000000,598.793313,493.468085,0.000000,0.000000,6637.914893,52289.945288,-14079.170212,0.000000,0.000000,0.000000,2.922607,23.022739,-6.198917,0.000000,0.000000,25.945346,28.859848,0.000000,25.945346,5.372136,-0.000000,23.978013,5.198116,0.000000,493,599,0,483,577,0,502,617,0,577,501,0,136,19.749288,41.577449,0.276341,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 83895.000000,329
3,73.000000,43418.000000,42750.000000,0.000000,594.767123,585.616438,0.000000,0.000000,291.260273,1547.041095,-504.520547,0.000000,0.000000,0.000000,0.954664,5.070740,-1.653668,0.000000,0.000000,6.025404,2.106237,0.000000,6.025404,1.451288,-0.000000,9.616758,2.468984,0.000000,586,595,0,582,587,0,590,603,0,587,588,0,48,8.481103,16.962207,0.338440,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18615.000000,73
4,178.000000,107364.000000,81320.000000,0.000000,603.168539,456.853932,0.000000,0.000000,2330.202247,4990.943820,-2026.617977,0.000000,0.000000,0.000000,2.327199,4.984512,-2.024006,0.000000,0.000000,7.311711,7.503352,0.000000,7.311711,2.739224,-0.000000,11.449991,5.161117,0.000000,457,603,0,451,593,0,467,615,0,593,458,0,82,18.181979,25.000221,0.494950,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 45390.000000,178
5,99.000000,59606.000000,53344.000000,0.000000,602.080808,538.828282,0.000000,0.000000,2086.080808,2349.353535,-2031.626262,0.000000,0.000000,0.000000,4.554956,5.129811,-4.436054,0.000000,0.000000,9.684768,3.687487,0.000000,9.684768,1.920283,-0.000000,12.721929,2.630317,0.000000,539,602,0,530,593,0,548,610,0,593,546,0,70,23.300157,24.670754,0.753046,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 25245.000000,99
6,149.000000,91705.000000,60979.000000,0.000000,615.469798,409.255033,0.000000,0.000000,1272.308724,3223.114093,-853.852348,0.000000,0.000000,0.000000,1.610685,4.080317,-1.080938,0.000000,0.000000,5.691003,5.403681,0.000000,5.691003,2.324581,-0.000000,9.660405,5.005217,0.000000,409,615,0,404,606,0,415,624,0,606,411,0,69,11.751327,19.229445,0.359523,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 37995.000000,149
7,436.000000,285369.000000,222325.000000,0.000000,654.516055,509.919724,0.000000,0.000000,3458.190366,96640.887614,5308.061926,0.000000,0.000000,0.000000,1.046004,29.231129,1.605538,0.000000,0.000000,30.277133,27.998141,0.000000,30.277133,5.291326,-0.000000,28.758363,5.189563,0.000000,510,655,0,503,627,0,515,683,0,627,508,0,171,12.019328,56.090199,-0.056719,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,111180.000000,436
8,415.000000,266899.000000,179875.000000,0.000000,643.130120,433.433734,0.000000,0.000000,26611.927710,17450.973493,-2409.421686,0.000000,0.000000,0.000000,8.596972,5.637529,-0.778362,0.000000,0.000000,14.234502,47.859841,0.000000,14.234502,6.918080,-0.000000,11.400520,14.484001,0.000000,433,643,0,418,631,0,449,655,0,631,421,0,155,24.721086,31.931402,-0.242123,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,105825.000000,415
9,104.000000,66350.000000,57558.000000,0.000000,637.980769,553.442307,0.000000,0.000000,1047.653846,1193.961538,-617.115384,0.000000,0.000000,0.000000,2.142101,2.441251,-1.261794,0.000000,0.000000,4.583353,3.637283,0.000000,4.583353,1.907166,-0.000000,8.023066,4.295342,0.000000,553,638,0,548,631,0,560,645,0,631,560,0,52,16.052040,18.727380,0.726402,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26520.000000,104
