Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,339209.000000,240279113.000000,166654353.000000,0.000000,708.351231,491.302863,0.000000,0.000000,9870393031.503997,9387934616.757865,2176145394.529652,0.000000,0.000000,0.000000,417.232334,396.838288,91.988051,0.000000,0.000000,814.070622,157111.963623,0.000000,814.070622,396.373515,-0.000000,294.435138,371.104293,0.000000,491,708,0,136,355,0,846,1043,0,355,572,0,2926,923.437217,952.965733,0.730197,21.079039,  4930.843759,    70.219966,   255.000000,     0.000000,     0.000000,7150200.000000,28040
