Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,13072.000000,5055695.000000,9699846.000000,0.000000,386.757573,742.032282,0.000000,0.000000,17836190.376669,25794642.750217,-15170103.695984,0.000000,0.000000,0.000000,57.922333,83.767097,-49.264320,0.000000,0.000000,141.689430,2425.012421,0.000000,141.689430,49.244415,-0.000000,104.239553,42.153052,0.000000,742,387,0,665,297,0,833,493,0,297,827,0,738,212.189252,247.554127,0.657134,62.611000,    19.342585,     4.398020,    83.000000,    52.000000,    62.000000,818451.000000,13072,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,3333360.000000,13072,3,9,1,354,832,299,704,493,665,435,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,10190.000000,3927860.000000,5416830.000000,0.000000,385.462217,531.582924,0.000000,0.000000,9791473.428848,7723946.953873,-2007808.574091,0.000000,0.000000,0.000000,44.321638,34.962866,-9.088454,0.000000,0.000000,79.284505,1467.011525,0.000000,79.284505,38.301586,-0.000000,50.211354,65.369871,0.000000,532,385,0,470,329,0,594,446,0,329,509,0,480,137.043322,145.242495,-0.547661,59.357801,     6.056085,     2.460911,    73.000000,    50.000000,    59.000000,604856.000000,10190,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2598450.000000,10190,6,9,2,180,592,349,591,397,542,446,474,423,470,376,509,329,-99,-99,-99,-99,-99,-99
2,7083.000000,2712786.000000,4584343.000000,0.000000,382.999576,647.231822,0.000000,0.000000,5671123.347167,3357026.998728,-620339.304531,0.000000,0.000000,0.000000,41.691364,24.679243,-4.560435,0.000000,0.000000,66.370607,1008.113758,0.000000,66.370607,31.750807,-0.000000,41.690877,56.247457,0.000000,647,383,0,595,342,0,706,433,0,342,701,0,405,93.826302,114.447468,-0.246069,60.368770,     8.506180,     2.916535,    74.000000,    52.000000,    60.000000,427592.000000,7083,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,174,704,346,661,432,595,399,597,353,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,7496.000000,3545510.000000,5671187.000000,0.000000,472.986926,756.561766,0.000000,0.000000,4061033.402213,8197688.718780,-3230649.946904,0.000000,0.000000,0.000000,27.681978,55.879432,-22.021680,0.000000,0.000000,83.561410,1061.898806,0.000000,83.561410,32.586788,-0.000000,71.714060,34.402598,0.000000,757,473,0,704,402,0,799,532,0,402,796,0,449,108.291195,148.187951,0.500663,63.111392,    25.692860,     5.068812,    91.000000,    53.000000,    62.000000,473083.000000,7496,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1911480.000000,7496,3,9,1,350,795,403,706,532,749,421,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,8482.000000,3971527.000000,5084484.000000,0.000000,468.230016,599.443999,0.000000,0.000000,4826809.899550,8661710.237795,2010500.757839,0.000000,0.000000,0.000000,27.903745,50.073270,11.622687,0.000000,0.000000,77.977016,1262.144951,0.000000,77.977016,35.526679,-0.000000,65.836297,42.487953,0.000000,599,468,0,546,404,0,640,539,0,404,593,0,459,102.253610,146.853589,-0.404541,65.117896,    30.049770,     5.481767,   104.000000,    53.000000,    64.000000,552330.000000,8482,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,177,636,538,546,450,593,404,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5,7455.000000,3680573.000000,3777245.000000,0.000000,493.705298,506.672702,0.000000,0.000000,2719971.395036,8228935.540709,674705.928235,0.000000,0.000000,0.000000,18.676728,56.504121,4.632879,0.000000,0.000000,75.180850,1033.848573,0.000000,75.180850,32.153515,-0.000000,65.828597,37.092529,0.000000,507,494,0,471,431,0,547,564,0,431,475,0,440,76.551511,133.965145,-0.120109,62.255130,    21.044102,     4.587385,    82.000000,    52.000000,    61.000000,464112.000000,7455,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1901025.000000,7455,6,9,2,177,517,440,526,442,531,444,542,450,529,563,475,432,-99,-99,-99,-99,-99,-99
6,5307.000000,2638509.000000,3545998.000000,0.000000,497.175240,668.173732,0.000000,0.000000,1426497.818352,4321253.026567,759107.428490,0.000000,0.000000,0.000000,15.410107,46.681440,8.200452,0.000000,0.000000,62.091547,652.118587,0.000000,62.091547,25.536612,-0.000000,57.520656,30.160990,0.000000,668,497,0,640,437,0,702,550,0,437,645,0,352,63.853245,116.377689,-0.241516,63.387978,    43.632520,     6.605491,    93.000000,    53.000000,    61.000000,336400.000000,5307,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,174,691,549,642,539,645,437,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,8142.000000,4578304.000000,4620445.000000,0.000000,562.307049,567.482805,0.000000,0.000000,3012379.092728,10167712.375333,4608.986980,0.000000,0.000000,0.000000,18.390836,62.074770,0.028138,0.000000,0.000000,80.465607,1141.606188,0.000000,80.465607,33.787663,-0.000000,69.834921,38.011547,0.000000,567,562,0,530,488,0,609,624,0,488,551,0,432,79.000016,136.000028,-0.000644,67.106730,    34.752272,     5.895105,    99.000000,    55.000000,    66.000000,546383.000000,8142,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2076210.000000,8142,5,9,1,354,577,496,591,621,588,622,535,624,551,488,-99,-99,-99,-99,-99,-99,-99,-99
8,12524.000000,7396187.000000,8964577.000000,0.000000,590.561082,715.791839,0.000000,0.000000,23168282.326002,18962512.271710,-15608435.257339,0.000000,0.000000,0.000000,79.659288,65.198628,-53.666337,0.000000,0.000000,144.857917,2313.600660,0.000000,144.857917,48.099902,-0.000000,40.046742,105.387394,0.000000,716,591,0,626,519,0,802,669,0,519,786,0,651,199.246843,233.782962,-0.718437,63.612424,    21.254388,     4.610248,    90.000000,    53.000000,    63.000000,796682.000000,12524,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,3193620.000000,12524,4,9,1,354,786,519,797,533,800,538,626,654,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,7261.000000,4324864.000000,3517594.000000,0.000000,595.629252,484.450351,0.000000,0.000000,3729529.351603,5256617.946837,41540.345406,0.000000,0.000000,0.000000,26.525206,37.386186,0.295443,0.000000,0.000000,63.911393,991.589037,0.000000,63.911393,31.489506,-0.000000,53.099092,44.714513,0.000000,484,596,0,443,535,0,530,647,0,535,467,0,408,87.032135,112.041369,-0.027175,64.001101,    21.596417,     4.647194,    85.000000,    53.000000,    63.000000,464712.000000,7261,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1851555.000000,7261,3,9,2,180,529,626,454,647,466,536,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
