Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,109.000000,52632.000000,29028.000000,0.000000,482.862385,266.311926,0.000000,0.000000,995.394495,2238.935779,964.678899,0.000000,0.000000,0.000000,1.911730,4.300044,1.852738,0.000000,0.000000,6.211774,4.787885,0.000000,6.211774,2.188123,-0.000000,9.613997,3.961606,0.000000,266,483,0,259,475,0,273,493,0,475,264,0,65,15.945392,20.501219,-0.499135,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27795.000000,109
1,78.000000,39281.000000,21744.000000,0.000000,503.602564,278.769230,0.000000,0.000000,589.846153,1358.679487,702.846153,0.000000,0.000000,0.000000,1.769888,4.076845,2.108955,0.000000,0.000000,5.846733,2.767867,0.000000,5.846733,1.663690,-0.000000,9.223703,2.880596,0.000000,279,504,0,273,495,0,284,511,0,495,273,0,56,12.787853,18.600513,-0.535151,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 19890.000000,78
2,594.000000,321940.000000,224291.000000,0.000000,541.986531,377.594276,0.000000,0.000000,41127.220538,22919.892255,1831.754208,0.000000,0.000000,0.000000,8.236589,4.590189,0.366847,0.000000,0.000000,12.826779,37.672933,0.000000,12.826779,6.137828,-0.000000,12.105956,16.317524,0.000000,378,542,0,359,529,0,396,558,0,529,373,0,178,29.143507,37.183096,0.099279,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,151470.000000,594
3,139.000000,78494.000000,54616.000000,0.000000,564.705035,392.920863,0.000000,0.000000,1828.129496,2104.906474,164.755395,0.000000,0.000000,0.000000,2.538948,2.923342,0.228816,0.000000,0.000000,5.462291,7.369859,0.000000,5.462291,2.714748,-0.000000,7.461954,6.685652,0.000000,393,565,0,385,555,0,401,571,0,555,392,0,71,17.651962,17.651962,-0.436079,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 35445.000000,139
4,65.000000,37616.000000,27715.000000,0.000000,578.707692,426.384615,0.000000,0.000000,527.384615,377.446153,280.307692,0.000000,0.000000,0.000000,2.017946,1.444232,1.072549,0.000000,0.000000,3.462179,1.764022,0.000000,3.462179,1.328165,-0.000000,3.134799,6.706258,0.000000,426,579,0,421,574,0,431,583,0,574,422,0,40,11.346266,12.606962,0.654729,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16575.000000,65
5,350.000000,205426.000000,126856.000000,0.000000,586.931428,362.445714,0.000000,0.000000,12512.468571,8866.354285,-980.302857,0.000000,0.000000,0.000000,5.072852,3.594631,-0.397438,0.000000,0.000000,8.667484,18.077079,0.000000,8.667484,4.251714,-0.000000,9.745516,11.857076,0.000000,362,587,0,351,577,0,376,598,0,577,359,0,103,21.655573,25.780445,-0.246684,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 89250.000000,350
6,474.000000,296740.000000,151295.000000,0.000000,626.033755,319.187763,0.000000,0.000000,15774.289029,34315.459915,1364.995780,0.000000,0.000000,0.000000,4.268205,9.285073,0.369340,0.000000,0.000000,13.553279,39.494193,0.000000,13.553279,6.284440,-0.000000,15.962879,10.772818,0.000000,319,626,0,308,609,0,333,644,0,609,319,0,211,25.066934,35.093707,-0.073094,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,120870.000000,474
7,127.000000,78390.000000,51593.000000,0.000000,617.244094,406.244094,0.000000,0.000000,1335.433070,1725.433070,-203.566929,0.000000,0.000000,0.000000,2.091946,2.702878,-0.318886,0.000000,0.000000,4.794824,5.552587,0.000000,4.794824,2.356392,-0.000000,7.261327,6.026965,0.000000,406,617,0,399,609,0,413,625,0,609,403,0,82,15.222120,17.396709,0.403444,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 32385.000000,127
8,284.000000,179970.000000,83164.000000,0.000000,633.697183,292.830985,0.000000,0.000000,5949.887323,9867.957746,-2703.535211,0.000000,0.000000,0.000000,3.187260,5.286109,-1.448241,0.000000,0.000000,8.473370,14.750807,0.000000,8.473370,3.840678,-0.000000,12.242867,7.804074,0.000000,293,634,0,283,620,0,303,645,0,620,289,0,114,22.453734,28.067168,0.471868,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 72420.000000,284
9,142.000000,90159.000000,59236.000000,0.000000,634.922535,417.154929,0.000000,0.000000,1586.591549,1852.147887,-59.295774,0.000000,0.000000,0.000000,2.141644,2.500102,-0.080039,0.000000,0.000000,4.641747,5.347924,0.000000,4.641747,2.312558,-0.000000,7.129999,6.550444,0.000000,417,635,0,410,628,0,423,642,0,628,416,0,59,13.292019,14.314482,0.210002,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 36210.000000,142
10,53.000000,34045.000000,18294.000000,0.000000,642.358490,345.169811,0.000000,0.000000,275.471698,184.188679,21.773584,0.000000,0.000000,0.000000,1.383701,0.925184,0.109369,0.000000,0.000000,2.308886,1.268218,0.000000,2.308886,1.126151,-0.000000,3.675468,4.596826,0.000000,345,642,0,341,639,0,349,646,0,639,344,0,30,7.177021,8.202309,0.222562,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13515.000000,53
