Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,185.000000,77148.000000,21742.000000,0.000000,417.016216,117.524324,0.000000,0.000000,2488.140540,5762.951351,-1403.572972,0.000000,0.000000,0.000000,2.360365,5.467003,-1.331494,0.000000,0.000000,7.827368,11.131248,0.000000,7.827368,3.336352,-0.000000,10.933045,6.120651,0.000000,118,417,0,109,404,0,124,426,0,404,118,0,108,15.993517,23.457159,0.354327,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 47175.000000,185
1,119.000000,49094.000000,16576.000000,0.000000,412.554621,139.294117,0.000000,0.000000,834.705882,3441.394957,-919.411764,0.000000,0.000000,0.000000,1.426059,5.879475,-1.570775,0.000000,0.000000,7.305534,5.917143,0.000000,7.305534,2.432517,-0.000000,10.565655,4.029810,0.000000,139,413,0,135,404,0,145,423,0,404,142,0,70,10.491083,19.933058,0.307178,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 30345.000000,119
2,43.000000,18024.000000,8510.000000,0.000000,419.162790,197.906976,0.000000,0.000000,127.627906,321.860465,-130.348837,0.000000,0.000000,0.000000,0.847203,2.136533,-0.865265,0.000000,0.000000,2.983736,1.061394,0.000000,2.983736,1.030240,-0.000000,5.922754,2.373446,0.000000,198,419,0,195,414,0,201,425,0,414,200,0,33,6.713543,12.308162,0.465235,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10965.000000,43
3,36.000000,17495.000000,12721.000000,0.000000,485.972222,353.361111,0.000000,0.000000,202.305555,64.972222,-2.638888,0.000000,0.000000,0.000000,1.701914,0.546585,-0.022199,0.000000,0.000000,2.248499,0.929748,0.000000,2.248499,0.964234,-0.000000,2.615825,4.618199,0.000000,353,486,0,350,483,0,358,488,0,483,353,0,29,5.000922,8.001475,-0.019205,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9180.000000,36
4,66.000000,34379.000000,16678.000000,0.000000,520.893939,252.696969,0.000000,0.000000,293.939393,530.257575,128.878787,0.000000,0.000000,0.000000,1.102044,1.988054,0.483195,0.000000,0.000000,3.090099,1.957447,0.000000,3.090099,1.399087,-0.000000,5.855316,3.722686,0.000000,253,521,0,248,516,0,256,527,0,516,251,0,40,8.739679,12.017059,-0.414381,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16830.000000,66
5,182.000000,101042.000000,65652.000000,0.000000,555.175824,360.725274,0.000000,0.000000,4902.263736,1594.373626,193.791208,0.000000,0.000000,0.000000,4.753003,1.545829,0.187890,0.000000,0.000000,6.298833,7.312030,0.000000,6.298833,2.704076,-0.000000,5.815863,10.246241,0.000000,361,555,0,350,548,0,372,560,0,548,358,0,70,12.020435,22.037464,0.058318,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 46410.000000,182
6,154.000000,100404.000000,45095.000000,0.000000,651.974025,292.824675,0.000000,0.000000,2048.266233,3333.896103,-825.701298,0.000000,0.000000,0.000000,2.481373,4.038850,-1.000296,0.000000,0.000000,6.520223,9.021302,0.000000,6.520223,3.003548,-0.000000,9.203138,6.104970,0.000000,293,652,0,285,642,0,299,660,0,642,294,0,89,15.582996,20.035281,0.454649,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 39270.000000,154
7,114.000000,78080.000000,43689.000000,0.000000,684.912280,383.236842,0.000000,0.000000,1036.605263,2351.122807,-882.631578,0.000000,0.000000,0.000000,1.875312,4.253393,-1.596760,0.000000,0.000000,6.128705,5.426797,0.000000,6.128705,2.329548,-0.000000,9.373754,4.319637,0.000000,383,685,0,376,677,0,389,693,0,677,383,0,69,14.546928,17.903911,0.465361,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 29070.000000,114
8,45.000000,30690.000000,8929.000000,0.000000,682.000000,198.422222,0.000000,0.000000,252.977777,172.000000,-112.000000,0.000000,0.000000,0.000000,1.580516,1.074595,-0.699736,0.000000,0.000000,2.655112,1.208784,0.000000,2.655112,1.099447,-0.000000,2.818544,5.310788,0.000000,198,682,0,194,678,0,203,685,0,678,202,0,34,8.551942,10.995354,-0.611953,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11475.000000,45
9,35.000000,24491.000000,17231.000000,0.000000,699.742857,492.314285,0.000000,0.000000,89.542857,114.685714,-19.171428,0.000000,0.000000,0.000000,0.782120,1.001732,-0.167454,0.000000,0.000000,1.783853,0.755434,0.000000,1.783853,0.869157,-0.000000,3.760866,2.992919,0.000000,492,700,0,489,696,0,495,703,0,696,493,0,24,6.819157,7.955683,0.495199,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  8925.000000,35
