Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,13474.000000,5939458.000000,5750837.000000,0.000000,440.808816,426.809930,0.000000,0.000000,5884444.231331,40182681.512518,2531622.380286,0.000000,0.000000,0.000000,18.353126,125.326676,7.895934,0.000000,0.000000,143.679803,2237.790588,0.000000,143.679803,47.305291,-0.000000,108.149064,40.633557,0.000000,427,441,0,378,322,0,483,536,0,322,430,0,639,105.282576,214.575917,-0.073282,44.910197,     5.178010,     2.275524,    57.000000,    38.000000,    45.000000,605120.000000,13474,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,3435870.000000,13474,7,9,1,357,430,322,457,535,452,536,411,531,406,530,403,529,400,528,-99,-99,-99,-99
1,17575.000000,8135028.000000,5327231.000000,0.000000,462.874992,303.114139,0.000000,0.000000,42612083.036325,29418820.359352,23674383.764248,0.000000,0.000000,0.000000,93.255041,64.382051,51.810554,0.000000,0.000000,157.637092,3319.617327,0.000000,157.637092,57.616120,-0.000000,50.156162,115.433798,0.000000,303,463,0,200,374,0,391,554,0,374,202,0,741,226.025185,239.837836,0.649524,43.841251,     6.237799,     2.497558,    64.000000,    36.000000,    44.000000,770510.000000,17575,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,4481625.000000,17575,3,9,1,357,391,524,337,554,201,376,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,10814.000000,6293437.000000,5590537.000000,0.000000,581.971240,516.972165,0.000000,0.000000,4598714.621877,28256688.055935,5930445.343533,0.000000,0.000000,0.000000,19.230384,118.160622,24.799265,0.000000,0.000000,137.391007,1657.270652,0.000000,137.391007,40.709589,-0.000000,103.568380,33.993859,0.000000,517,582,0,470,489,0,563,672,0,489,487,0,613,95.568402,188.053953,-0.232362,49.158960,    11.367034,     3.371503,    63.000000,    41.000000,    49.000000,531605.000000,10814,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2757570.000000,10814,6,9,1,350,523,493,562,671,513,671,508,669,504,667,487,489,-99,-99,-99,-99,-99,-99
3,10316.000000,5887917.000000,6015605.000000,0.000000,570.755816,583.133481,0.000000,0.000000,4914179.195325,21150803.901019,4634648.241079,0.000000,0.000000,0.000000,21.882782,94.184282,20.638034,0.000000,0.000000,116.067065,1635.085707,0.000000,116.067065,40.436193,-0.000000,91.544788,37.143325,0.000000,583,571,0,530,493,0,630,663,0,493,530,0,562,103.460556,175.882946,-0.259369,49.426037,     9.456962,     3.075217,    62.000000,    40.000000,    49.000000,509879.000000,10316,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2630580.000000,10316,5,9,1,354,600,494,621,649,566,663,530,493,578,496,-99,-99,-99,-99,-99,-99,-99,-99
4,9426.000000,5324919.000000,6194173.000000,0.000000,564.918204,657.136961,0.000000,0.000000,4460052.182578,16411647.936022,3349153.597388,0.000000,0.000000,0.000000,22.399415,82.423099,16.820225,0.000000,0.000000,104.822515,1563.309301,0.000000,104.822515,39.538706,-0.000000,83.376870,37.972773,0.000000,657,565,0,607,494,0,706,651,0,494,611,0,666,102.319432,162.264150,-0.255416,49.845003,     9.809289,     3.131978,    63.000000,    40.000000,    49.000000,469839.000000,9426,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2403630.000000,9426,8,9,1,354,664,501,675,504,684,507,689,509,706,514,704,611,683,651,611,494,-99,-99
5,8828.000000,5146555.000000,7067484.000000,0.000000,582.980856,800.575894,0.000000,0.000000,6356500.150428,7565319.764723,2288204.326233,0.000000,0.000000,0.000000,34.839209,41.464604,12.541371,0.000000,0.000000,76.303813,1287.308038,0.000000,76.303813,35.879075,-0.000000,64.137876,45.012795,0.000000,801,583,0,746,529,0,844,660,0,529,765,0,353,123.695248,165.347730,-0.656276,51.221454,     8.252640,     2.872740,    63.000000,    43.000000,    51.000000,452183.000000,8828,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2251140.000000,8828,7,9,1,354,843,544,844,658,749,546,751,544,753,542,757,537,764,530,-99,-99,-99,-99
6,4555.000000,2657786.000000,2082718.000000,0.000000,583.487596,457.237760,0.000000,0.000000,1178841.505158,2553364.049176,351640.933479,0.000000,0.000000,0.000000,15.612444,33.816466,4.657093,0.000000,0.000000,49.428911,506.269199,0.000000,49.428911,22.500426,-0.000000,47.789152,30.776084,0.000000,457,583,0,424,537,0,488,628,0,537,464,0,310,65.831946,93.604799,-0.236464,47.355433,     6.390327,     2.527909,    60.000000,    40.000000,    47.000000,215704.000000,4555,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1161525.000000,4555,4,9,2,177,466,537,485,626,435,540,453,540,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,10728.000000,6865956.000000,4515831.000000,0.000000,640.003355,420.938758,0.000000,0.000000,17038028.764254,11898829.879188,10282475.204692,0.000000,0.000000,0.000000,72.010251,50.289722,43.458291,0.000000,0.000000,122.299973,1732.752409,0.000000,122.299973,41.626342,-0.000000,37.300985,94.936100,0.000000,421,640,0,340,558,0,500,704,0,558,340,0,612,185.237644,203.000158,0.662955,46.721942,     7.201226,     2.683510,    59.000000,    38.000000,    47.000000,501233.000000,10728,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2735640.000000,10728,5,9,1,348,500,676,484,692,481,695,471,704,340,558,-99,-99,-99,-99,-99,-99,-99,-99
8,35.000000,21239.000000,24876.000000,0.000000,606.828571,710.742857,0.000000,0.000000,114.685714,216.971428,111.457142,0.000000,0.000000,0.000000,1.001732,1.895156,0.973532,0.000000,0.000000,2.896889,0.950675,0.000000,2.896889,0.975025,-0.000000,5.550427,2.147906,0.000000,711,607,0,708,602,0,715,611,0,602,709,0,29,8.316120,10.692155,-0.570300,53.599999,     3.129411,     1.769014,    58.000000,    49.000000,    54.000000,  1876.000000,35,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,39.000000,23922.000000,28503.000000,0.000000,613.384615,730.846153,0.000000,0.000000,515.076923,71.230769,-84.692307,0.000000,0.000000,0.000000,3.894508,0.538577,-0.640360,0.000000,0.000000,4.433085,1.687432,0.000000,4.433085,1.299012,-0.000000,2.188176,6.759103,0.000000,731,613,0,725,612,0,738,617,0,612,728,0,36,5.084235,13.219011,-0.182284,54.307692,     4.008097,     2.002023,    58.000000,    50.000000,    55.000000,  2118.000000,39,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
