Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,6313.000000,572861.000000,4711405.000000,0.000000,90.743069,746.302075,0.000000,0.000000,6089784.942814,3128493.259305,-2864856.034214,0.000000,0.000000,0.000000,52.194038,26.813541,-24.553971,0.000000,0.000000,79.007579,796.609475,0.000000,79.007579,28.224271,-0.000000,29.338550,69.794033,0.000000,746,91,0,685,47,0,816,136,0,47,790,0,493,104.197487,153.369335,-0.546887,63.759385,    65.111772,     8.069186,   121.000000,    42.000000,    63.000000,402513.000000,6313,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,351,802,48,807,54,815,57,692,130,688,125,686,111,686,108,685,106,-99,-99
1,445.000000,27971.000000,322410.000000,0.000000,62.856179,724.516853,0.000000,0.000000,29689.123595,12894.795505,-11106.921348,0.000000,0.000000,0.000000,8.738777,3.795489,-3.269241,0.000000,0.000000,12.534267,22.479997,0.000000,12.534267,4.741307,-0.000000,8.093600,17.694394,0.000000,725,63,0,708,53,0,741,74,0,53,729,0,107,23.456192,36.859731,-0.461723,56.539325,    27.510274,     5.245023,    72.000000,    45.000000,    57.000000, 25160.000000,445,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,78,740,54,740,56,708,73,710,68,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,3114.000000,297858.000000,2561272.000000,0.000000,95.651252,822.502247,0.000000,0.000000,642474.484264,1149797.260115,-23898.558766,0.000000,0.000000,0.000000,14.128554,25.285009,-0.525549,0.000000,0.000000,39.413564,356.964443,0.000000,39.413564,18.893502,-0.000000,37.431096,27.942021,0.000000,823,96,0,785,57,0,844,140,0,57,833,0,213,59.065138,83.091635,0.046968,61.572254,    94.672741,     9.729991,    95.000000,    39.000000,    61.000000,191736.000000,3114,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,171,842,57,844,134,833,139,786,107,819,62,-99,-99,-99,-99,-99,-99,-99,-99
3,9839.000000,1274796.000000,4448928.000000,0.000000,129.565606,452.172781,0.000000,0.000000,14565074.270957,5341909.401156,3341447.469355,0.000000,0.000000,0.000000,69.084097,25.337391,15.848932,0.000000,0.000000,94.421489,1499.222166,0.000000,94.421489,38.719790,-0.000000,41.010332,78.613218,0.000000,452,130,0,378,83,0,525,189,0,83,434,0,541,111.431710,154.532655,0.313515,64.091574,    49.341176,     7.024327,    99.000000,    43.000000,    64.000000,630597.000000,9839,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,354,525,118,511,189,396,157,390,146,379,93,381,90,-99,-99,-99,-99,-99,-99
4,6923.000000,1045047.000000,4358134.000000,0.000000,150.952910,629.515239,0.000000,0.000000,4093069.142278,4543914.648850,-1613781.032066,0.000000,0.000000,0.000000,31.021060,34.437984,-12.230723,0.000000,0.000000,65.459044,918.712179,0.000000,65.459044,30.310265,-0.000000,57.931572,38.952096,0.000000,630,151,0,587,106,0,684,202,0,106,657,0,394,127.247622,128.573118,0.716004,62.523616,    51.213072,     7.156330,    82.000000,    41.000000,    63.000000,432851.000000,6923,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,354,681,106,595,202,591,197,590,196,589,120,-99,-99,-99,-99,-99,-99,-99,-99
5,130.000000,15733.000000,102887.000000,0.000000,121.023076,791.438461,0.000000,0.000000,6826.007692,868.930769,1835.684615,0.000000,0.000000,0.000000,10.365151,1.319453,2.787449,0.000000,0.000000,11.684604,5.906461,0.000000,11.684604,2.430321,-0.000000,3.136071,14.394497,0.000000,791,121,0,780,115,0,808,127,0,115,783,0,75,12.472594,29.102720,0.276160,76.592307,    91.824746,     9.582522,    95.000000,    58.000000,    76.000000,  9957.000000,130,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,1,22,807,125,807,127,803,126,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,1354.000000,180977.000000,348345.000000,0.000000,133.661004,257.271048,0.000000,0.000000,243775.525110,96645.401033,-22524.588626,0.000000,0.000000,0.000000,16.274158,6.451929,-1.503714,0.000000,0.000000,22.726088,102.738574,0.000000,22.726088,10.136003,-0.000000,16.434969,26.752557,0.000000,257,134,0,234,116,0,285,153,0,116,256,0,174,37.412091,51.568017,-0.148561,64.056129,    48.135797,     6.937996,    89.000000,    49.000000,    64.000000, 86732.000000,1354,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,158,285,126,285,131,285,133,281,137,235,152,235,127,238,123,-99,-99,-99,-99
7,7519.000000,1354457.000000,4194966.000000,0.000000,180.137917,557.915414,0.000000,0.000000,2922424.203483,9502431.979781,1929929.715387,0.000000,0.000000,0.000000,19.839458,64.509150,13.101711,0.000000,0.000000,84.348608,1108.171745,0.000000,84.348608,33.289213,-0.000000,71.478846,34.957149,0.000000,558,180,0,516,120,0,595,257,0,120,530,0,444,81.863121,141.965159,-0.265255,65.115041,   134.132680,    11.581566,   121.000000,    41.000000,    63.000000,489600.000000,7519,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,1,348,584,121,584,257,521,130,530,120,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,4621.000000,699033.000000,1578655.000000,0.000000,151.273101,341.626271,0.000000,0.000000,2944777.570655,1302933.346461,811081.645531,0.000000,0.000000,0.000000,38.259375,16.928075,10.537799,0.000000,0.000000,55.187450,536.612343,0.000000,55.187450,23.164894,-0.000000,28.627926,52.630517,0.000000,342,151,0,289,121,0,396,186,0,121,295,0,419,70.268063,115.672043,0.389684,62.472841,   197.414684,    14.050433,   103.000000,    41.000000,    58.000000,288687.000000,4621,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,342,377,128,378,130,380,133,382,136,396,167,388,175,386,177,289,124,-99,-99
9,6163.000000,983759.000000,4776587.000000,0.000000,159.623397,775.042511,0.000000,0.000000,4766762.861916,2094202.906051,172689.669803,0.000000,0.000000,0.000000,42.185900,18.533717,1.528305,0.000000,0.000000,60.719617,779.525835,0.000000,60.719617,27.919989,-0.000000,36.377993,55.093714,0.000000,775,160,0,720,124,0,832,203,0,124,775,0,418,79.163388,112.231639,0.064259,65.135485,   143.633863,    11.984734,   121.000000,    39.000000,    65.000000,401430.000000,6163,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,354,821,134,832,144,819,178,816,195,724,182,724,165,724,163,720,138,-99,-99
