Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,24.000000,4228.000000,13006.000000,0.000000,176.166666,541.916666,0.000000,0.000000,67.833333,35.333333,-15.666666,0.000000,0.000000,0.000000,0.979854,0.510390,-0.226305,0.000000,0.000000,1.490245,0.448894,0.000000,1.490245,0.669995,-0.000000,2.192405,3.505185,0.000000,542,176,0,539,174,0,545,178,0,174,543,0,19,4.313423,6.470135,-0.383561,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  6120.000000,24
1,228.000000,50401.000000,74647.000000,0.000000,221.057017,327.399122,0.000000,0.000000,5190.679824,11068.258771,-5420.188596,0.000000,0.000000,0.000000,3.726585,7.946322,-3.891358,0.000000,0.000000,11.672907,14.469978,0.000000,11.672907,3.803942,-0.000000,14.886214,5.517525,0.000000,327,221,0,319,209,0,339,237,0,209,331,0,106,23.275956,32.586338,0.536983,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 58140.000000,228
2,152.000000,33181.000000,83221.000000,0.000000,218.296052,547.506578,0.000000,0.000000,2975.993421,1577.677631,-926.796052,0.000000,0.000000,0.000000,3.668657,1.944883,-1.142508,0.000000,0.000000,5.613540,5.829784,0.000000,5.613540,2.414494,-0.000000,5.333991,9.362207,0.000000,548,218,0,539,211,0,556,224,0,211,553,0,62,14.524295,18.993308,-0.462248,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 38760.000000,152
3,285.000000,69651.000000,166225.000000,0.000000,244.389473,583.245614,0.000000,0.000000,8810.807017,39649.768421,13964.736842,0.000000,0.000000,0.000000,4.697742,21.140447,7.445712,0.000000,0.000000,25.838189,43.873740,0.000000,25.838189,6.623725,-0.000000,21.351984,5.890215,0.000000,583,244,0,573,219,0,596,264,0,219,575,0,141,24.650045,48.228350,-0.367965,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 72675.000000,285
4,20.000000,4527.000000,7000.000000,0.000000,226.349999,350.000000,0.000000,0.000000,34.000000,38.549999,17.000000,0.000000,0.000000,0.000000,0.626285,0.710097,0.313142,0.000000,0.000000,1.336382,0.346665,0.000000,1.336382,0.588782,-0.000000,3.265432,1.953643,0.000000,350,226,0,348,224,0,352,229,0,224,348,0,17,5.315312,6.644141,-0.718881,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5100.000000,20
5,129.000000,30269.000000,44048.000000,0.000000,234.643410,341.457364,0.000000,0.000000,2084.015503,2793.596899,820.038759,0.000000,0.000000,0.000000,3.197284,4.285920,1.258098,0.000000,0.000000,7.483205,12.120496,0.000000,7.483205,3.481450,-0.000000,8.884437,6.050134,0.000000,341,235,0,336,225,0,350,241,0,225,339,0,76,16.750676,19.143630,-0.581231,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 32895.000000,129
6,104.000000,24913.000000,84544.000000,0.000000,239.548076,812.923076,0.000000,0.000000,2551.384615,355.759615,225.384615,0.000000,0.000000,0.000000,5.216727,0.727409,0.460836,0.000000,0.000000,5.944136,3.582326,0.000000,5.944136,1.892703,-0.000000,3.513538,9.771033,0.000000,813,240,0,803,236,0,822,243,0,236,805,0,57,7.036030,19.097797,0.101244,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26520.000000,104
7,1833.000000,514070.000000,1268769.000000,0.000000,280.452809,692.181669,0.000000,0.000000,651012.504091,261988.168030,36462.214402,0.000000,0.000000,0.000000,29.020577,11.678804,1.625398,0.000000,0.000000,40.699381,336.283728,0.000000,40.699381,18.338040,-0.000000,21.329608,33.930502,0.000000,692,280,0,662,250,0,736,308,0,250,680,0,544,58.249841,74.318763,0.092652,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,467415.000000,1833
8,124.000000,32329.000000,41853.000000,0.000000,260.717741,337.524193,0.000000,0.000000,4392.927419,469.120967,-53.653225,0.000000,0.000000,0.000000,7.104362,0.758675,-0.086769,0.000000,0.000000,7.863037,5.382375,0.000000,7.863037,2.319994,-0.000000,3.735521,11.440943,0.000000,338,261,0,327,257,0,348,265,0,257,334,0,65,8.000747,21.001962,-0.013670,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 31620.000000,124
9,293.000000,82099.000000,190933.000000,0.000000,280.201365,651.648464,0.000000,0.000000,3978.791808,46163.119453,3706.740614,0.000000,0.000000,0.000000,2.044534,23.721291,1.904738,0.000000,0.000000,25.765825,44.870962,0.000000,25.765825,6.698579,-0.000000,21.434106,6.010622,0.000000,652,280,0,644,257,0,661,300,0,257,648,0,150,17.064513,43.163180,-0.086981,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 74715.000000,293
10,203.000000,54846.000000,165692.000000,0.000000,270.177339,816.216748,0.000000,0.000000,4234.463054,2625.615763,-285.802955,0.000000,0.000000,0.000000,3.549253,2.200745,-0.239555,0.000000,0.000000,5.749998,7.753615,0.000000,5.749998,2.784531,-0.000000,7.101937,9.157670,0.000000,816,270,0,808,264,0,825,277,0,264,812,0,61,13.191703,17.250688,-0.170689,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 51765.000000,203
11,226.000000,62997.000000,121925.000000,0.000000,278.747787,539.491150,0.000000,0.000000,10326.482300,1996.623893,1012.995575,0.000000,0.000000,0.000000,7.501379,1.450390,0.735861,0.000000,0.000000,8.951770,10.338438,0.000000,8.951770,3.215344,-0.000000,5.639518,13.311665,0.000000,539,279,0,525,274,0,552,287,0,274,533,0,79,13.093053,27.193264,0.119293,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 57630.000000,226
