Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,3.000000,223.000000,1110.000000,0.000000,74.333333,370.000000,0.000000,0.000000,2.000000,0.666666,-1.000000,0.000000,0.000000,0.000000,0.462240,0.154080,-0.231120,0.000000,0.000000,0.616321,0.017805,0.000000,0.616321,0.133437,-0.000000,0.441877,1.940315,0.000000,370,74,0,369,74,0,371,75,0,74,370,0,3,1.134205,2.268410,-0.491396,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   765.000000,3
1,328.000000,37650.000000,258037.000000,0.000000,114.786585,786.698170,0.000000,0.000000,75201.118902,6807.060975,11850.871951,0.000000,0.000000,0.000000,33.244962,3.009270,5.239041,0.000000,0.000000,36.254232,72.595516,0.000000,36.254232,8.520300,-0.000000,6.253802,25.048837,0.000000,787,115,0,757,107,0,813,127,0,107,778,0,174,20.281476,56.788133,0.166797,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 83640.000000,328
2,61.000000,7959.000000,45330.000000,0.000000,130.475409,743.114754,0.000000,0.000000,366.196721,261.213114,-8.327868,0.000000,0.000000,0.000000,1.525016,1.087815,-0.034681,0.000000,0.000000,2.612832,1.657734,0.000000,2.612832,1.287530,-0.000000,4.089114,4.852040,0.000000,743,130,0,739,126,0,748,134,0,126,744,0,34,8.024819,9.027922,-0.078669,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 15555.000000,61
3,159.000000,22290.000000,61582.000000,0.000000,140.188679,387.308176,0.000000,0.000000,4421.899371,1958.339622,-1984.245283,0.000000,0.000000,0.000000,5.133489,2.273483,-2.303558,0.000000,0.000000,7.406973,6.364524,0.000000,7.406973,2.522800,-0.000000,4.548276,11.565058,0.000000,387,140,0,375,132,0,396,146,0,132,393,0,71,16.020056,24.030084,-0.507618,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40545.000000,159
4,17.000000,2277.000000,14036.000000,0.000000,133.941176,825.647058,0.000000,0.000000,45.882352,10.941176,2.647058,0.000000,0.000000,0.000000,1.049656,0.250302,0.060557,0.000000,0.000000,1.299958,0.259064,0.000000,1.299958,0.508983,-0.000000,1.603023,3.320216,0.000000,826,134,0,823,133,0,828,135,0,133,823,0,14,2.005666,5.014165,0.075185,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  4335.000000,17
5,282.000000,42336.000000,235309.000000,0.000000,150.127659,834.429078,0.000000,0.000000,6957.081560,20827.404255,-9687.446808,0.000000,0.000000,0.000000,3.762082,11.262539,-5.238543,0.000000,0.000000,15.024621,14.928266,0.000000,15.024621,3.863711,-0.000000,18.560468,5.138872,0.000000,834,150,0,824,134,0,843,167,0,134,837,0,105,21.362461,37.103222,0.474742,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 71910.000000,282
6,391.000000,74674.000000,162739.000000,0.000000,190.982097,416.212276,0.000000,0.000000,171227.381074,119066.874680,140935.485933,0.000000,0.000000,0.000000,59.887686,41.644272,49.292935,0.000000,0.000000,101.531958,64.185657,0.000000,101.531958,8.011595,-0.000000,3.682469,46.375995,0.000000,416,191,0,379,159,0,452,217,0,159,379,0,249,75.446881,94.959005,0.693907,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 99705.000000,391
7,228.000000,39837.000000,72539.000000,0.000000,174.723684,318.153508,0.000000,0.000000,17373.627192,8961.592105,11134.671052,0.000000,0.000000,0.000000,12.473185,6.433866,7.994002,0.000000,0.000000,18.907051,16.346736,0.000000,18.907051,4.043109,-0.000000,4.361342,19.415527,0.000000,318,175,0,306,162,0,335,188,0,162,306,0,121,31.606765,35.253699,0.604812,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 58140.000000,228
8,46.000000,8422.000000,20913.000000,0.000000,183.086956,454.630434,0.000000,0.000000,188.717391,163.652173,47.478260,0.000000,0.000000,0.000000,1.144989,0.992913,0.288060,0.000000,0.000000,2.137902,1.053896,0.000000,2.137902,1.026594,-0.000000,3.320200,4.420744,0.000000,455,183,0,451,180,0,458,187,0,180,452,0,27,8.835935,8.835935,0.656358,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11730.000000,46
9,86.000000,16272.000000,64812.000000,0.000000,189.209302,753.627906,0.000000,0.000000,618.093023,2218.232558,905.697674,0.000000,0.000000,0.000000,1.628255,5.843537,2.385898,0.000000,0.000000,7.471792,3.822259,0.000000,7.471792,1.955060,-0.000000,10.430481,2.947110,0.000000,754,189,0,747,182,0,758,200,0,182,749,0,59,12.066613,19.745367,-0.423621,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 21930.000000,86
10,98.000000,18552.000000,35479.000000,0.000000,189.306122,362.030612,0.000000,0.000000,2366.908163,1488.816326,1643.081632,0.000000,0.000000,0.000000,5.238576,3.295133,3.636562,0.000000,0.000000,8.533710,4.037224,0.000000,8.533710,2.009284,-0.000000,2.916524,11.657197,0.000000,362,189,0,353,183,0,372,197,0,183,358,0,64,17.651293,23.955327,0.654843,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 24990.000000,98
