Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,35178.000000,18797628.000000,18191762.000000,0.000000,534.357496,517.134629,0.000000,0.000000,165649132.393981,121340220.128105,85172874.898045,0.000000,0.000000,0.000000,143.712421,105.271283,73.893535,0.000000,0.000000,248.983704,9668.536456,0.000000,248.983704,98.328716,-0.000000,76.688783,156.642940,0.000000,517,534,0,359,395,0,687,687,0,395,427,0,1438,369.097957,414.603185,0.658161,0.217465,    55.407976,     7.443653,   255.000000,     0.000000,     0.000000,  7650.000000,30
1,8293.000000,6444152.000000,1834141.000000,0.000000,777.059206,221.167370,0.000000,0.000000,6832031.690339,18454965.929571,6101025.821292,0.000000,0.000000,0.000000,40.700616,109.942184,36.345778,0.000000,0.000000,150.642800,3153.699030,0.000000,150.642800,56.157804,-0.000000,87.996170,39.370487,0.000000,221,777,0,181,643,0,328,846,0,643,188,0,759,159.928389,220.853489,-0.404850,1.137706,   288.855612,    16.995752,   255.000000,     0.000000,     0.000000,  9435.000000,37
2,34194.000000,31566767.000000,14720721.000000,0.000000,923.166842,430.505965,0.000000,0.000000,124079969.282817,136905681.165424,-2762180.535735,0.000000,0.000000,0.000000,111.798283,123.354480,-2.488774,0.000000,0.000000,235.152763,13784.625093,0.000000,235.152763,117.407943,-0.000000,116.573220,110.493893,0.000000,431,923,0,288,755,0,570,1056,0,755,551,0,1775,287.933000,307.332741,0.203355,0.089489,    22.812451,     4.776238,   255.000000,     0.000000,     0.000000,  3060.000000,12
