Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,94.000000,48258.000000,39407.000000,0.000000,513.382978,419.223404,0.000000,0.000000,694.308510,896.212765,-341.042553,0.000000,0.000000,0.000000,1.624483,2.096881,-0.797942,0.000000,0.000000,3.721365,2.769638,0.000000,3.721365,1.664223,-0.000000,6.978144,4.312602,0.000000,419,513,0,414,508,0,424,520,0,508,420,0,43,12.481310,14.977572,0.641501,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 23970.000000,94
1,56.000000,29292.000000,23796.000000,0.000000,523.071428,424.928571,0.000000,0.000000,363.714285,271.714285,115.285714,0.000000,0.000000,0.000000,1.697629,1.268221,0.538093,0.000000,0.000000,2.965851,1.863425,0.000000,2.965851,1.365073,-0.000000,3.573969,5.399342,0.000000,425,523,0,420,518,0,430,527,0,518,425,0,40,10.871829,12.079811,0.595572,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14280.000000,56
2,68.000000,35662.000000,27120.000000,0.000000,524.441176,398.823529,0.000000,0.000000,1095.882352,274.764705,-235.705882,0.000000,0.000000,0.000000,3.948377,0.989955,-0.849229,0.000000,0.000000,4.938333,3.187527,0.000000,4.938333,1.785364,-0.000000,3.277480,7.663921,0.000000,399,524,0,391,519,0,405,528,0,519,404,0,49,9.314455,14.489153,-0.260582,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17340.000000,68
3,558.000000,315186.000000,217531.000000,0.000000,564.849462,389.840501,0.000000,0.000000,297512.804659,25407.354838,53868.602150,0.000000,0.000000,0.000000,64.762965,5.530705,11.726185,0.000000,0.000000,70.293671,220.681446,0.000000,70.293671,14.855350,-0.000000,8.084391,36.461846,0.000000,390,565,0,356,549,0,428,579,0,549,370,0,250,30.540992,73.298382,0.188500,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,142290.000000,558
4,215.000000,120958.000000,29049.000000,0.000000,562.595348,135.111627,0.000000,0.000000,6963.320930,2875.795348,-1133.288372,0.000000,0.000000,0.000000,5.406279,2.232749,-0.879878,0.000000,0.000000,7.639028,11.296682,0.000000,7.639028,3.361053,-0.000000,6.655166,11.155597,0.000000,135,563,0,124,554,0,145,571,0,554,140,0,86,17.559655,21.691339,-0.253149,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 54825.000000,215
5,32.000000,17950.000000,9985.000000,0.000000,560.937500,312.031250,0.000000,0.000000,152.968750,47.875000,-8.937500,0.000000,0.000000,0.000000,1.505691,0.471240,-0.087973,0.000000,0.000000,1.976931,0.701802,0.000000,1.976931,0.837736,-0.000000,2.400701,4.336146,0.000000,312,561,0,308,559,0,317,563,0,559,310,0,23,4.014233,9.032026,-0.084236,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  8160.000000,32
6,47.000000,26494.000000,15471.000000,0.000000,563.702127,329.170212,0.000000,0.000000,194.638297,263.829787,120.382978,0.000000,0.000000,0.000000,1.147531,1.555464,0.709743,0.000000,0.000000,2.702995,1.281208,0.000000,2.702995,1.131904,-0.000000,5.372925,2.909920,0.000000,329,564,0,325,560,0,333,569,0,560,326,0,33,10.014870,11.266729,-0.645478,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11985.000000,47
7,101.000000,58161.000000,50652.000000,0.000000,575.851485,501.504950,0.000000,0.000000,907.247524,1622.772277,792.574257,0.000000,0.000000,0.000000,1.928844,3.450079,1.685044,0.000000,0.000000,5.378924,3.815291,0.000000,5.378924,1.953277,-0.000000,8.914286,3.836760,0.000000,502,576,0,497,568,0,509,583,0,568,498,0,55,14.284600,17.855750,-0.573392,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 25755.000000,101
8,80.000000,46344.000000,48680.000000,0.000000,579.299999,608.500000,0.000000,0.000000,1116.000000,450.799999,480.000000,0.000000,0.000000,0.000000,3.237508,1.307767,1.392476,0.000000,0.000000,4.545275,2.294917,0.000000,4.545275,1.514898,-0.000000,3.138064,8.216967,0.000000,609,579,0,601,575,0,615,584,0,575,602,0,45,10.159449,15.803587,0.482420,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 20400.000000,80
9,64.000000,38145.000000,36402.000000,0.000000,596.015625,568.781250,0.000000,0.000000,160.937500,722.984375,-20.781250,0.000000,0.000000,0.000000,0.628662,2.824157,-0.081176,0.000000,0.000000,3.452819,1.768851,0.000000,3.452819,1.329981,-0.000000,6.652745,3.129658,0.000000,569,596,0,566,589,0,572,602,0,589,569,0,37,6.004088,13.008858,0.036907,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16320.000000,64
