Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,6103.000000,251523.000000,1739752.000000,0.000000,41.213009,285.065049,0.000000,0.000000,3888231.175159,3105521.087005,-1537964.564967,0.000000,0.000000,0.000000,34.862691,27.844749,-13.789711,0.000000,0.000000,62.707441,780.586806,0.000000,62.707441,27.938983,-0.000000,34.940762,57.006392,0.000000,285,41,0,236,0,0,339,95,0,0,273,0,357,120.330108,130.463170,-0.660810,57.184499,   132.800762,    11.523921,   118.000000,    37.000000,    54.000000,348997.000000,6103,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,342,339,0,258,95,242,87,239,56,237,26,-99,-99,-99,-99,-99,-99,-99,-99
1,5005.000000,182030.000000,1880240.000000,0.000000,36.369630,375.672327,0.000000,0.000000,3591796.617382,1459566.183815,-346890.806193,0.000000,0.000000,0.000000,41.953960,17.048454,-4.051856,0.000000,0.000000,59.002414,698.832646,0.000000,59.002414,26.435442,-0.000000,32.457483,52.300146,0.000000,376,36,0,331,0,0,427,72,0,0,344,0,349,72.899885,97.199847,-0.157287,59.328271,   111.607044,    10.564423,   101.000000,    39.000000,    58.000000,296938.000000,5005,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,177,427,0,419,58,331,64,332,42,333,17,340,6,344,0,-99,-99,-99,-99
2,4012.000000,134466.000000,1863529.000000,0.000000,33.515952,464.488783,0.000000,0.000000,2302200.495263,969609.979062,-554058.782153,0.000000,0.000000,0.000000,36.112862,15.209531,-8.691097,0.000000,0.000000,51.322393,473.724552,0.000000,51.322393,21.765214,-0.000000,27.147286,48.961050,0.000000,464,34,0,422,0,0,507,68,0,0,478,0,303,72.305764,90.382206,-0.346842,61.337238,   178.918652,    13.376047,   146.000000,    38.000000,    60.000000,246085.000000,4012,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,3,108,498,1,504,8,500,52,423,63,425,18,-99,-99,-99,-99,-99,-99,-99,-99
3,2264.000000,70178.000000,1203987.000000,0.000000,30.997349,531.796378,0.000000,0.000000,567251.130300,669655.984098,-440530.221731,0.000000,0.000000,0.000000,19.081249,22.525953,-14.818598,0.000000,0.000000,41.607203,210.232467,0.000000,41.607203,14.499395,-0.000000,42.721828,17.340613,0.000000,532,31,0,503,0,0,568,70,0,0,537,0,245,87.036804,93.731942,0.727543,56.782243,    63.602141,     7.975095,    78.000000,    37.000000,    56.000000,128555.000000,2264,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,162,562,0,567,17,511,69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,9790.000000,1008138.000000,5881973.000000,0.000000,102.976302,600.814402,0.000000,0.000000,5101207.769252,15562168.502137,-1080544.058630,0.000000,0.000000,0.000000,24.357315,74.306451,-5.159396,0.000000,0.000000,98.663767,1783.286329,0.000000,98.663767,42.228974,-0.000000,77.114266,43.515842,0.000000,601,103,0,547,7,0,641,179,0,7,616,0,532,94.489764,172.896164,0.101860,54.266394,    97.729415,     9.885818,   123.000000,    37.000000,    52.000000,531268.000000,9790,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,354,616,7,628,38,632,40,641,178,560,149,557,146,550,141,-99,-99,-99,-99
5,5444.000000,295565.000000,614109.000000,0.000000,54.291880,112.804739,0.000000,0.000000,3158521.437728,1961531.201138,368217.269470,0.000000,0.000000,0.000000,32.980685,20.481938,3.844855,0.000000,0.000000,53.462624,660.725464,0.000000,53.462624,25.704580,-0.000000,36.547993,48.440526,0.000000,113,54,0,62,18,0,167,92,0,18,88,0,355,76.905921,109.123267,0.275774,56.319985,   104.658200,    10.230259,    88.000000,    36.000000,    55.000000,306606.000000,5444,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,177,166,40,161,58,156,67,155,70,62,27,-99,-99,-99,-99,-99,-99,-99,-99
6,2945.000000,180526.000000,1636510.000000,0.000000,61.299151,555.691001,0.000000,0.000000,768850.811544,950223.447877,-458243.772495,0.000000,0.000000,0.000000,18.213567,22.510164,-10.855491,0.000000,0.000000,40.723732,292.148697,0.000000,40.723732,17.092357,-0.000000,41.980384,22.831432,0.000000,556,61,0,516,23,0,587,98,0,23,569,0,292,91.885438,97.062083,0.687710,57.955517,   129.017382,    11.358581,    96.000000,    37.000000,    56.000000,170679.000000,2945,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,171,568,24,587,27,545,98,537,93,535,91,517,75,-99,-99,-99,-99,-99,-99
7,8479.000000,750528.000000,1657069.000000,0.000000,88.516098,195.432126,0.000000,0.000000,5345804.688758,6980005.552539,-1140136.985256,0.000000,0.000000,0.000000,30.918629,40.370387,-6.594231,0.000000,0.000000,71.289017,1204.713189,0.000000,71.289017,34.708978,-0.000000,59.032432,46.825424,0.000000,195,89,0,136,27,0,244,146,0,27,231,0,463,121.412708,133.778818,0.474485,57.867908,   145.185899,    12.049311,   116.000000,    37.000000,    56.000000,490662.000000,8479,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2162145.000000,8479,6,9,2,180,231,27,211,145,169,137,164,134,152,127,136,96,-99,-99,-99,-99,-99,-99
8,1411.000000,68981.000000,67841.000000,0.000000,48.888022,48.080085,0.000000,0.000000,224025.950389,141192.307583,21804.653437,0.000000,0.000000,0.000000,14.155622,8.921578,1.377779,0.000000,0.000000,23.077200,124.392216,0.000000,23.077200,11.153125,-0.000000,19.098137,24.822585,0.000000,48,49,0,21,28,0,71,71,0,28,42,0,187,44.293868,51.504498,0.242298,54.867469,    30.947671,     5.563063,    71.000000,    40.000000,    55.000000, 77418.000000,1411,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,159,57,29,22,56,26,47,28,46,26,44,-99,-99,-99,-99,-99,-99,-99,-99
9,3954.000000,363227.000000,1860354.000000,0.000000,91.863176,470.499241,0.000000,0.000000,1196354.497723,1465606.978502,-43915.910470,0.000000,0.000000,0.000000,19.134230,23.440595,-0.702381,0.000000,0.000000,42.574825,448.024413,0.000000,42.574825,21.166587,-0.000000,38.005227,34.155573,0.000000,470,92,0,433,57,0,510,135,0,57,490,0,319,77.967009,78.979568,0.157661,62.507081,   185.134404,    13.606410,   119.000000,    39.000000,    61.000000,247153.000000,3954,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,177,498,60,508,74,489,128,473,131,463,134,433,73,-99,-99,-99,-99,-99,-99
