Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,279.000000,53310.000000,128059.000000,0.000000,191.075268,458.992831,0.000000,0.000000,7007.985663,12365.419354,-6700.849462,0.000000,0.000000,0.000000,3.844037,6.782709,-3.675566,0.000000,0.000000,10.626747,12.563203,0.000000,10.626747,3.544460,-0.000000,15.403599,5.888582,0.000000,459,191,0,450,176,0,468,205,0,176,465,0,98,21.738902,35.023786,0.595249,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 71145.000000,279
1,263.000000,74684.000000,78132.000000,0.000000,283.969581,297.079847,0.000000,0.000000,3959.323193,38495.756653,-10119.361216,0.000000,0.000000,0.000000,2.349704,22.845738,-6.005448,0.000000,0.000000,25.195442,17.615329,0.000000,25.195442,4.197061,-0.000000,23.523990,4.033857,0.000000,297,284,0,288,258,0,303,304,0,258,300,0,134,15.542698,47.664276,0.265034,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 67065.000000,263
2,98.000000,28852.000000,33675.000000,0.000000,294.408163,343.622448,0.000000,0.000000,427.030612,1541.673469,35.102040,0.000000,0.000000,0.000000,0.945128,3.412120,0.077689,0.000000,0.000000,4.357248,3.218856,0.000000,4.357248,1.794117,-0.000000,7.819419,4.108563,0.000000,344,294,0,339,288,0,348,303,0,288,342,0,47,9.004452,15.007421,-0.031450,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 24990.000000,98
3,475.000000,175699.000000,109665.000000,0.000000,369.892631,230.873684,0.000000,0.000000,94946.421052,129283.524210,-101002.442105,0.000000,0.000000,0.000000,25.618505,34.883364,-27.252544,0.000000,0.000000,60.501869,150.958466,0.000000,60.501869,12.286515,-0.000000,33.683699,7.148452,0.000000,231,370,0,203,337,0,259,397,0,337,258,0,276,73.292596,78.527781,0.701212,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,121125.000000,475
4,152.000000,59738.000000,27812.000000,0.000000,393.013157,182.973684,0.000000,0.000000,10503.894736,1667.973684,-3368.947368,0.000000,0.000000,0.000000,12.948682,2.056195,-4.153071,0.000000,0.000000,15.004877,9.377017,0.000000,15.004877,3.062191,-0.000000,3.464052,16.234884,0.000000,183,393,0,165,385,0,198,399,0,385,196,0,104,14.777087,34.831706,-0.325744,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 38760.000000,152
5,235.000000,93158.000000,62055.000000,0.000000,396.417021,264.063829,0.000000,0.000000,7336.042553,6093.131914,-4923.255319,0.000000,0.000000,0.000000,5.058689,4.201619,-3.394912,0.000000,0.000000,9.260309,9.729262,0.000000,9.260309,3.119176,-0.000000,5.422023,13.996696,0.000000,264,396,0,252,386,0,275,406,0,386,271,0,85,26.663884,30.663467,-0.722615,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 59925.000000,235
6,190.000000,80240.000000,24734.000000,0.000000,422.315789,130.178947,0.000000,0.000000,22201.915789,14309.052631,-17406.736842,0.000000,0.000000,0.000000,20.326018,13.100043,-15.935996,0.000000,0.000000,33.426062,12.315743,0.000000,33.426062,3.509379,-0.000000,2.723493,25.651511,0.000000,130,422,0,110,407,0,146,441,0,407,144,0,137,43.512798,46.072374,-0.673923,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 48450.000000,190
7,275.000000,122177.000000,123795.000000,0.000000,444.279999,450.163636,0.000000,0.000000,32743.636363,19061.439999,-23345.599999,0.000000,0.000000,0.000000,18.309788,10.658893,-13.054536,0.000000,0.000000,28.968681,24.741160,0.000000,28.968681,4.974048,-0.000000,4.341220,24.514329,0.000000,450,444,0,424,426,0,468,458,0,426,466,0,151,39.981096,54.974007,-0.642870,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 70125.000000,275
8,181.000000,79975.000000,52754.000000,0.000000,441.850828,291.458563,0.000000,0.000000,2336.939226,3482.972375,-350.618784,0.000000,0.000000,0.000000,2.282492,3.401824,-0.342449,0.000000,0.000000,5.684316,7.647366,0.000000,5.684316,2.765387,-0.000000,8.715162,6.889323,0.000000,291,442,0,284,433,0,298,450,0,433,297,0,65,14.544761,17.661496,0.274555,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 46155.000000,181
9,159.000000,70715.000000,43328.000000,0.000000,444.748427,272.503144,0.000000,0.000000,1815.748427,2473.937106,-247.874213,0.000000,0.000000,0.000000,2.107946,2.872053,-0.287763,0.000000,0.000000,4.979999,5.971325,0.000000,4.979999,2.443629,-0.000000,7.929973,6.528285,0.000000,273,445,0,267,438,0,279,452,0,438,268,0,55,12.653431,14.762336,0.322773,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40545.000000,159
10,80.000000,39000.000000,14921.000000,0.000000,487.500000,186.512499,0.000000,0.000000,537.987499,500.000000,0.500000,0.000000,0.000000,0.000000,1.560697,1.450496,0.001450,0.000000,0.000000,3.011194,2.263784,0.000000,3.011194,1.504587,-0.000000,4.977278,5.162957,0.000000,187,488,0,181,483,0,191,492,0,483,185,0,38,9.000779,10.000865,0.013159,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 20400.000000,80
11,106.000000,52666.000000,87209.000000,0.000000,496.849056,822.726415,0.000000,0.000000,2793.066037,659.584905,643.622641,0.000000,0.000000,0.000000,5.567668,1.314809,1.282990,0.000000,0.000000,6.882478,5.674359,0.000000,6.882478,2.382091,-0.000000,3.960169,9.849733,0.000000,823,497,0,811,492,0,831,503,0,492,820,0,74,11.418066,20.760121,0.271441,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27030.000000,106
12,97.000000,50006.000000,31978.000000,0.000000,515.525773,329.670103,0.000000,0.000000,727.443298,1240.185567,-528.175257,0.000000,0.000000,0.000000,1.632187,2.782644,-1.185083,0.000000,0.000000,4.414832,3.137374,0.000000,4.414832,1.771263,-0.000000,7.942857,3.991483,0.000000,330,516,0,324,509,0,335,522,0,509,334,0,50,12.978648,15.338402,0.559452,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 24735.000000,97
13,586.000000,312184.000000,242980.000000,0.000000,532.737201,414.641638,0.000000,0.000000,211646.744027,167169.529010,-159234.187713,0.000000,0.000000,0.000000,43.160000,34.089997,-32.471784,0.000000,0.000000,77.249997,416.907460,0.000000,77.249997,20.418311,-0.000000,10.103911,35.337881,0.000000,415,533,0,384,510,0,459,560,0,510,440,0,308,66.275547,99.413321,-0.716017,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,149430.000000,586
14,77.000000,39957.000000,62684.000000,0.000000,518.922077,814.077922,0.000000,0.000000,563.532467,673.532467,-321.532467,0.000000,0.000000,0.000000,1.720275,2.056068,-0.981530,0.000000,0.000000,3.776343,2.573601,0.000000,3.776343,1.604244,-0.000000,6.819219,3.793291,0.000000,814,519,0,807,513,0,819,524,0,513,817,0,45,14.390419,15.698639,0.700690,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 19635.000000,77
15,36.000000,18739.000000,5034.000000,0.000000,520.527777,139.833333,0.000000,0.000000,192.999999,70.972222,26.166666,0.000000,0.000000,0.000000,1.623630,0.597060,0.220129,0.000000,0.000000,2.220691,0.920948,0.000000,2.220691,0.959660,-0.000000,2.632544,4.577973,0.000000,140,521,0,135,518,0,144,524,0,518,139,0,28,6.125243,9.187865,0.202569,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9180.000000,36
16,254.000000,136525.000000,127197.000000,0.000000,537.500000,500.775590,0.000000,0.000000,34778.208661,14383.500000,-20994.499999,0.000000,0.000000,0.000000,21.620326,8.941690,-13.051504,0.000000,0.000000,30.562017,22.980493,0.000000,30.562017,4.793797,-0.000000,3.993087,24.814675,0.000000,501,538,0,480,526,0,522,557,0,526,517,0,143,36.573176,49.550755,-0.559320,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 64770.000000,254
17,118.000000,63005.000000,18663.000000,0.000000,533.940677,158.161016,0.000000,0.000000,1143.940677,1274.584745,-70.872881,0.000000,0.000000,0.000000,1.976487,2.202213,-0.122453,0.000000,0.000000,4.178701,4.337653,0.000000,4.178701,2.082703,-0.000000,6.514127,6.014052,0.000000,158,534,0,151,527,0,163,541,0,527,158,0,54,13.101948,15.285606,0.413066,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 30090.000000,118
18,315.000000,170285.000000,44202.000000,0.000000,540.587301,140.323809,0.000000,0.000000,17786.971428,9810.349206,8525.095238,0.000000,0.000000,0.000000,8.298914,4.577240,3.977576,0.000000,0.000000,12.876154,22.165013,0.000000,12.876154,4.707973,-0.000000,7.019735,16.146993,0.000000,140,541,0,124,531,0,159,554,0,531,138,0,126,27.259988,41.482591,0.566606,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 80325.000000,315
19,775.000000,427463.000000,279037.000000,0.000000,551.565161,360.047741,0.000000,0.000000,52249.233548,48570.459354,-12875.910967,0.000000,0.000000,0.000000,7.339688,6.822914,-1.808738,0.000000,0.000000,14.162603,46.806537,0.000000,14.162603,6.841530,-0.000000,13.829074,18.006931,0.000000,360,552,0,343,533,0,376,567,0,533,367,0,134,43.682386,45.006094,-0.714450,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,197625.000000,775
20,179.000000,97683.000000,19927.000000,0.000000,545.715083,111.324022,0.000000,0.000000,3385.206703,5148.469273,-2944.474860,0.000000,0.000000,0.000000,3.355684,5.103570,-2.918796,0.000000,0.000000,8.459254,8.606599,0.000000,8.459254,2.933700,-0.000000,12.339127,4.974855,0.000000,111,546,0,103,536,0,121,558,0,536,115,0,85,22.440148,27.426847,0.639936,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 45645.000000,179
21,132.000000,72760.000000,8684.000000,0.000000,551.212121,65.787878,0.000000,0.000000,2194.060606,2890.060606,-1911.060606,0.000000,0.000000,0.000000,3.264500,4.300065,-2.843430,0.000000,0.000000,7.564565,5.952469,0.000000,7.564565,2.439768,-0.000000,11.178711,4.087460,0.000000,66,551,0,57,543,0,73,560,0,543,66,0,71,20.837716,22.140073,0.695336,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 33660.000000,132
22,213.000000,119544.000000,26251.000000,0.000000,561.239436,123.244131,0.000000,0.000000,4071.305164,5522.788732,1541.549295,0.000000,0.000000,0.000000,3.200571,4.341624,1.211856,0.000000,0.000000,7.542196,12.427083,0.000000,7.542196,3.525206,-0.000000,10.466252,7.219535,0.000000,123,561,0,115,550,0,135,569,0,550,121,0,82,22.501801,23.686107,-0.565395,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 54315.000000,213
23,251.000000,144865.000000,101654.000000,0.000000,577.151394,404.996015,0.000000,0.000000,4814.996015,6204.247011,-564.848605,0.000000,0.000000,0.000000,3.041101,3.918538,-0.356752,0.000000,0.000000,6.959640,11.789402,0.000000,6.959640,3.433569,-0.000000,9.900489,8.403376,0.000000,405,577,0,398,567,0,414,587,0,567,403,0,86,16.979725,21.224657,0.341359,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 64005.000000,251
24,121.000000,70265.000000,16376.000000,0.000000,580.702479,135.338842,0.000000,0.000000,1373.107438,1249.289256,-9.801652,0.000000,0.000000,0.000000,2.294337,2.087448,-0.016377,0.000000,0.000000,4.381786,4.789044,0.000000,4.381786,2.188388,-0.000000,6.239245,6.544987,0.000000,135,581,0,129,575,0,142,587,0,575,135,0,60,12.037078,13.040167,-0.078510,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 30855.000000,121
25,179.000000,105281.000000,105610.000000,0.000000,588.162011,590.000000,0.000000,0.000000,3222.000000,5424.301675,-2577.999999,0.000000,0.000000,0.000000,3.193901,5.376996,-2.555517,0.000000,0.000000,8.570898,10.642927,0.000000,8.570898,3.262350,-0.000000,11.839441,5.467529,0.000000,590,588,0,582,578,0,599,601,0,578,597,0,83,20.371322,27.561200,0.583559,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 45645.000000,179
26,183.000000,106748.000000,47338.000000,0.000000,583.322404,258.677595,0.000000,0.000000,9045.978142,1325.978142,936.021857,0.000000,0.000000,0.000000,8.706710,1.276247,0.900916,0.000000,0.000000,9.982957,10.300266,0.000000,9.982957,3.209402,-0.000000,4.870797,13.377278,0.000000,259,583,0,243,579,0,271,590,0,579,249,0,86,11.078281,28.199263,0.118950,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 46665.000000,183
27,380.000000,226117.000000,39128.000000,0.000000,595.044736,102.968421,0.000000,0.000000,23693.621052,8446.239473,-788.463157,0.000000,0.000000,0.000000,8.608351,3.068682,-0.286463,0.000000,0.000000,11.677033,26.334233,0.000000,11.677033,5.131689,-0.000000,8.933431,15.011450,0.000000,103,595,0,88,584,0,117,605,0,584,114,0,133,21.027909,29.038542,-0.051528,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 96900.000000,380
28,174.000000,103750.000000,66147.000000,0.000000,596.264367,380.155172,0.000000,0.000000,3544.810344,2251.839080,63.862068,0.000000,0.000000,0.000000,3.649169,2.318133,0.065742,0.000000,0.000000,5.967302,8.454937,0.000000,5.967302,2.907737,-0.000000,6.909617,8.679169,0.000000,380,596,0,372,587,0,391,603,0,587,381,0,75,16.019409,19.023049,0.049231,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 44370.000000,174
29,578.000000,354159.000000,255430.000000,0.000000,612.731833,441.920415,0.000000,0.000000,62148.339100,20011.434256,-1542.335640,0.000000,0.000000,0.000000,12.908003,4.156308,-0.320337,0.000000,0.000000,17.064311,53.547027,0.000000,17.064311,7.317583,-0.000000,10.952656,19.337692,0.000000,442,613,0,416,597,0,457,627,0,597,453,0,166,30.020036,41.027382,-0.036537,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,147390.000000,578
30,289.000000,178106.000000,101473.000000,0.000000,616.283737,351.117647,0.000000,0.000000,15131.999999,11018.733564,-11031.647058,0.000000,0.000000,0.000000,7.919526,5.766795,-5.773554,0.000000,0.000000,13.686321,12.336363,0.000000,13.686321,3.512315,-0.000000,5.052932,18.293927,0.000000,351,616,0,338,604,0,366,628,0,604,363,0,105,31.202101,36.402451,-0.693240,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 73695.000000,289
31,74.000000,45267.000000,10220.000000,0.000000,611.716216,138.108108,0.000000,0.000000,593.135135,349.040540,28.270270,0.000000,0.000000,0.000000,1.909170,1.123484,0.090995,0.000000,0.000000,3.032654,2.136642,0.000000,3.032654,1.461725,-0.000000,4.279096,5.619406,0.000000,138,612,0,133,608,0,143,616,0,608,137,0,40,8.052091,10.065114,0.113809,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 18870.000000,74
32,166.000000,104027.000000,17669.000000,0.000000,626.668674,106.439759,0.000000,0.000000,2736.897590,2066.777108,-570.813253,0.000000,0.000000,0.000000,2.999952,2.265424,-0.625676,0.000000,0.000000,5.265377,6.404694,0.000000,5.265377,2.530749,-0.000000,6.392161,8.482111,0.000000,106,627,0,98,620,0,114,634,0,620,108,0,59,16.132391,18.437019,-0.519999,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 42330.000000,166
33,190.000000,122577.000000,62094.000000,0.000000,645.142105,326.810526,0.000000,0.000000,3723.178947,3615.163157,-1452.884210,0.000000,0.000000,0.000000,3.408597,3.309708,-1.330126,0.000000,0.000000,6.718306,9.512230,0.000000,6.718306,3.084190,-0.000000,6.562545,9.979812,0.000000,327,645,0,318,634,0,336,652,0,634,336,0,81,24.995814,24.995814,-0.766820,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 48450.000000,190
