Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,366.000000,9290.000000,280366.000000,0.000000,25.382513,766.027322,0.000000,0.000000,6861.726775,57588.448087,738.174863,0.000000,0.000000,0.000000,2.620949,21.996855,0.281958,0.000000,0.000000,24.617804,57.573144,0.000000,24.617804,7.587696,-0.000000,21.474077,7.405986,0.000000,766,25,0,757,0,0,777,45,0,0,769,0,142,20.002116,45.004762,-0.014547,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 93330.000000,366
1,365.000000,14530.000000,252918.000000,0.000000,39.808219,692.926027,0.000000,0.000000,40267.002739,70920.575342,-51704.178082,0.000000,0.000000,0.000000,15.436854,27.188281,-19.821437,0.000000,0.000000,42.625136,26.812164,0.000000,42.625136,5.178046,-0.000000,32.609095,4.021559,0.000000,693,40,0,674,16,0,713,67,0,16,713,0,177,48.670061,63.645464,0.641307,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 93075.000000,365
2,201.000000,7160.000000,159881.000000,0.000000,35.621890,795.427860,0.000000,0.000000,4479.203980,7161.263681,-4471.482587,0.000000,0.000000,0.000000,3.804282,6.082212,-3.797724,0.000000,0.000000,9.886495,8.715742,0.000000,9.886495,2.952243,-0.000000,14.168168,4.695495,0.000000,795,36,0,786,22,0,804,45,0,22,803,0,83,22.436406,28.668741,0.639712,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 51255.000000,201
3,116.000000,3609.000000,58802.000000,0.000000,31.112068,506.913793,0.000000,0.000000,1029.137931,1323.543103,-153.879310,0.000000,0.000000,0.000000,1.819126,2.339523,-0.272000,0.000000,0.000000,4.158650,4.181905,0.000000,4.158650,2.044970,-0.000000,6.788901,5.653330,0.000000,507,31,0,501,26,0,513,39,0,26,503,0,51,13.049430,14.136882,0.403785,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 29580.000000,116
4,26.000000,984.000000,14380.000000,0.000000,37.846153,553.076923,0.000000,0.000000,73.846153,43.384615,-15.692307,0.000000,0.000000,0.000000,0.958730,0.563254,-0.203730,0.000000,0.000000,1.521985,0.498503,0.000000,1.521985,0.706047,-0.000000,2.371222,3.509257,0.000000,553,38,0,550,36,0,556,40,0,36,552,0,20,4.343113,6.514670,-0.400161,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  6630.000000,26
5,387.000000,21110.000000,244700.000000,0.000000,54.547803,632.299741,0.000000,0.000000,26655.229974,54889.865633,-33243.545219,0.000000,0.000000,0.000000,9.451508,19.463049,-11.787617,0.000000,0.000000,28.914558,45.007249,0.000000,28.914558,6.708744,-0.000000,25.114834,6.179964,0.000000,632,55,0,614,38,0,649,84,0,38,632,0,168,41.969953,55.160510,0.584605,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 98685.000000,387
6,57.000000,2682.000000,47905.000000,0.000000,47.052631,840.438596,0.000000,0.000000,296.035087,544.842105,-303.315789,0.000000,0.000000,0.000000,1.349511,2.483728,-1.382701,0.000000,0.000000,3.833240,1.439957,0.000000,3.833240,1.199982,-0.000000,7.213944,2.537773,0.000000,840,47,0,836,41,0,844,52,0,41,843,0,35,9.632724,13.244995,0.590787,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14535.000000,57
7,835.000000,63465.000000,608147.000000,0.000000,76.005988,728.319760,0.000000,0.000000,67097.623952,186116.970059,-88254.598802,0.000000,0.000000,0.000000,8.533460,23.670313,-11.224199,0.000000,0.000000,32.203773,76.007024,0.000000,32.203773,8.718200,-0.000000,31.692088,9.321989,0.000000,728,76,0,709,45,0,747,107,0,45,745,0,241,43.039337,70.222077,0.488765,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,212925.000000,835
8,144.000000,10326.000000,79940.000000,0.000000,71.708333,555.138888,0.000000,0.000000,1909.222222,2855.749999,-1419.166666,0.000000,0.000000,0.000000,2.529529,3.783585,-1.880254,0.000000,0.000000,6.313115,6.035333,0.000000,6.313115,2.456691,-0.000000,10.081305,4.819721,0.000000,555,72,0,548,63,0,563,82,0,63,560,0,67,18.489282,23.419757,0.624456,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 36720.000000,144
9,216.000000,16323.000000,166994.000000,0.000000,75.569444,773.120370,0.000000,0.000000,1880.870370,8936.958333,-784.805555,0.000000,0.000000,0.000000,1.451288,6.895801,-0.605559,0.000000,0.000000,8.347090,9.641096,0.000000,8.347090,3.105011,-0.000000,12.668949,5.650001,0.000000,773,76,0,768,63,0,780,88,0,63,775,0,87,12.072225,25.150470,0.109441,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 55080.000000,216
