Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,2316.000000,177539.000000,1051428.000000,0.000000,76.657599,453.984455,0.000000,0.000000,626721.440414,645399.476252,446288.673575,0.000000,0.000000,0.000000,20.452974,21.062529,14.564574,0.000000,0.000000,41.515504,218.664568,0.000000,41.515504,14.787311,-0.000000,42.596998,17.831164,0.000000,454,77,0,424,46,0,487,115,0,46,428,0,263,88.177828,96.575716,-0.774936,52.623920,    66.062822,     8.127903,    71.000000,    37.000000,    52.000000,121877.000000,2316,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,154,482,113,428,47,428,79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,3527.000000,381880.000000,2917556.000000,0.000000,108.273320,827.206124,0.000000,0.000000,432841.147717,3185884.519421,284753.296285,0.000000,0.000000,0.000000,8.062219,59.341167,5.303893,0.000000,0.000000,67.403386,450.290198,0.000000,67.403386,21.220042,-0.000000,58.299510,20.658569,0.000000,827,108,0,795,57,0,844,169,0,57,843,0,219,49.255975,112.585086,-0.101993,58.914091,   127.768851,    11.303488,    98.000000,    38.000000,    58.000000,207790.000000,3527,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,167,842,58,844,169,821,164,796,73,812,66,817,66,821,63,-99,-99,-99,-99
2,6520.000000,834754.000000,5054313.000000,0.000000,128.029754,775.201380,0.000000,0.000000,2409622.587576,5305466.227605,257173.932208,0.000000,0.000000,0.000000,19.782699,43.557213,2.111365,0.000000,0.000000,63.339913,857.221430,0.000000,63.339913,29.278344,-0.000000,56.423803,37.765712,0.000000,775,128,0,735,74,0,815,182,0,74,788,0,401,80.309993,108.418490,-0.087891,55.923619,   113.598398,    10.658254,    97.000000,    37.000000,    54.000000,364622.000000,6520,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,177,776,76,789,74,814,166,775,181,768,179,740,173,736,81,-99,-99,-99,-99
3,8541.000000,1160927.000000,5928863.000000,0.000000,135.924013,694.164968,0.000000,0.000000,5512708.558715,7233837.684812,-1993542.935136,0.000000,0.000000,0.000000,31.575730,41.434025,-11.418629,0.000000,0.000000,73.009755,1177.924530,0.000000,73.009755,34.320905,-0.000000,62.759797,44.010743,0.000000,694,136,0,645,76,0,743,198,0,76,679,0,487,117.286402,146.009603,0.581642,54.742653,   105.966551,    10.294005,   112.000000,    36.000000,    52.000000,467557.000000,8541,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2177955.000000,8541,5,9,2,177,702,81,729,82,671,198,651,198,678,77,-99,-99,-99,-99,-99,-99,-99,-99
4,3842.000000,395256.000000,1557044.000000,0.000000,102.877667,405.269130,0.000000,0.000000,3689685.718895,508348.503904,382081.491410,0.000000,0.000000,0.000000,61.316811,8.447957,6.349597,0.000000,0.000000,69.764769,477.684446,0.000000,69.764769,21.855993,-0.000000,21.346247,60.621085,0.000000,405,103,0,348,79,0,472,128,0,79,351,0,373,49.342356,124.866370,0.117867,56.814419,    42.828086,     6.544317,    77.000000,    37.000000,    56.000000,218281.000000,3842,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,329,446,93,472,118,364,119,361,115,360,113,358,110,358,108,348,80,-99,-99
5,3521.000000,451034.000000,1196049.000000,0.000000,128.098267,339.690144,0.000000,0.000000,749570.948026,1533227.999431,152682.209883,0.000000,0.000000,0.000000,13.993447,28.623234,2.850364,0.000000,0.000000,42.616681,392.413141,0.000000,42.616681,19.809420,-0.000000,41.363532,28.100712,0.000000,340,128,0,312,81,0,375,173,0,81,341,0,310,64.103091,93.610863,-0.185783,54.972451,    28.424524,     5.331465,    84.000000,    38.000000,    55.000000,193558.000000,3521,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,342,81,375,140,333,173,329,85,334,85,-99,-99,-99,-99,-99,-99,-99,-99
6,6450.000000,1099257.000000,2929914.000000,0.000000,170.427441,454.250232,0.000000,0.000000,3774462.124650,6341388.542789,3080876.108836,0.000000,0.000000,0.000000,31.437074,52.816717,25.660273,0.000000,0.000000,84.253792,1001.953439,0.000000,84.253792,31.653648,-0.000000,69.709241,31.556081,0.000000,454,170,0,392,113,0,498,234,0,113,490,0,485,127.398907,145.427054,-0.588035,55.864651,    93.716675,     9.680737,   109.000000,    37.000000,    54.000000,360327.000000,6450,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,351,490,113,498,232,393,130,398,125,399,124,-99,-99,-99,-99,-99,-99,-99,-99
7,7320.000000,1230761.000000,3830146.000000,0.000000,168.136748,523.243989,0.000000,0.000000,3325038.235518,6645078.114615,100903.766939,0.000000,0.000000,0.000000,23.394577,46.753986,0.709947,0.000000,0.000000,70.148564,1093.285730,0.000000,70.148564,33.064871,-0.000000,58.825496,41.582787,0.000000,523,168,0,481,114,0,573,236,0,114,496,0,426,92.042401,122.056228,-0.030354,55.105601,    82.504081,     9.083175,    81.000000,    35.000000,    54.000000,403373.000000,7320,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,174,572,143,516,235,504,233,495,115,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,9334.000000,1846585.000000,5567059.000000,0.000000,197.834261,596.428005,0.000000,0.000000,6382367.119453,10372714.603059,-3842657.876043,0.000000,0.000000,0.000000,32.475665,52.779916,-19.552756,0.000000,0.000000,85.255581,1331.752606,0.000000,85.255581,36.493185,-0.000000,73.172036,41.297871,0.000000,596,198,0,532,130,0,647,263,0,130,631,0,515,134.560194,155.621790,0.545946,55.894364,   115.671257,    10.755057,    99.000000,    37.000000,    55.000000,521718.000000,9334,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2380170.000000,9334,5,9,1,357,641,130,578,263,566,252,536,244,533,240,-99,-99,-99,-99,-99,-99,-99,-99
9,442.000000,64742.000000,173348.000000,0.000000,146.475113,392.190045,0.000000,0.000000,23546.036199,22760.226244,16459.090497,0.000000,0.000000,0.000000,6.993395,6.760002,4.888505,0.000000,0.000000,13.753398,23.377887,0.000000,13.753398,4.835068,-0.000000,7.691507,18.718013,0.000000,392,146,0,379,132,0,408,160,0,132,380,0,114,39.133772,40.531407,0.773464,49.592760,    10.246478,     3.201012,    62.000000,    40.000000,    49.000000, 21920.000000,442,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,83,408,159,379,138,381,132,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10,4327.000000,831818.000000,1749713.000000,0.000000,192.238964,404.370926,0.000000,0.000000,3009411.662583,2039624.910561,1885229.461751,0.000000,0.000000,0.000000,42.680785,28.926848,26.737144,0.000000,0.000000,71.607633,519.745702,0.000000,71.607633,22.797931,-0.000000,22.679236,63.081055,0.000000,404,192,0,344,146,0,455,236,0,146,377,0,400,113.883051,140.455762,0.659523,54.812803,    52.272392,     7.229964,    78.000000,    38.000000,    54.000000,237175.000000,4327,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1103385.000000,4327,5,9,2,171,455,232,345,172,368,154,371,152,375,148,-99,-99,-99,-99,-99,-99,-99,-99
11,3792.000000,772762.000000,3099951.000000,0.000000,203.787447,817.497626,0.000000,0.000000,1080985.978639,1439428.682489,231725.087025,0.000000,0.000000,0.000000,18.280817,24.342530,3.918759,0.000000,0.000000,42.623347,429.644682,0.000000,42.623347,20.727872,-0.000000,39.786870,31.398208,0.000000,817,204,0,777,168,0,844,247,0,168,820,0,248,74.633764,88.001005,-0.456236,55.807753,   152.298826,    12.340941,   131.000000,    37.000000,    53.000000,211623.000000,3792,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,174,828,168,838,171,840,173,843,174,844,247,777,209,778,186,-99,-99,-99,-99
12,4240.000000,872741.000000,3070572.000000,0.000000,205.835141,724.191509,0.000000,0.000000,2382860.494339,994481.763914,-327983.134905,0.000000,0.000000,0.000000,34.722485,14.491355,-4.779293,0.000000,0.000000,49.213841,480.334243,0.000000,49.213841,21.916528,-0.000000,29.108443,47.540733,0.000000,724,206,0,676,175,0,773,242,0,175,730,0,352,68.665377,99.411068,-0.220690,53.357075,   122.644347,    11.074490,   108.000000,    37.000000,    51.000000,226234.000000,4240,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1081200.000000,4240,5,9,3,108,768,184,773,209,697,239,689,228,676,200,-99,-99,-99,-99,-99,-99,-99,-99
13,4308.000000,968823.000000,1619197.000000,0.000000,224.889275,375.858170,0.000000,0.000000,2421558.342385,2205570.184539,1720869.347492,0.000000,0.000000,0.000000,34.545701,31.464436,24.549744,0.000000,0.000000,66.010137,484.271067,0.000000,66.010137,22.006159,-0.000000,23.138649,60.567500,0.000000,376,225,0,332,176,0,422,275,0,176,338,0,377,123.471292,135.818422,0.754061,56.437790,    69.694062,     8.348296,    83.000000,    37.000000,    56.000000,243134.000000,4308,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,168,421,256,401,274,333,179,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
14,4282.000000,1057636.000000,2778664.000000,0.000000,246.995796,648.917328,0.000000,0.000000,1268498.734236,2148075.924334,-663180.488089,0.000000,0.000000,0.000000,18.242925,30.892572,-9.537535,0.000000,0.000000,49.135498,472.606313,0.000000,49.135498,21.739510,-0.000000,47.938764,28.939490,0.000000,649,247,0,610,202,0,685,290,0,202,649,0,339,85.120994,99.875300,0.492615,56.414058,   160.376751,    12.663994,    99.000000,    36.000000,    54.000000,241565.000000,4282,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,168,651,202,657,204,669,202,643,289,638,288,616,283,610,259,-99,-99,-99,-99
15,1785.000000,431872.000000,1379012.000000,0.000000,241.945098,772.555742,0.000000,0.000000,352540.703641,199026.619607,-28132.537254,0.000000,0.000000,0.000000,16.281396,9.191651,-1.299245,0.000000,0.000000,25.473047,147.964875,0.000000,25.473047,12.164081,-0.000000,20.654595,28.037341,0.000000,773,242,0,746,217,0,802,262,0,217,774,0,218,45.703269,56.875180,-0.175655,55.265546,    65.125634,     8.070045,    83.000000,    39.000000,    54.000000, 98649.000000,1785,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,3,105,800,235,746,252,747,235,748,231,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
16,474.000000,112410.000000,161899.000000,0.000000,237.151898,341.559071,0.000000,0.000000,15444.845991,24145.063291,2210.746835,0.000000,0.000000,0.000000,4.179065,6.533168,0.598183,0.000000,0.000000,10.712234,26.944714,0.000000,10.712234,5.190829,-0.000000,14.178072,11.023220,0.000000,342,237,0,332,223,0,354,250,0,223,333,0,98,22.622289,27.763718,-0.235095,56.848101,    87.532903,     9.355902,    82.000000,    40.000000,    56.000000, 26946.000000,474,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,178,344,226,354,242,353,245,351,245,332,249,333,227,336,224,340,225,-99,-99
17,456.000000,109716.000000,334094.000000,0.000000,240.605263,732.662280,0.000000,0.000000,20983.991228,17028.947368,-6572.789473,0.000000,0.000000,0.000000,5.978629,4.851782,-1.872678,0.000000,0.000000,10.830412,25.500085,0.000000,10.830412,5.049760,-0.000000,10.144829,14.807745,0.000000,733,241,0,717,227,0,743,250,0,227,738,0,98,28.659377,32.397556,-0.639273,51.247807,    45.391203,     6.737299,    71.000000,    39.000000,    51.000000, 23369.000000,456,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,81,739,227,740,228,742,228,741,231,721,249,723,246,717,245,719,243,-99,-99
18,2332.000000,607895.000000,1071189.000000,0.000000,260.675385,459.343481,0.000000,0.000000,570423.870926,507481.267152,250493.015866,0.000000,0.000000,0.000000,18.445607,16.410253,8.100109,0.000000,0.000000,34.855860,237.085318,0.000000,34.855860,15.397575,-0.000000,21.644284,35.974134,0.000000,459,261,0,426,235,0,489,296,0,235,460,0,250,81.345718,84.012791,0.722906,59.189536,    56.471996,     7.514785,    96.000000,    42.000000,    59.000000,138030.000000,2332,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,168,488,291,484,295,426,241,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
19,3305.000000,873241.000000,1718792.000000,0.000000,264.218154,520.058093,0.000000,0.000000,1592888.845990,601951.710741,246557.114372,0.000000,0.000000,0.000000,32.356150,12.227369,5.008283,0.000000,0.000000,44.583520,370.547706,0.000000,44.583520,19.249615,-0.000000,25.110902,43.743958,0.000000,520,264,0,481,237,0,572,290,0,237,486,0,300,54.444572,93.480303,0.230872,59.195461,   198.156093,    14.076792,    99.000000,    36.000000,    57.000000,195641.000000,3305,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,174,572,265,481,243,483,239,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
20,1840.000000,488268.000000,1501847.000000,0.000000,265.363043,816.221195,0.000000,0.000000,280176.973369,286269.486956,-27270.758695,0.000000,0.000000,0.000000,12.426304,12.696517,-1.209502,0.000000,0.000000,25.122822,156.307907,0.000000,25.122822,12.502316,-0.000000,25.695228,23.315408,0.000000,816,265,0,791,240,0,844,294,0,240,806,0,207,71.110079,72.451778,0.729776,56.226086,    80.921124,     8.995616,    90.000000,    37.000000,    55.000000,103456.000000,1840,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,162,844,251,817,293,809,293,794,278,792,266,806,240,-99,-99,-99,-99,-99,-99
21,4202.000000,1224305.000000,2886488.000000,0.000000,291.362446,686.931937,0.000000,0.000000,1499542.534031,2052728.994050,-915982.340314,0.000000,0.000000,0.000000,22.114853,30.273099,-13.508663,0.000000,0.000000,52.387952,487.001165,0.000000,52.387952,22.068102,-0.000000,50.209379,27.490970,0.000000,687,291,0,649,242,0,719,332,0,242,693,0,328,87.191564,112.103439,0.638769,57.101856,   173.934873,    13.188437,   113.000000,    37.000000,    55.000000,239942.000000,4202,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,345,693,242,696,245,712,246,718,253,666,331,651,332,649,304,-99,-99,-99,-99
22,3371.000000,938630.000000,1173246.000000,0.000000,278.442598,348.040937,0.000000,0.000000,1143512.350637,841421.642835,-214422.078611,0.000000,0.000000,0.000000,22.623642,16.646975,-4.242200,0.000000,0.000000,39.270617,358.618955,0.000000,39.270617,18.937237,-0.000000,29.019867,38.041454,0.000000,348,278,0,312,249,0,392,313,0,249,356,0,287,72.099450,90.124313,-0.478551,56.367843,    59.417173,     7.708253,    96.000000,    40.000000,    55.000000,190016.000000,3371,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,177,379,256,382,261,384,266,391,276,327,312,312,269,-99,-99,-99,-99,-99,-99
23,3059.000000,870559.000000,2305361.000000,0.000000,284.589408,753.632232,0.000000,0.000000,1169465.261850,615498.296828,-7091.915658,0.000000,0.000000,0.000000,26.335891,13.860776,-0.159707,0.000000,0.000000,40.196667,365.010392,0.000000,40.196667,19.105245,-0.000000,27.457497,37.852107,0.000000,754,285,0,720,254,0,800,317,0,254,723,0,304,63.005160,80.006553,-0.012799,57.260215,   143.520231,    11.979992,   118.000000,    37.000000,    55.000000,175159.000000,3059,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,3,108,787,268,788,276,790,279,799,297,728,316,723,309,721,297,724,254,-99,-99
24,2960.000000,869959.000000,1687723.000000,0.000000,293.905067,570.176689,0.000000,0.000000,1481926.591553,649224.323986,-637960.350337,0.000000,0.000000,0.000000,34.868859,15.275865,-15.010831,0.000000,0.000000,50.144725,307.326967,0.000000,50.144725,17.530743,-0.000000,19.927618,48.875846,0.000000,570,294,0,526,262,0,611,328,0,262,604,0,305,75.054904,96.661619,-0.496287,56.484459,    91.792255,     9.580827,    91.000000,    37.000000,    56.000000,167194.000000,2960,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,162,610,266,537,325,598,297,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
25,129.000000,35719.000000,108499.000000,0.000000,276.891472,841.077519,0.000000,0.000000,597.224806,3904.480620,-513.914728,0.000000,0.000000,0.000000,0.916258,5.990232,-0.788445,0.000000,0.000000,6.906491,4.866958,0.000000,6.906491,2.206118,-0.000000,10.885996,3.930620,0.000000,841,277,0,836,265,0,844,285,0,265,844,0,37,8.091658,20.229146,0.150658,55.093023,   146.147529,    12.089149,    89.000000,    41.000000,    51.000000,  7107.000000,129,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
26,4214.000000,1363998.000000,1733609.000000,0.000000,323.682486,411.392738,0.000000,0.000000,2799841.017797,1609033.167536,1434701.484100,0.000000,0.000000,0.000000,41.134604,23.639536,21.078296,0.000000,0.000000,64.774141,528.108411,0.000000,64.774141,22.980609,-0.000000,24.236926,58.226583,0.000000,411,324,0,358,279,0,464,365,0,279,397,0,383,103.408084,127.456476,0.588712,55.693165,    56.299136,     7.503275,    78.000000,    38.000000,    55.000000,234691.000000,4214,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,164,463,333,452,364,358,314,364,306,367,298,397,279,-99,-99,-99,-99,-99,-99
27,3486.000000,1150442.000000,2162686.000000,0.000000,330.017785,620.391853,0.000000,0.000000,636122.728628,1568452.897303,-22506.294893,0.000000,0.000000,0.000000,12.034768,29.673467,-0.425795,0.000000,0.000000,41.708236,356.932010,0.000000,41.708236,18.892644,-0.000000,42.091019,26.789436,0.000000,620,330,0,593,288,0,646,375,0,288,613,0,291,53.015422,87.025315,0.024121,53.857429,   112.279524,    10.596203,    94.000000,    36.000000,    52.000000,187747.000000,3486,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,174,643,294,625,374,611,373,607,371,613,288,-99,-99,-99,-99,-99,-99,-99,-99
28,847.000000,261355.000000,706871.000000,0.000000,308.565525,834.558441,0.000000,0.000000,31196.857142,124648.113341,13964.506493,0.000000,0.000000,0.000000,3.892837,15.553966,1.742533,0.000000,0.000000,19.446804,57.512645,0.000000,19.446804,7.583709,-0.000000,24.080611,11.551826,0.000000,835,309,0,820,288,0,844,332,0,288,830,0,94,24.255259,44.467976,-0.145206,54.162927,   109.871768,    10.481973,    92.000000,    37.000000,    52.000000, 45876.000000,847,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,108,841,289,843,290,844,332,838,330,832,332,826,291,831,288,-99,-99,-99,-99
