Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,21143.000000,6201963.000000,3130573.000000,0.000000,293.334105,148.066641,0.000000,0.000000,28134885.102185,73216473.876196,13861203.244837,0.000000,0.000000,0.000000,48.123403,125.233349,23.708938,0.000000,0.000000,173.356752,5464.541191,0.000000,173.356752,73.922535,-0.000000,115.065065,64.468030,0.000000,148,293,0,84,117,0,240,394,0,117,109,0,1016,162.121005,287.868707,-0.275665,11.059688,  2698.031533,    51.942579,   255.000000,     0.000000,     0.000000,233835.000000,917
1,53791.000000,38048930.000000,24076829.000000,0.000000,707.347511,447.599579,0.000000,0.000000,243580144.350069,262543384.963828,29106858.053651,0.000000,0.000000,0.000000,119.957956,129.296942,14.334498,0.000000,0.000000,249.254899,15304.719208,0.000000,249.254899,123.712243,-0.000000,142.112060,125.845264,0.000000,448,707,0,309,536,0,629,864,0,536,432,0,1352,395.433650,405.319491,-0.627942,29.472123,  6646.909015,    81.528577,   255.000000,     0.000000,     0.000000,1585335.000000,6217
2,14299.000000,16063617.000000,2777025.000000,0.000000,1123.408420,194.211133,0.000000,0.000000,8445731.587519,44533292.826186,5496501.979507,0.000000,0.000000,0.000000,24.334908,128.314948,15.837215,0.000000,0.000000,152.649857,2871.715142,0.000000,152.649857,53.588386,-0.000000,108.932055,44.672316,0.000000,194,1123,0,135,994,0,239,1254,0,994,193,0,765,105.147069,262.867674,-0.147845,19.937757,  4686.941852,    68.461243,   255.000000,     0.000000,     0.000000,285090.000000,1118
